Station_Name,Year,Month,Day,Sample_No,Radiation,Block
Dinajpur,2022,12,2,8,0.66,B16
Dinajpur,2022,12,3,8,0.556,B16
Dinajpur,2022,12,4,8,0.781,B16
Dinajpur,2022,12,5,8,1.024,B16
Dinajpur,2022,12,6,8,0.868,B16
Dinajpur,2022,12,7,8,0.851,B16
Dinajpur,2022,12,8,8,0.816,B16
Dinajpur,2022,12,9,8,0.694,B16
Dinajpur,2022,12,10,8,0.677,B16
Dinajpur,2022,12,11,8,0.851,B16
Dinajpur,2022,12,12,8,0.816,B16
Dinajpur,2022,12,13,8,0.417,B16
Dinajpur,2022,12,14,8,0.399,B16
Dinajpur,2022,12,15,8,0.538,B16
Dinajpur,2022,12,16,8,0.573,B16
Dinajpur,2022,12,17,8,0.5,B16
Dinajpur,2022,12,18,8,0.8,B16
Dinajpur,2022,12,19,8,0.8,B16
Dinajpur,2022,12,20,8,0.8,B16
Dinajpur,2022,12,21,8,0.7,B16
Dinajpur,2022,12,22,8,0.6,B16
Dinajpur,2022,12,23,8,0.3,B16
Dinajpur,2022,12,24,8,0.2,B16
Dinajpur,2022,12,25,8,0.6,B16
Dinajpur,2022,12,26,8,0.4,B16
Dinajpur,2022,12,27,8,0.6,B16
Dinajpur,2022,12,28,8,0.6,B16
Dinajpur,2022,12,29,8,0.6,B16
Dinajpur,2022,12,30,8,0.6,B16
Dinajpur,2022,12,31,8,0.3,B16
Dinajpur,2019,12,1,9,0.399,B16
Dinajpur,2019,12,2,9,0.122,B16
Dinajpur,2019,12,3,9,0.243,B16
Dinajpur,2019,12,4,9,0.208,B16
Dinajpur,2019,12,5,9,0.226,B16
Dinajpur,2019,12,6,9,0.174,B16
Dinajpur,2019,12,7,9,0.208,B16
Dinajpur,2019,12,8,9,0.226,B16
Dinajpur,2019,12,9,9,0.226,B16
Dinajpur,2019,12,10,9,0.208,B16
Dinajpur,2019,12,11,9,0.156,B16
Dinajpur,2019,12,12,9,0.174,B16
Dinajpur,2019,12,13,9,0.139,B16
Dinajpur,2019,12,14,9,0.278,B16
Dinajpur,2019,12,15,9,0.26,B16
Dinajpur,2019,12,16,9,0.434,B16
Dinajpur,2019,12,17,9,0.278,B16
Dinajpur,2019,12,18,9,0.243,B16
Dinajpur,2019,12,19,9,0.365,B16
Dinajpur,2019,12,20,9,0.017,B16
Dinajpur,2019,12,21,9,0.017,B16
Dinajpur,2019,12,22,9,0.451,B16
Dinajpur,2019,12,23,9,0.295,B16
Dinajpur,2019,12,24,9,0.677,B16
Dinajpur,2019,12,25,9,0.243,B16
Dinajpur,2019,12,26,9,0.156,B16
Dinajpur,2019,12,27,9,0.174,B16
Dinajpur,2019,12,28,9,0.208,B16
Dinajpur,2019,12,29,9,0.26,B16
Dinajpur,2019,12,30,9,0.434,B16
Dinajpur,2019,12,31,9,0.434,B16
Dinajpur,2020,12,1,9,0.667,B16
Dinajpur,2020,12,2,9,0.351,B16
Dinajpur,2020,12,3,9,0.176,B16
Dinajpur,2020,12,4,9,0.117,B16
Dinajpur,2020,12,5,9,0.105,B16
Dinajpur,2020,12,6,9,0.222,B16
Dinajpur,2020,12,7,9,0.246,B16
Dinajpur,2020,12,8,9,0.281,B16
Dinajpur,2020,12,9,9,0.34,B16
Dinajpur,2020,12,10,9,0.667,B16
Dinajpur,2020,12,11,9,0.351,B16
Dinajpur,2020,12,12,9,0.176,B16
Dinajpur,2020,12,13,9,0.117,B16
Dinajpur,2020,12,14,9,0.105,B16
Dinajpur,2020,12,15,9,0.222,B16
Dinajpur,2020,12,16,9,0.246,B16
Dinajpur,2020,12,17,9,0.281,B16
Dinajpur,2020,12,18,9,0.34,B16
Dinajpur,2020,12,19,9,0.082,B16
Dinajpur,2020,12,20,9,0.012,B16
Dinajpur,2020,12,21,9,0.222,B16
Dinajpur,2020,12,22,9,0.398,B16
Dinajpur,2020,12,23,9,0.433,B16
Dinajpur,2020,12,24,9,0.504,B16
Dinajpur,2020,12,25,9,0.082,B16
Dinajpur,2020,12,26,9,0.48,B16
Dinajpur,2020,12,27,9,0.55,B16
Dinajpur,2020,12,28,9,0.749,B16
Dinajpur,2020,12,29,9,0.445,B16
Dinajpur,2020,12,30,9,0.375,B16
Dinajpur,2020,12,31,9,0.211,B16
Dinajpur,2021,12,1,9,2.1,B16
Dinajpur,2021,12,2,9,1.6,B16
Dinajpur,2021,12,3,9,1.5,B16
Dinajpur,2021,12,4,9,1,B16
Dinajpur,2021,12,5,9,1.3,B16
Dinajpur,2021,12,6,9,1,B16
Dinajpur,2021,12,7,9,1.4,B16
Dinajpur,2021,12,8,9,1.5,B16
Dinajpur,2021,12,9,9,1.2,B16
Dinajpur,2021,12,10,9,1.4,B16
Dinajpur,2021,12,11,9,1.9,B16
Dinajpur,2021,12,12,9,1.3,B16
Dinajpur,2021,12,13,9,1.5,B16
Dinajpur,2021,12,14,9,1.5,B16
Dinajpur,2021,12,15,9,1.4,B16
Dinajpur,2021,12,16,9,1.4,B16
Dinajpur,2021,12,17,9,1.5,B16
Dinajpur,2021,12,18,9,1.3,B16
Dinajpur,2021,12,19,9,1.5,B16
Dinajpur,2021,12,20,9,1.2,B16
Dinajpur,2021,12,21,9,1.7,B16
Dinajpur,2021,12,22,9,1.6,B16
Dinajpur,2021,12,23,9,1.6,B16
Dinajpur,2021,12,24,9,1.6,B16
Dinajpur,2021,12,25,9,1.8,B16
Dinajpur,2021,12,26,9,1.7,B16
Dinajpur,2021,12,27,9,1.5,B16
Dinajpur,2021,12,28,9,1.8,B16
Dinajpur,2021,12,29,9,1,B16
Dinajpur,2021,12,30,9,1.7,B16
Dinajpur,2021,12,31,9,1.9,B16
Dinajpur,2022,12,1,9,0.59,B16
Dinajpur,2022,12,2,9,0.573,B16
Dinajpur,2022,12,3,9,0.469,B16
Dinajpur,2022,12,4,9,0.868,B16
Dinajpur,2022,12,5,9,0.851,B16
Dinajpur,2022,12,6,9,0.66,B16
Dinajpur,2022,12,7,9,0.66,B16
Dinajpur,2022,12,8,9,0.573,B16
Dinajpur,2022,12,9,9,0.573,B16
Dinajpur,2022,12,10,9,0.573,B16
Dinajpur,2022,12,11,9,0.868,B16
Dinajpur,2022,12,12,9,0.677,B16
Dinajpur,2022,12,13,9,0.365,B16
Dinajpur,2022,12,14,9,0.33,B16
Dinajpur,2022,12,15,9,0.382,B16
Dinajpur,2022,12,16,9,0.365,B16
Dinajpur,2022,12,17,9,0.4,B16
Dinajpur,2022,12,18,9,0.6,B16
Dinajpur,2022,12,19,9,0.6,B16
Dinajpur,2022,12,20,9,0.6,B16
Dinajpur,2022,12,21,9,0.4,B16
Dinajpur,2022,12,22,9,0.4,B16
Dinajpur,2022,12,23,9,0.4,B16
Dinajpur,2022,12,24,9,0.3,B16
Dinajpur,2022,12,25,9,0.3,B16
Dinajpur,2022,12,26,9,0.2,B16
Dinajpur,2022,12,27,9,0.4,B16
Dinajpur,2022,12,28,9,0.5,B16
Dinajpur,2022,12,29,9,0.5,B16
Dinajpur,2022,12,30,9,0.5,B16
Dinajpur,2022,12,31,9,0.4,B16
Dinajpur,2019,12,1,10,0.313,B16
Dinajpur,2019,12,2,10,0.035,B16
Dinajpur,2019,12,3,10,0.035,B16
Dinajpur,2019,12,4,10,0.035,B16
Dinajpur,2019,12,5,10,0.052,B16
Dinajpur,2019,12,6,10,0.035,B16
Dinajpur,2019,12,7,10,0.139,B16
Dinajpur,2019,12,8,10,0.156,B16
Dinajpur,2019,12,9,10,0.139,B16
Dinajpur,2019,12,10,10,0.087,B16
Dinajpur,2019,12,11,10,0.035,B16
Dinajpur,2019,12,12,10,0.052,B16
Dinajpur,2019,12,13,10,0.104,B16
Dinajpur,2019,12,14,10,0.087,B16
Dinajpur,2019,12,15,10,0.139,B16
Dinajpur,2019,12,16,10,0.104,B16
Dinajpur,2019,12,17,10,0.104,B16
Dinajpur,2019,12,18,10,0.069,B16
Dinajpur,2019,12,19,10,0.122,B16
Dinajpur,2019,12,20,10,0.017,B16
Dinajpur,2019,12,21,10,0.017,B16
Dinajpur,2019,12,22,10,0.017,B16
Dinajpur,2019,12,23,10,0.104,B16
Dinajpur,2019,12,24,10,0.069,B16
Dinajpur,2019,12,25,10,0.313,B16
Dinajpur,2019,12,26,10,0.017,B16
Dinajpur,2019,12,27,10,0.035,B16
Dinajpur,2019,12,28,10,0.017,B16
Dinajpur,2019,12,29,10,0.035,B16
Dinajpur,2019,12,30,10,0.104,B16
Dinajpur,2019,12,31,10,0.069,B16
Dinajpur,2020,12,1,10,0.258,B16
Dinajpur,2020,12,2,10,0.34,B16
Dinajpur,2020,12,3,10,0.152,B16
Dinajpur,2020,12,4,10,0.059,B16
Dinajpur,2020,12,5,10,0.445,B16
Dinajpur,2020,12,6,10,0.269,B16
Dinajpur,2020,12,7,10,0.164,B16
Dinajpur,2020,12,8,10,0.152,B16
Dinajpur,2020,12,9,10,0.222,B16
Dinajpur,2020,12,10,10,0.258,B16
Dinajpur,2020,12,11,10,0.34,B16
Dinajpur,2020,12,12,10,0.152,B16
Dinajpur,2020,12,13,10,0.059,B16
Dinajpur,2020,12,14,10,0.445,B16
Dinajpur,2020,12,15,10,0.269,B16
Dinajpur,2020,12,16,10,0.164,B16
Dinajpur,2020,12,17,10,0.152,B16
Dinajpur,2020,12,18,10,0.222,B16
Dinajpur,2020,12,19,10,0.105,B16
Dinajpur,2020,12,20,10,0.012,B16
Dinajpur,2020,12,21,10,0.316,B16
Dinajpur,2020,12,22,10,0.164,B16
Dinajpur,2020,12,23,10,0.129,B16
Dinajpur,2020,12,24,10,0.316,B16
Dinajpur,2020,12,25,10,0.176,B16
Dinajpur,2020,12,26,10,0.117,B16
Dinajpur,2020,12,27,10,0.621,B16
Dinajpur,2020,12,28,10,0.597,B16
Dinajpur,2020,12,29,10,0.258,B16
Dinajpur,2020,12,30,10,0.258,B16
Dinajpur,2020,12,31,10,0.094,B16
Dinajpur,2021,12,1,10,1,B16
Dinajpur,2021,12,2,10,0.5,B16
Dinajpur,2021,12,3,10,0.5,B16
Dinajpur,2021,12,4,10,0.4,B16
Dinajpur,2021,12,5,10,0.6,B16
Dinajpur,2021,12,6,10,0.4,B16
Dinajpur,2021,12,7,10,0.2,B16
Dinajpur,2021,12,8,10,0.4,B16
Dinajpur,2021,12,9,10,0.3,B16
Dinajpur,2021,12,10,10,0.4,B16
Dinajpur,2021,12,11,10,0.4,B16
Dinajpur,2021,12,12,10,0.5,B16
Dinajpur,2021,12,13,10,0.4,B16
Dinajpur,2021,12,14,10,0.4,B16
Dinajpur,2021,12,15,10,0.4,B16
Dinajpur,2021,12,16,10,0.4,B16
Dinajpur,2021,12,17,10,0.3,B16
Dinajpur,2021,12,18,10,0.3,B16
Dinajpur,2021,12,19,10,0.2,B16
Dinajpur,2021,12,20,10,0.3,B16
Dinajpur,2021,12,21,10,0.3,B16
Dinajpur,2021,12,22,10,0.2,B16
Dinajpur,2021,12,23,10,0.2,B16
Dinajpur,2021,12,24,10,0.6,B16
Dinajpur,2021,12,25,10,0.4,B16
Dinajpur,2021,12,26,10,0.6,B16
Dinajpur,2021,12,27,10,0.5,B16
Dinajpur,2021,12,28,10,0.7,B16
Dinajpur,2021,12,29,10,0,B16
Dinajpur,2021,12,30,10,1.1,B16
Dinajpur,2021,12,31,10,1,B16
Dinajpur,2022,12,1,10,0.26,B16
Dinajpur,2022,12,2,10,0.26,B16
Dinajpur,2022,12,3,10,0.243,B16
Dinajpur,2022,12,4,10,0.295,B16
Dinajpur,2022,12,5,10,0.313,B16
Dinajpur,2022,12,6,10,0.243,B16
Dinajpur,2022,12,7,10,0.26,B16
Dinajpur,2022,12,8,10,0.278,B16
Dinajpur,2022,12,9,10,0.33,B16
Dinajpur,2022,12,10,10,0.33,B16
Dinajpur,2022,12,11,10,0.59,B16
Dinajpur,2022,12,12,10,0.313,B16
Dinajpur,2022,12,13,10,0.191,B16
Dinajpur,2022,12,14,10,0.191,B16
Dinajpur,2022,12,15,10,0.226,B16
Dinajpur,2022,12,16,10,0.191,B16
Dinajpur,2022,12,17,10,0.2,B16
Dinajpur,2022,12,18,10,0.2,B16
Dinajpur,2022,12,19,10,0.3,B16
Dinajpur,2022,12,20,10,0.2,B16
Dinajpur,2022,12,21,10,0.2,B16
Dinajpur,2022,12,22,10,0.2,B16
Dinajpur,2022,12,23,10,0.3,B16
Dinajpur,2022,12,24,10,0.2,B16
Dinajpur,2022,12,25,10,0.2,B16
Dinajpur,2022,12,26,10,0,B16
Dinajpur,2022,12,27,10,0.2,B16
Dinajpur,2022,12,28,10,0.2,B16
Dinajpur,2022,12,29,10,0.2,B16
Dinajpur,2022,12,30,10,0.2,B16
Dinajpur,2022,12,31,10,0.2,B16
Dinajpur,2019,12,1,11,0.139,B16
Dinajpur,2019,12,2,11,0.017,B16
Dinajpur,2019,12,3,11,0.017,B16
Dinajpur,2019,12,4,11,0.017,B16
Dinajpur,2019,12,5,11,0.017,B16
Dinajpur,2019,12,6,11,0.017,B16
Dinajpur,2019,12,7,11,0.017,B16
Dinajpur,2019,12,8,11,0.017,B16
Dinajpur,2019,12,9,11,0.017,B16
Dinajpur,2019,12,10,11,0.017,B16
Dinajpur,2019,12,11,11,0.017,B16
Dinajpur,2019,12,12,11,0.017,B16
Dinajpur,2019,12,13,11,0.017,B16
Dinajpur,2019,12,14,11,0.017,B16
Dinajpur,2019,12,15,11,0.017,B16
Dinajpur,2019,12,16,11,0.017,B16
Dinajpur,2019,12,17,11,0.017,B16
Dinajpur,2019,12,18,11,0.017,B16
Dinajpur,2019,12,19,11,0.017,B16
Dinajpur,2019,12,20,11,0.017,B16
Dinajpur,2019,12,21,11,0.017,B16
Dinajpur,2019,12,22,11,0.017,B16
Dinajpur,2019,12,23,11,0.017,B16
Dinajpur,2019,12,24,11,0.017,B16
Dinajpur,2019,12,25,11,0.104,B16
Dinajpur,2019,12,26,11,0.017,B16
Dinajpur,2019,12,27,11,0.017,B16
Dinajpur,2019,12,28,11,0.017,B16
Dinajpur,2019,12,29,11,0.017,B16
Dinajpur,2019,12,30,11,0.017,B16
Dinajpur,2019,12,31,11,0.017,B16
Dinajpur,2020,12,1,11,0.141,B16
Dinajpur,2020,12,2,11,0.141,B16
Dinajpur,2020,12,3,11,0.152,B16
Dinajpur,2020,12,4,11,0.07,B16
Dinajpur,2020,12,5,11,0.211,B16
Dinajpur,2020,12,6,11,0.258,B16
Dinajpur,2020,12,7,11,0.047,B16
Dinajpur,2020,12,8,11,0.457,B16
Dinajpur,2020,12,9,11,0.141,B16
Dinajpur,2020,12,10,11,0.141,B16
Dinajpur,2020,12,11,11,0.141,B16
Dinajpur,2020,12,12,11,0.152,B16
Dinajpur,2020,12,13,11,0.07,B16
Dinajpur,2020,12,14,11,0.211,B16
Dinajpur,2020,12,15,11,0.258,B16
Dinajpur,2020,12,16,11,0.047,B16
Dinajpur,2020,12,17,11,0.457,B16
Dinajpur,2020,12,18,11,0.141,B16
Dinajpur,2020,12,19,11,0.023,B16
Dinajpur,2020,12,20,11,0.012,B16
Dinajpur,2020,12,21,11,0.105,B16
Dinajpur,2020,12,22,11,0.117,B16
Dinajpur,2020,12,23,11,0.082,B16
Dinajpur,2020,12,24,11,0.176,B16
Dinajpur,2020,12,25,11,0.035,B16
Dinajpur,2020,12,26,11,0.059,B16
Dinajpur,2020,12,27,11,0.035,B16
Dinajpur,2020,12,28,11,0.363,B16
Dinajpur,2020,12,29,11,0.105,B16
Dinajpur,2020,12,30,11,0.094,B16
Dinajpur,2020,12,31,11,0.012,B16
Dinajpur,2021,12,1,11,0,B16
Dinajpur,2021,12,2,11,0,B16
Dinajpur,2021,12,3,11,0,B16
Dinajpur,2021,12,4,11,0,B16
Dinajpur,2021,12,5,11,0,B16
Dinajpur,2021,12,6,11,0,B16
Dinajpur,2021,12,7,11,0,B16
Dinajpur,2021,12,8,11,0,B16
Dinajpur,2021,12,9,11,0,B16
Dinajpur,2021,12,10,11,0,B16
Dinajpur,2021,12,11,11,0,B16
Dinajpur,2021,12,12,11,0,B16
Dinajpur,2021,12,13,11,0,B16
Dinajpur,2021,12,14,11,0,B16
Dinajpur,2021,12,15,11,0,B16
Dinajpur,2021,12,16,11,0,B16
Dinajpur,2021,12,17,11,0,B16
Dinajpur,2021,12,18,11,0,B16
Dinajpur,2021,12,19,11,0,B16
Dinajpur,2021,12,20,11,0,B16
Dinajpur,2021,12,21,11,0,B16
Dinajpur,2021,12,22,11,0,B16
Dinajpur,2021,12,23,11,0,B16
Dinajpur,2021,12,24,11,0,B16
Dinajpur,2021,12,25,11,0,B16
Dinajpur,2021,12,26,11,0,B16
Dinajpur,2021,12,27,11,0,B16
Dinajpur,2021,12,28,11,0,B16
Dinajpur,2021,12,29,11,0,B16
Dinajpur,2021,12,30,11,0,B16
Dinajpur,2021,12,31,11,0,B16
Dinajpur,2022,12,1,11,0.139,B16
Dinajpur,2022,12,2,11,0.104,B16
Dinajpur,2022,12,3,11,0.122,B16
Dinajpur,2022,12,4,11,0.122,B16
Dinajpur,2022,12,5,11,0.104,B16
Dinajpur,2022,12,6,11,0.087,B16
Dinajpur,2022,12,7,11,0.104,B16
Dinajpur,2022,12,8,11,0.104,B16
Dinajpur,2022,12,9,11,0.122,B16
Dinajpur,2022,12,10,11,0.139,B16
Dinajpur,2022,12,11,11,0.191,B16
Dinajpur,2022,12,12,11,0.122,B16
Dinajpur,2022,12,13,11,0.069,B16
Dinajpur,2022,12,14,11,0.087,B16
Dinajpur,2022,12,15,11,0.087,B16
Dinajpur,2022,12,16,11,0.087,B16
Dinajpur,2022,12,17,11,0.1,B16
Dinajpur,2022,12,18,11,0.1,B16
Dinajpur,2022,12,19,11,0.1,B16
Dinajpur,2022,12,20,11,0.1,B16
Dinajpur,2022,12,21,11,0,B16
Dinajpur,2022,12,22,11,0,B16
Dinajpur,2022,12,23,11,0,B16
Dinajpur,2022,12,24,11,0,B16
Dinajpur,2022,12,25,11,0,B16
Dinajpur,2022,12,26,11,0,B16
Dinajpur,2022,12,27,11,0.1,B16
Dinajpur,2022,12,28,11,0,B16
Dinajpur,2022,12,29,11,0,B16
Dinajpur,2022,12,30,11,0.1,B16
Dinajpur,2022,12,31,11,0.1,B16
Dinajpur,2019,12,1,12,0.035,B16
Dinajpur,2019,12,2,12,0.017,B16
Dinajpur,2019,12,3,12,0.017,B16
Dinajpur,2019,12,4,12,0.017,B16
Dinajpur,2019,12,5,12,0.017,B16
Dinajpur,2019,12,6,12,0.017,B16
Dinajpur,2019,12,7,12,0.017,B16
Dinajpur,2019,12,8,12,0.017,B16
Dinajpur,2019,12,9,12,0.017,B16
Dinajpur,2019,12,10,12,0.017,B16
Dinajpur,2019,12,11,12,0.017,B16
Dinajpur,2019,12,12,12,0.017,B16
Dinajpur,2019,12,13,12,0.017,B16
Dinajpur,2019,12,14,12,0.017,B16
Dinajpur,2019,12,15,12,0.017,B16
Dinajpur,2019,12,16,12,0.017,B16
Dinajpur,2019,12,17,12,0.017,B16
Dinajpur,2019,12,18,12,0.017,B16
Dinajpur,2019,12,19,12,0.017,B16
Dinajpur,2019,12,20,12,0.017,B16
Dinajpur,2019,12,21,12,0.017,B16
Dinajpur,2019,12,22,12,0.017,B16
Dinajpur,2019,12,23,12,0.017,B16
Dinajpur,2019,12,24,12,0.017,B16
Dinajpur,2019,12,25,12,0.017,B16
Dinajpur,2019,12,26,12,0.017,B16
Dinajpur,2019,12,27,12,0.017,B16
Dinajpur,2019,12,28,12,0.017,B16
Dinajpur,2019,12,29,12,0.017,B16
Dinajpur,2019,12,30,12,0.017,B16
Dinajpur,2019,12,31,12,0.017,B16
Dinajpur,2020,12,1,12,0.141,B16
Dinajpur,2020,12,2,12,0.082,B16
Dinajpur,2020,12,3,12,0.047,B16
Dinajpur,2020,12,4,12,0.023,B16
Dinajpur,2020,12,5,12,0.023,B16
Dinajpur,2020,12,6,12,0.07,B16
Dinajpur,2020,12,7,12,0.012,B16
Dinajpur,2020,12,8,12,0.012,B16
Dinajpur,2020,12,9,12,0.047,B16
Dinajpur,2020,12,10,12,0.141,B16
Dinajpur,2020,12,11,12,0.082,B16
Dinajpur,2020,12,12,12,0.047,B16
Dinajpur,2020,12,13,12,0.023,B16
Dinajpur,2020,12,14,12,0.023,B16
Dinajpur,2020,12,15,12,0.07,B16
Dinajpur,2020,12,16,12,0.012,B16
Dinajpur,2020,12,17,12,0.012,B16
Dinajpur,2020,12,18,12,0.047,B16
Dinajpur,2020,12,19,12,0.012,B16
Dinajpur,2020,12,20,12,0.012,B16
Dinajpur,2020,12,21,12,0.035,B16
Dinajpur,2020,12,22,12,0.035,B16
Dinajpur,2020,12,23,12,0.023,B16
Dinajpur,2020,12,24,12,0.012,B16
Dinajpur,2020,12,25,12,0.012,B16
Dinajpur,2020,12,26,12,0.105,B16
Dinajpur,2020,12,27,12,0.258,B16
Dinajpur,2020,12,28,12,0.246,B16
Dinajpur,2020,12,29,12,0.012,B16
Dinajpur,2020,12,30,12,0.012,B16
Dinajpur,2020,12,31,12,0.012,B16
Dinajpur,2021,12,1,12,0,B16
Dinajpur,2021,12,2,12,0,B16
Dinajpur,2021,12,3,12,0,B16
Dinajpur,2021,12,4,12,0,B16
Dinajpur,2021,12,5,12,0,B16
Dinajpur,2021,12,6,12,0,B16
Dinajpur,2021,12,7,12,0,B16
Dinajpur,2021,12,8,12,0,B16
Dinajpur,2021,12,9,12,0,B16
Dinajpur,2021,12,10,12,0,B16
Dinajpur,2021,12,11,12,0,B16
Dinajpur,2021,12,12,12,0,B16
Dinajpur,2021,12,13,12,0,B16
Dinajpur,2021,12,14,12,0,B16
Dinajpur,2021,12,15,12,0,B16
Dinajpur,2021,12,16,12,0,B16
Dinajpur,2021,12,17,12,0,B16
Dinajpur,2021,12,18,12,0,B16
Dinajpur,2021,12,19,12,0,B16
Dinajpur,2021,12,20,12,0,B16
Dinajpur,2021,12,21,12,0,B16
Dinajpur,2021,12,22,12,0,B16
Dinajpur,2021,12,23,12,0,B16
Dinajpur,2021,12,24,12,0,B16
Dinajpur,2021,12,25,12,0,B16
Dinajpur,2021,12,26,12,0,B16
Dinajpur,2021,12,27,12,0,B16
Dinajpur,2021,12,28,12,0,B16
Dinajpur,2021,12,29,12,0,B16
Dinajpur,2021,12,30,12,0,B16
Dinajpur,2021,12,31,12,0,B16
Dinajpur,2022,12,2,12,0.017,B16
Dinajpur,2022,12,3,12,0.017,B16
Dinajpur,2022,12,4,12,0.017,B16
Dinajpur,2022,12,5,12,0.017,B16
Dinajpur,2022,12,6,12,0.017,B16
Dinajpur,2022,12,7,12,0.017,B16
Dinajpur,2022,12,8,12,0.017,B16
Dinajpur,2022,12,9,12,0.017,B16
Dinajpur,2022,12,10,12,0.017,B16
Dinajpur,2022,12,11,12,0.017,B16
Dinajpur,2022,12,12,12,0.017,B16
Dinajpur,2022,12,13,12,0.017,B16
Dinajpur,2022,12,14,12,0.017,B16
Dinajpur,2022,12,15,12,0.017,B16
Dinajpur,2022,12,16,12,0.017,B16
Dinajpur,2022,12,17,12,0,B16
Dinajpur,2022,12,18,12,0,B16
Dinajpur,2022,12,19,12,0,B16
Dinajpur,2022,12,20,12,0,B16
Dinajpur,2022,12,21,12,0,B16
Dinajpur,2022,12,22,12,0,B16
Dinajpur,2022,12,23,12,0,B16
Dinajpur,2022,12,24,12,0,B16
Dinajpur,2022,12,25,12,0,B16
Dinajpur,2022,12,26,12,0,B16
Dinajpur,2022,12,27,12,0,B16
Dinajpur,2022,12,28,12,0,B16
Dinajpur,2022,12,29,12,0,B16
Dinajpur,2022,12,30,12,0,B16
Dinajpur,2022,12,31,12,0,B16
Dinajpur,2019,12,1,13,0.017,B16
Dinajpur,2019,12,2,13,0.017,B16
Dinajpur,2019,12,3,13,0.017,B16
Dinajpur,2019,12,4,13,0.017,B16
Dinajpur,2019,12,5,13,0.017,B16
Dinajpur,2019,12,6,13,0.017,B16
Dinajpur,2019,12,7,13,0.017,B16
Dinajpur,2019,12,8,13,0.017,B16
Dinajpur,2019,12,9,13,0.017,B16
Dinajpur,2019,12,10,13,0.017,B16
Dinajpur,2019,12,11,13,0.017,B16
Dinajpur,2019,12,12,13,0.017,B16
Dinajpur,2019,12,13,13,0.017,B16
Dinajpur,2019,12,14,13,0.017,B16
Dinajpur,2019,12,15,13,0.017,B16
Dinajpur,2019,12,16,13,0.017,B16
Dinajpur,2019,12,17,13,0.017,B16
Dinajpur,2019,12,18,13,0.017,B16
Dinajpur,2019,12,19,13,0.017,B16
Dinajpur,2019,12,20,13,0.017,B16
Dinajpur,2019,12,21,13,0.017,B16
Dinajpur,2019,12,22,13,0.017,B16
Dinajpur,2019,12,23,13,0.017,B16
Dinajpur,2019,12,24,13,0.017,B16
Dinajpur,2019,12,25,13,0.017,B16
Dinajpur,2019,12,26,13,0.017,B16
Dinajpur,2019,12,27,13,0.017,B16
Dinajpur,2019,12,28,13,0.017,B16
Dinajpur,2019,12,29,13,0.017,B16
Dinajpur,2019,12,30,13,0.017,B16
Dinajpur,2019,12,31,13,0.017,B16
Dinajpur,2020,12,1,13,0.012,B16
Dinajpur,2020,12,2,13,0.012,B16
Dinajpur,2020,12,3,13,0.012,B16
Dinajpur,2020,12,4,13,0.012,B16
Dinajpur,2020,12,5,13,0.012,B16
Dinajpur,2020,12,6,13,0.023,B16
Dinajpur,2020,12,7,13,0.012,B16
Dinajpur,2020,12,8,13,0.012,B16
Dinajpur,2020,12,9,13,0.012,B16
Dinajpur,2020,12,10,13,0.012,B16
Dinajpur,2020,12,11,13,0.012,B16
Dinajpur,2020,12,12,13,0.012,B16
Dinajpur,2020,12,13,13,0.012,B16
Dinajpur,2020,12,14,13,0.012,B16
Dinajpur,2020,12,15,13,0.023,B16
Dinajpur,2020,12,16,13,0.012,B16
Dinajpur,2020,12,17,13,0.012,B16
Dinajpur,2020,12,18,13,0.012,B16
Dinajpur,2020,12,19,13,0.012,B16
Dinajpur,2020,12,20,13,0.012,B16
Dinajpur,2020,12,21,13,0.012,B16
Dinajpur,2020,12,22,13,0.012,B16
Dinajpur,2020,12,23,13,0.012,B16
Dinajpur,2020,12,24,13,0.012,B16
Dinajpur,2020,12,25,13,0.012,B16
Dinajpur,2020,12,26,13,0.012,B16
Dinajpur,2020,12,27,13,0.047,B16
Dinajpur,2020,12,28,13,0.117,B16
Dinajpur,2020,12,29,13,0.012,B16
Dinajpur,2020,12,30,13,0.012,B16
Dinajpur,2020,12,31,13,0.012,B16
Dinajpur,2021,12,1,13,0,B16
Dinajpur,2021,12,2,13,0,B16
Dinajpur,2021,12,3,13,0,B16
Dinajpur,2021,12,4,13,0,B16
Dinajpur,2021,12,5,13,0,B16
Dinajpur,2021,12,31,13,0,B16
Dinajpur,2022,12,2,13,0.017,B16
Dinajpur,2022,12,3,13,0.017,B16
Dinajpur,2022,12,4,13,0.017,B16
Dinajpur,2022,12,5,13,0.017,B16
Dinajpur,2022,12,6,13,0.017,B16
Dinajpur,2022,12,7,13,0.017,B16
Dinajpur,2022,12,8,13,0.017,B16
Dinajpur,2022,12,9,13,0.017,B16
Dinajpur,2022,12,10,13,0.017,B16
Dinajpur,2022,12,11,13,0.017,B16
Dinajpur,2022,12,12,13,0.017,B16
Dinajpur,2022,12,13,13,0.017,B16
Dinajpur,2022,12,14,13,0.017,B16
Dinajpur,2022,12,15,13,0.017,B16
Dinajpur,2022,12,16,13,0.017,B16
Dinajpur,2022,12,17,13,0,B16
Dinajpur,2022,12,18,13,0,B16
Dinajpur,2022,12,19,13,0,B16
Dinajpur,2022,12,20,13,0,B16
Dinajpur,2022,12,21,13,0,B16
Dinajpur,2022,12,22,13,0,B16
Dinajpur,2022,12,23,13,0,B16
Dinajpur,2022,12,24,13,0,B16
