Station_Name,Year,Month,Rainfall,Block
Hatiya,1989,3,20,B59
Hatiya,1989,4,179,B59
Hatiya,1989,5,111,B59
Hatiya,1989,6,500,B59
Hatiya,1989,7,617,B59
Hatiya,1989,8,234,B59
Hatiya,1989,9,329,B59
Hatiya,1989,10,438,B59
Hatiya,1989,11,0,B59
Hatiya,1989,12,0,B59
Hatiya,1990,1,0,B59
Hatiya,1990,2,69,B59
Hatiya,1990,3,198,B59
Hatiya,1990,4,209,B59
Hatiya,1990,5,323,B59
Hatiya,1990,6,466,B59
Hatiya,1990,7,281,B59
Hatiya,1990,8,0,B59
Hatiya,1990,9,0,B59
Hatiya,1990,10,0,B59
Hatiya,1990,11,88,B59
Hatiya,1990,12,78,B59
Hatiya,1991,1,7,B59
Hatiya,1991,2,3,B59
Hatiya,1991,3,6,B59
Hatiya,1991,4,230,B59
Hatiya,1991,5,367,B59
Hatiya,1991,6,781,B59
Hatiya,1991,7,581,B59
Hatiya,1991,8,519,B59
Hatiya,1991,9,444,B59
Hatiya,1991,10,373,B59
Hatiya,1991,11,23,B59
Hatiya,1991,12,28,B59
Hatiya,1992,1,0,B59
Hatiya,1992,2,130,B59
Hatiya,1992,3,0,B59
Hatiya,1992,4,0,B59
Hatiya,1992,5,232,B59
Hatiya,1992,6,351,B59
Hatiya,1992,7,776,B59
Hatiya,1992,8,501,B59
Hatiya,1992,9,560,B59
Hatiya,1992,10,191,B59
Hatiya,1992,11,0,B59
Hatiya,1992,12,22,B59
Hatiya,1993,1,2,B59
Hatiya,1993,2,29,B59
Hatiya,1993,3,275,B59
Hatiya,1993,4,64,B59
Hatiya,1993,5,0,B59
Hatiya,1993,6,0,B59
Hatiya,1993,7,0,B59
Hatiya,1993,8,0,B59
Hatiya,1993,9,29,B59
Hatiya,1993,10,85,B59
Hatiya,1993,11,11,B59
Hatiya,1993,12,0,B59
Hatiya,1994,1,0,B59
Hatiya,1994,2,10,B59
Hatiya,1994,3,49,B59
Hatiya,1994,4,105,B59
Hatiya,1994,5,152,B59
Hatiya,1994,6,644,B59
Hatiya,1994,7,555,B59
Hatiya,1994,8,379,B59
Hatiya,1999,1,0,B59
Hatiya,1999,2,2,B59
Hatiya,1999,3,0,B59
Hatiya,1999,4,11,B59
Hatiya,1999,5,322,B59
Hatiya,1999,6,771,B59
Hatiya,1999,7,949,B59
Hatiya,1999,8,736,B59
Hatiya,1999,9,515,B59
Hatiya,1999,10,305,B59
Hatiya,1999,11,1,B59
Hatiya,1999,12,34,B59
Hatiya,2000,1,40,B59
Hatiya,2000,2,6,B59
Hatiya,2000,3,11,B59
Hatiya,2000,4,105,B59
Hatiya,2000,5,686,B59
Hatiya,2000,6,715,B59
Hatiya,2000,7,694,B59
Hatiya,2000,8,415,B59
Hatiya,2000,9,422,B59
Hatiya,2000,10,369,B59
Hatiya,2000,11,15,B59
Hatiya,2000,12,0,B59
Hatiya,2001,1,0,B59
Hatiya,2001,2,2,B59
Hatiya,2001,3,0,B59
Hatiya,2001,4,17,B59
Hatiya,2001,5,485,B59
Hatiya,2001,6,1213,B59
Hatiya,2001,7,789,B59
Hatiya,2001,8,689,B59
Hatiya,2001,9,597,B59
Hatiya,2001,10,434,B59
Hatiya,2001,11,205,B59
Hatiya,2001,12,0,B59
Hatiya,2002,1,3,B59
Hatiya,2002,2,0,B59
Hatiya,2002,3,31,B59
Hatiya,2002,4,84,B59
Hatiya,2002,5,437,B59
Hatiya,2002,6,690,B59
Hatiya,2002,7,1019,B59
Hatiya,2002,8,562,B59
Hatiya,2002,9,297,B59
Hatiya,2002,10,118,B59
Hatiya,2002,11,143,B59
Hatiya,2002,12,0,B59
Hatiya,2003,1,0,B59
Hatiya,2003,2,0,B59
Hatiya,2003,3,35,B59
Hatiya,2003,4,127,B59
Hatiya,2003,5,148,B59
Hatiya,2003,6,1225,B59
Hatiya,2003,7,752,B59
Hatiya,2003,8,583,B59
Hatiya,2003,9,395,B59
Hatiya,2003,10,306,B59
Hatiya,2003,11,0,B59
Hatiya,2003,12,93,B59
Hatiya,2004,1,0,B59
Hatiya,2004,2,0,B59
Hatiya,2004,3,7,B59
Hatiya,2004,4,207,B59
Hatiya,2004,5,150,B59
Hatiya,2004,6,828,B59
Hatiya,2004,7,839,B59
Hatiya,2004,8,515,B59
Hatiya,2004,9,1039,B59
Hatiya,2004,10,420,B59
Hatiya,2004,11,0,B59
Hatiya,2004,12,0,B59
Hatiya,2005,1,0,B59
Hatiya,2005,2,0,B59
Hatiya,2005,3,84,B59
Hatiya,2005,4,145,B59
Hatiya,2005,5,85,B59
Hatiya,2005,6,420,B59
Hatiya,2005,7,872,B59
Hatiya,2005,8,1311,B59
Hatiya,2005,9,275,B59
Hatiya,2005,10,608,B59
Hatiya,2005,11,5,B59
Hatiya,2005,12,9,B59
Hatiya,2006,1,0,B59
Hatiya,2006,2,0,B59
Hatiya,2006,3,1,B59
Hatiya,2006,4,57,B59
Hatiya,2006,5,645,B59
Hatiya,2006,6,466,B59
Hatiya,2006,7,603,B59
Hatiya,2006,8,319,B59
Hatiya,2006,9,698,B59
Hatiya,2006,10,136,B59
Hatiya,2006,11,16,B59
Hatiya,2006,12,0,B59
Hatiya,2007,1,1,B59
Hatiya,2007,2,139,B59
Hatiya,2007,3,23,B59
Hatiya,2007,4,108,B59
Hatiya,2007,5,257,B59
Hatiya,2007,6,630,B59
Hatiya,2007,7,968,B59
Hatiya,2007,8,494,B59
Hatiya,2007,9,731,B59
Hatiya,2007,10,413,B59
Hatiya,2007,11,191,B59
Hatiya,2007,12,0,B59
Hatiya,2008,1,41,B59
Hatiya,2008,2,23,B59
Hatiya,2008,3,35,B59
Hatiya,2008,4,21,B59
Hatiya,2008,5,204,B59
Hatiya,2008,6,696,B59
Hatiya,2008,7,1235,B59
Hatiya,2008,8,512,B59
Hatiya,2008,9,386,B59
Hatiya,2008,10,377,B59
Hatiya,2008,11,1,B59
Hatiya,2008,12,0,B59
Hatiya,2009,1,0,B59
Hatiya,2009,2,1,B59
Hatiya,2009,3,7,B59
Hatiya,2009,4,103,B59
Hatiya,2009,5,267,B59
Hatiya,2009,6,226,B59
Hatiya,2009,7,856,B59
Hatiya,2009,8,888,B59
Hatiya,2009,9,386,B59
Hatiya,2009,10,319,B59
Hatiya,2009,11,27,B59
Hatiya,2009,12,0,B59
Hatiya,2010,1,0,B59
Hatiya,2010,2,1,B59
Hatiya,2010,3,5,B59
Hatiya,2010,4,18,B59
Hatiya,2010,5,370,B59
Hatiya,2010,6,911,B59
Hatiya,2010,7,776,B59
Hatiya,2010,8,371,B59
Hatiya,2010,9,431,B59
Hatiya,2010,10,482,B59
Hatiya,2010,11,0,B59
Hatiya,2010,12,3,B59
Hatiya,2011,1,0,B59
Hatiya,2011,2,0,B59
Hatiya,2011,3,67,B59
Hatiya,2011,4,61,B59
Hatiya,2011,5,529,B59
Hatiya,2011,6,635,B59
Hatiya,2011,7,715,B59
Hatiya,2011,8,1018,B59
Hatiya,2011,9,659,B59
Hatiya,2011,10,158,B59
Hatiya,2011,11,0,B59
Hatiya,2011,12,0,B59
Hatiya,2012,1,0,B59
Hatiya,2012,2,0,B59
Hatiya,2012,3,8,B59
Hatiya,2012,4,267,B59
Hatiya,2012,5,317,B59
Hatiya,2012,6,538,B59
Hatiya,2012,7,738,B59
Hatiya,2012,8,501,B59
Hatiya,2012,9,377,B59
Hatiya,2012,10,244,B59
Hatiya,2012,11,13,B59
Hatiya,2012,12,2,B59
Hatiya,2013,1,0,B59
Hatiya,2013,2,4,B59
Hatiya,2013,3,0,B59
Hatiya,2013,4,50,B59
Hatiya,2013,5,842,B59
Hatiya,2013,6,592,B59
Hatiya,2013,7,544,B59
Hatiya,2013,8,677,B59
Hatiya,2013,9,435,B59
Hatiya,2013,10,292,B59
Hatiya,2013,11,0,B59
Hatiya,2013,12,0,B59
Hatiya,2014,1,0,B59
Hatiya,2014,2,27,B59
Hatiya,2014,3,14,B59
Hatiya,2014,4,2,B59
Hatiya,2014,5,158,B59
Hatiya,2014,6,916,B59
Hatiya,2014,7,702,B59
Hatiya,2014,8,603,B59
Hatiya,2014,9,435,B59
Hatiya,2014,10,269,B59
Hatiya,2014,11,2,B59
Hatiya,2014,12,0,B59
Hatiya,2015,1,14,B59
Hatiya,2015,2,7,B59
Hatiya,2015,3,65,B59
Hatiya,2015,4,243,B59
Hatiya,2015,5,107,B59
Hatiya,2015,6,900,B59
Hatiya,2015,7,1281,B59
Hatiya,2015,8,471,B59
Hatiya,2015,9,619,B59
Hatiya,2015,10,585,B59
Hatiya,2015,11,52,B59
Hatiya,2015,12,16,B59
Hatiya,2016,1,4,B59
Hatiya,2016,2,34,B59
Hatiya,2016,3,50,B59
Hatiya,2016,4,40,B59
Hatiya,2016,5,314,B59
Hatiya,2016,6,430,B59
Hatiya,2016,7,984,B59
Hatiya,2016,8,637,B59
Hatiya,2016,9,348,B59
Hatiya,2016,10,589,B59
Hatiya,2016,11,238,B59
Hatiya,2016,12,0,B59
Hatiya,2017,1,0,B59
Hatiya,2017,2,0,B59
Hatiya,2017,3,136,B59
Hatiya,2017,4,379,B59
Hatiya,2017,5,192,B59
Hatiya,2017,6,553,B59
Hatiya,2017,7,1170,B59
Hatiya,2017,8,691,B59
Hatiya,2017,9,650,B59
Hatiya,2017,10,420,B59
Hatiya,2017,11,3,B59
Hatiya,2017,12,41,B59
Hatiya,2018,1,0,B59
Hatiya,2018,2,0,B59
Hatiya,2018,3,1,B59
Hatiya,2018,4,73,B59
Hatiya,2018,5,394,B59
Hatiya,2018,6,616,B59
Hatiya,2018,7,736,B59
Hatiya,2018,8,291,B59
Hatiya,2018,9,226,B59
Hatiya,2018,10,309,B59
Hatiya,2018,11,7,B59
Hatiya,2018,12,5,B59
Hatiya,2019,1,0,B59
Hatiya,2019,2,48,B59
Hatiya,2019,3,31,B59
Hatiya,2019,4,39,B59
Hatiya,2019,5,162,B59
Hatiya,2019,6,344,B59
Hatiya,2019,7,1000,B59
Hatiya,2019,8,509,B59
Hatiya,2019,9,297,B59
Hatiya,2019,10,209,B59
Hatiya,2019,11,175,B59
Hatiya,2019,12,8,B59
Hatiya,2020,1,47,B59
Hatiya,2020,2,6,B59
Hatiya,2020,3,8,B59
Hatiya,2020,4,245,B59
Hatiya,2020,5,312,B59
Hatiya,2020,6,664,B59
Hatiya,2020,7,546,B59
Hatiya,2020,8,758,B59
Hatiya,2020,9,584,B59
Hatiya,2020,10,408,B59
Hatiya,2020,11,85,B59
Hatiya,2020,12,0,B59
Hatiya,2021,1,0,B59
Hatiya,2021,2,0,B59
Hatiya,2021,3,0,B59
Hatiya,2021,4,2,B59
Hatiya,2021,5,149,B59
Hatiya,2021,6,1174,B59
Hatiya,2021,7,725,B59
Hatiya,2021,8,749,B59
Hatiya,2021,9,321,B59
Hatiya,2021,10,104,B59
Hatiya,2021,11,0,B59
Hatiya,2021,12,67,B59
Hatiya,2023,1,0,B59
Hatiya,2023,2,0,B59
Hatiya,2023,3,68,B59
Hatiya,2023,4,0,B59
Hatiya,2023,5,242,B59
Hatiya,2023,6,564,B59
Hatiya,2023,7,478,B59
Hatiya,2023,8,757,B59
Hatiya,2023,9,496,B59
Hatiya,2023,10,298,B59
Hatiya,2023,11,133,B59
Hatiya,2023,12,6,B59
Hatiya,2022,1,5,B59
Hatiya,2022,2,13,B59
Hatiya,2022,3,0,B59
Hatiya,2022,4,69,B59
Hatiya,2022,5,291,B59
Hatiya,2022,6,558,B59
Hatiya,2022,7,303,B59
Hatiya,2022,8,449,B59
Hatiya,2022,9,167,B59
Hatiya,2022,10,342,B59
Hatiya,2022,11,5,B59
Hatiya,2022,12,8,B59
Hijla,2023,7,116,B59
Hijla,2023,8,284,B59
Hijla,2023,9,203,B59
Hijla,2023,10,138,B59
Hijla,2023,11,2,B59
Hijla,2023,12,10,B59
Ishurdi,1961,3,0,B59
Ishurdi,1961,4,22,B59
Ishurdi,1961,5,160,B59
Ishurdi,1961,6,315,B59
Ishurdi,1961,7,155,B59
Ishurdi,1961,8,350,B59
Ishurdi,1961,9,136,B59
Ishurdi,1961,10,143,B59
Ishurdi,1961,11,14,B59
Ishurdi,1961,12,0,B59
Ishurdi,1962,1,19,B59
Ishurdi,1962,2,0,B59
Ishurdi,1962,3,0,B59
Ishurdi,1962,4,94,B59
Ishurdi,1962,5,208,B59
Ishurdi,1962,6,251,B59
Ishurdi,1962,7,249,B59
Ishurdi,1962,8,89,B59
Ishurdi,1962,9,180,B59
Ishurdi,1962,10,81,B59
Ishurdi,1962,11,0,B59
Ishurdi,1962,12,1,B59
Ishurdi,1963,1,1,B59
Ishurdi,1963,2,2,B59
Ishurdi,1963,3,14,B59
Ishurdi,1963,4,143,B59
Ishurdi,1963,5,182,B59
Ishurdi,1963,6,391,B59
Ishurdi,1963,7,227,B59
Ishurdi,1963,8,224,B59
Ishurdi,1963,9,210,B59
Ishurdi,1963,10,96,B59
Ishurdi,1963,11,21,B59
Ishurdi,1963,12,0,B59
Ishurdi,1964,1,1,B59
Ishurdi,1964,2,9,B59
Ishurdi,1964,3,0,B59
Ishurdi,1964,4,74,B59
Ishurdi,1964,5,222,B59
Ishurdi,1964,6,557,B59
Ishurdi,1964,7,503,B59
Ishurdi,1964,8,130,B59
Ishurdi,1964,9,83,B59
Ishurdi,1964,10,425,B59
Ishurdi,1964,11,1,B59
Ishurdi,1964,12,0,B59
Ishurdi,1965,1,0,B59
Ishurdi,1965,2,17,B59
Ishurdi,1965,3,45,B59
Ishurdi,1965,4,57,B59
Ishurdi,1965,5,68,B59
Ishurdi,1965,6,228,B59
Ishurdi,1965,7,454,B59
Ishurdi,1965,8,268,B59
Ishurdi,1965,9,363,B59
Ishurdi,1965,10,32,B59
Ishurdi,1965,11,0,B59
Ishurdi,1965,12,4,B59
Ishurdi,1966,1,0,B59
Ishurdi,1966,2,0,B59
Ishurdi,1966,3,0,B59
Ishurdi,1966,4,124,B59
Ishurdi,1966,5,3,B59
Ishurdi,1966,6,206,B59
Ishurdi,1966,7,255,B59
Ishurdi,1966,8,215,B59
Ishurdi,1966,9,126,B59
Ishurdi,1966,10,97,B59
Ishurdi,1966,11,18,B59
Ishurdi,1966,12,2,B59
Ishurdi,1970,1,73,B59
Ishurdi,1970,2,25,B59
Ishurdi,1970,3,30,B59
Ishurdi,1970,4,1,B59
Ishurdi,1970,5,116,B59
Ishurdi,1970,6,236,B59
Ishurdi,1970,7,168,B59
Ishurdi,1970,8,378,B59
Ishurdi,1970,9,340,B59
Ishurdi,1970,10,364,B59
Ishurdi,1970,11,0,B59
Ishurdi,1970,12,0,B59
Ishurdi,1971,1,0,B59
Ishurdi,1971,7,0,B59
Ishurdi,1971,8,525,B59
Ishurdi,1972,2,0,B59
Ishurdi,1972,3,0,B59
Ishurdi,1972,4,27,B59
Ishurdi,1972,5,130,B59
Ishurdi,1972,6,159,B59
Ishurdi,1972,7,217,B59
Ishurdi,1972,8,228,B59
Ishurdi,1972,9,138,B59
Ishurdi,1972,10,45,B59
Ishurdi,1972,11,0,B59
Ishurdi,1972,12,0,B59
Ishurdi,1973,1,25,B59
Ishurdi,1973,2,42,B59
Ishurdi,1973,3,27,B59
Ishurdi,1973,4,100,B59
Ishurdi,1973,5,470,B59
Ishurdi,1973,6,531,B59
Ishurdi,1973,7,186,B59
Ishurdi,1973,8,276,B59
Ishurdi,1973,9,563,B59
Ishurdi,1973,10,181,B59
Ishurdi,1973,11,27,B59
Ishurdi,1973,12,58,B59
Ishurdi,1974,1,0,B59
Ishurdi,1974,2,0,B59
Ishurdi,1974,3,84,B59
Ishurdi,1974,4,156,B59
Ishurdi,1974,5,71,B59
Ishurdi,1974,6,191,B59
Ishurdi,1974,7,492,B59
Ishurdi,1974,8,276,B59
Ishurdi,1974,9,210,B59
Ishurdi,1974,10,99,B59
Ishurdi,1974,11,8,B59
Ishurdi,1974,12,0,B59
Ishurdi,1975,1,4,B59
Ishurdi,1975,2,0,B59
Ishurdi,1975,3,11,B59
Ishurdi,1975,4,178,B59
Ishurdi,1975,5,138,B59
Ishurdi,1975,6,200,B59
Ishurdi,1975,7,624,B59
Ishurdi,1975,8,225,B59
Ishurdi,1975,9,177,B59
Ishurdi,1975,10,178,B59
Ishurdi,1975,11,60,B59
Ishurdi,1975,12,0,B59
Ishurdi,1976,1,0,B59
Ishurdi,1976,2,17,B59
Ishurdi,1976,3,8,B59
Ishurdi,1976,4,23,B59
Ishurdi,1976,5,352,B59
Ishurdi,1976,6,496,B59
Ishurdi,1976,7,790,B59
Ishurdi,1976,8,499,B59
Ishurdi,1976,9,332,B59
Ishurdi,1976,10,89,B59
Ishurdi,1976,11,3,B59
Ishurdi,1976,12,0,B59
Ishurdi,1977,1,0,B59
Ishurdi,1977,2,0,B59
Ishurdi,1977,3,0,B59
Ishurdi,1977,4,272,B59
Ishurdi,1977,5,257,B59
Ishurdi,1977,6,1167,B59
Ishurdi,1977,7,518,B59
Ishurdi,1977,8,228,B59
Ishurdi,1977,9,75,B59
Ishurdi,1977,10,157,B59
Ishurdi,1977,11,1,B59
Ishurdi,1977,12,67,B59
Ishurdi,1978,1,0,B59
Ishurdi,1978,2,0,B59
Ishurdi,1978,3,34,B59
Ishurdi,1978,4,158,B59
Ishurdi,1978,5,266,B59
Ishurdi,1978,6,282,B59
Ishurdi,1978,7,104,B59
Ishurdi,1978,9,246,B59
Ishurdi,1978,10,44,B59
Ishurdi,1978,11,0,B59
Ishurdi,1978,12,0,B59
Ishurdi,1979,1,24,B59
Ishurdi,1979,2,25,B59
Ishurdi,1979,3,5,B59
Ishurdi,1979,4,18,B59
Ishurdi,1979,5,4,B59
Ishurdi,1979,6,373,B59
Ishurdi,1979,7,432,B59
Ishurdi,1979,8,463,B59
Ishurdi,1979,9,163,B59
Ishurdi,1979,10,6,B59
Ishurdi,1979,11,33,B59
Ishurdi,1979,12,10,B59
Ishurdi,1980,1,13,B59
Ishurdi,1980,2,6,B59
Ishurdi,1980,3,6,B59
Ishurdi,1980,4,0,B59
Ishurdi,1980,5,381,B59
Ishurdi,1980,6,269,B59
Ishurdi,1980,7,206,B59
Ishurdi,1980,8,101,B59
Ishurdi,1980,9,248,B59
Ishurdi,1980,10,210,B59
Ishurdi,1980,11,0,B59
Ishurdi,1980,12,0,B59
Ishurdi,1981,1,30,B59
Ishurdi,1981,2,81,B59
Ishurdi,1981,3,64,B59
Ishurdi,1981,4,360,B59
Ishurdi,1981,5,323,B59
Ishurdi,1981,6,223,B59
Ishurdi,1981,7,478,B59
Ishurdi,1981,8,211,B59
Ishurdi,1981,9,423,B59
Ishurdi,1981,10,0,B59
Ishurdi,1981,11,0,B59
Ishurdi,1981,12,48,B59
Ishurdi,1982,1,0,B59
Ishurdi,1982,2,8,B59
Ishurdi,1982,3,81,B59
Ishurdi,1982,4,133,B59
Ishurdi,1982,5,144,B59
Ishurdi,1982,6,227,B59
Ishurdi,1982,7,201,B59
Ishurdi,1982,8,205,B59
Ishurdi,1982,9,155,B59
Ishurdi,1982,10,31,B59
Ishurdi,1982,11,67,B59
Ishurdi,1982,12,1,B59
Ishurdi,1983,1,15,B59
Ishurdi,1983,2,45,B59
Ishurdi,1983,3,54,B59
Ishurdi,1983,4,79,B59
Ishurdi,1983,5,368,B59
Ishurdi,1983,6,153,B59
Ishurdi,1983,7,296,B59
Ishurdi,1983,8,277,B59
Ishurdi,1983,9,210,B59
Ishurdi,1983,10,157,B59
Ishurdi,1983,11,7,B59
Ishurdi,1983,12,22,B59
Ishurdi,1984,1,11,B59
Ishurdi,1984,2,0,B59
Ishurdi,1984,3,0,B59
Ishurdi,1984,4,101,B59
Ishurdi,1984,5,191,B59
Ishurdi,1984,6,450,B59
Ishurdi,1984,7,316,B59
Ishurdi,1984,8,253,B59
Ishurdi,1984,9,272,B59
Ishurdi,1984,10,104,B59
Ishurdi,1984,11,0,B59
Ishurdi,1984,12,0,B59
Ishurdi,1985,1,2,B59
Ishurdi,1985,2,0,B59
Ishurdi,1985,3,19,B59
Ishurdi,1985,4,35,B59
Ishurdi,1985,5,155,B59
Ishurdi,1985,6,212,B59
Ishurdi,1985,7,220,B59
Ishurdi,1985,8,182,B59
Ishurdi,1985,9,221,B59
Ishurdi,1985,10,132,B59
Ishurdi,1985,11,0,B59
Ishurdi,1985,12,0,B59
Ishurdi,1986,1,3,B59
Ishurdi,1986,2,10,B59
Ishurdi,1986,3,5,B59
Ishurdi,1986,4,53,B59
Ishurdi,1986,5,78,B59
Ishurdi,1986,6,138,B59
Ishurdi,1986,7,372,B59
Ishurdi,1986,8,198,B59
Ishurdi,1986,9,438,B59
Ishurdi,1986,10,165,B59
Ishurdi,1986,11,29,B59
Ishurdi,1986,12,0,B59
Ishurdi,1987,1,2,B59
Ishurdi,1987,2,0,B59
Ishurdi,1987,3,25,B59
Ishurdi,1987,4,61,B59
Ishurdi,1987,5,133,B59
Ishurdi,1987,6,84,B59
Ishurdi,1987,7,413,B59
Ishurdi,1987,8,643,B59
Ishurdi,1987,9,243,B59
Ishurdi,1987,10,19,B59
Ishurdi,1987,11,3,B59
Ishurdi,1987,12,9,B59
Ishurdi,1988,1,0,B59
Ishurdi,1988,2,32,B59
Ishurdi,1988,3,65,B59
Ishurdi,1988,4,30,B59
Ishurdi,1988,5,313,B59
Ishurdi,1988,6,313,B59
Ishurdi,1988,7,292,B59
Ishurdi,1988,8,187,B59
Ishurdi,1988,9,159,B59
Ishurdi,1988,10,82,B59
Ishurdi,1988,11,73,B59
Ishurdi,1988,12,2,B59
Ishurdi,1989,1,0,B59
Ishurdi,1989,2,41,B59
Ishurdi,1989,3,1,B59
Ishurdi,1989,4,0,B59
Ishurdi,1989,5,236,B59
Ishurdi,1989,6,65,B59
Ishurdi,1989,7,608,B59
Ishurdi,1989,8,109,B59
Ishurdi,1989,9,174,B59
Ishurdi,1989,10,85,B59
Ishurdi,1989,11,0,B59
Ishurdi,1989,12,3,B59
Ishurdi,1990,1,0,B59
Ishurdi,1990,2,70,B59
Ishurdi,1990,3,128,B59
Ishurdi,1990,4,157,B59
Ishurdi,1990,5,207,B59
Ishurdi,1990,6,277,B59
Ishurdi,1990,7,422,B59
Ishurdi,1990,8,235,B59
Ishurdi,1990,9,481,B59
Ishurdi,1990,10,88,B59
Ishurdi,1990,11,34,B59
Ishurdi,1990,12,0,B59
Ishurdi,1991,1,2,B59
Ishurdi,1991,2,9,B59
Ishurdi,1991,3,28,B59
Ishurdi,1991,4,42,B59
Ishurdi,1991,5,173,B59
Ishurdi,1991,6,360,B59
Ishurdi,1991,7,248,B59
Ishurdi,1991,8,189,B59
Ishurdi,1991,9,424,B59
Ishurdi,1991,10,141,B59
Ishurdi,1991,11,2,B59
Ishurdi,1991,12,79,B59
Ishurdi,1992,1,0,B59
Ishurdi,1992,2,40,B59
Ishurdi,1992,3,0,B59
Ishurdi,1992,4,18,B59
Ishurdi,1992,5,132,B59
Ishurdi,1992,6,73,B59
Ishurdi,1992,7,252,B59
Ishurdi,1992,8,207,B59
Ishurdi,1992,9,295,B59
Ishurdi,1992,10,38,B59
Ishurdi,1992,11,5,B59
Ishurdi,1992,12,3,B59
Ishurdi,1993,1,2,B59
Ishurdi,1993,2,6,B59
Ishurdi,1993,3,53,B59
Ishurdi,1993,4,120,B59
Ishurdi,1993,5,213,B59
Ishurdi,1993,6,299,B59
Ishurdi,1993,7,248,B59
Ishurdi,1993,8,189,B59
Ishurdi,1993,9,358,B59
Ishurdi,1993,10,102,B59
Ishurdi,1993,11,22,B59
Ishurdi,1993,12,0,B59
Ishurdi,1994,1,24,B59
Ishurdi,1994,2,45,B59
Ishurdi,1994,3,3,B59
Ishurdi,1994,4,31,B59
Ishurdi,1994,5,155,B59
Ishurdi,1994,6,336,B59
Ishurdi,1994,7,111,B59
Ishurdi,1994,8,150,B59
Ishurdi,1994,9,99,B59
Ishurdi,1994,10,80,B59
Ishurdi,1994,11,2,B59
Ishurdi,1994,12,0,B59
Ishurdi,1995,1,8,B59
Ishurdi,1995,2,24,B59
Ishurdi,1995,3,20,B59
Ishurdi,1995,4,1,B59
Ishurdi,1995,5,105,B59
Ishurdi,1995,6,215,B59
Ishurdi,1995,7,224,B59
Ishurdi,1995,8,307,B59
Ishurdi,1995,9,345,B59
Ishurdi,1995,10,8,B59
Ishurdi,1995,11,70,B59
Ishurdi,1995,12,3,B59
Ishurdi,1996,1,0,B59
Ishurdi,1996,2,25,B59
Ishurdi,1996,3,17,B59
Ishurdi,1996,4,104,B59
Ishurdi,1996,5,81,B59
Ishurdi,1996,6,295,B59
Ishurdi,1996,7,155,B59
Ishurdi,1996,8,271,B59
Ishurdi,1996,9,269,B59
Ishurdi,1996,10,183,B59
Ishurdi,1996,11,0,B59
Ishurdi,1996,12,0,B59
Ishurdi,1997,1,4,B59
Ishurdi,1997,2,43,B59
Ishurdi,1997,3,42,B59
Ishurdi,1997,4,110,B59
Ishurdi,1997,5,132,B59
Ishurdi,1997,6,199,B59
Ishurdi,1997,7,486,B59
Ishurdi,1997,8,301,B59
Ishurdi,1997,9,473,B59
Ishurdi,1997,10,53,B59
Ishurdi,1997,11,15,B59
Ishurdi,1997,12,20,B59
Ishurdi,1998,1,16,B59
Ishurdi,1998,2,12,B59
Ishurdi,1998,3,68,B59
Ishurdi,1998,4,109,B59
Ishurdi,1998,5,269,B59
Ishurdi,1998,6,101,B59
Ishurdi,1998,7,413,B59
Ishurdi,1998,8,225,B59
Ishurdi,1998,9,285,B59
Ishurdi,1998,10,96,B59
Ishurdi,1998,11,42,B59
Ishurdi,1998,12,0,B59
Ishurdi,1999,1,0,B59
Ishurdi,1999,2,0,B59
Ishurdi,1999,3,0,B59
Ishurdi,1999,4,2,B59
Ishurdi,1999,5,203,B59
Ishurdi,1999,6,386,B59
Ishurdi,1999,7,407,B59
Ishurdi,1999,8,249,B59
Ishurdi,1999,9,297,B59
Ishurdi,1999,10,205,B59
Ishurdi,1999,11,3,B59
Ishurdi,1999,12,0,B59
Ishurdi,2000,1,8,B59
Ishurdi,2000,2,61,B59
Ishurdi,2000,3,20,B59
Ishurdi,2000,4,206,B59
Ishurdi,2000,5,233,B59
Ishurdi,2000,6,212,B59
Ishurdi,2000,7,241,B59
Ishurdi,2000,8,147,B59
Ishurdi,2000,9,551,B59
Ishurdi,2000,10,129,B59
Ishurdi,2000,11,0,B59
Ishurdi,2000,12,0,B59
Ishurdi,2001,1,0,B59
Ishurdi,2001,2,0,B59
Ishurdi,2001,3,20,B59
Ishurdi,2001,4,52,B59
Ishurdi,2001,5,257,B59
Ishurdi,2001,6,409,B59
Ishurdi,2001,7,165,B59
Ishurdi,2001,8,158,B59
Ishurdi,2001,9,334,B59
Ishurdi,2001,10,74,B59
Ishurdi,2001,11,10,B59
Ishurdi,2001,12,0,B59
Ishurdi,2002,1,15,B59
Ishurdi,2002,2,2,B59
Ishurdi,2002,3,62,B59
Ishurdi,2002,4,72,B59
Ishurdi,2002,5,177,B59
Ishurdi,2002,6,296,B59
Ishurdi,2002,7,253,B59
Ishurdi,2002,8,227,B59
Ishurdi,2002,9,240,B59
Ishurdi,2002,10,75,B59
Ishurdi,2002,11,47,B59
Ishurdi,2002,12,0,B59
Ishurdi,2003,1,0,B59
Ishurdi,2003,2,24,B59
Ishurdi,2003,3,73,B59
Ishurdi,2003,4,89,B59
Ishurdi,2003,5,58,B59
Ishurdi,2003,6,353,B59
Ishurdi,2003,7,134,B59
Ishurdi,2003,8,87,B59
Ishurdi,2003,9,145,B59
Ishurdi,2003,10,134,B59
Ishurdi,2003,11,0,B59
Ishurdi,2003,12,5,B59
Ishurdi,2004,1,0,B59
Ishurdi,2004,2,0,B59
Ishurdi,2004,3,0,B59
Ishurdi,2004,4,127,B59
