Station_Name,Year,Month,Humidity,Block
Feni,2001,1,71.71,B60
Feni,2001,2,72.43,B60
Feni,2001,3,66.9,B60
Feni,2001,4,71.5,B60
Feni,2001,5,81,B60
Feni,2001,6,88.37,B60
Feni,2001,7,85.87,B60
Feni,2001,8,82.68,B60
Feni,2001,9,84.1,B60
Feni,2001,10,85.26,B60
Feni,2001,11,84.4,B60
Feni,2001,12,81.26,B60
Feni,2002,1,77.32,B60
Feni,2002,2,70.64,B60
Feni,2002,3,72.58,B60
Feni,2002,4,78.23,B60
Feni,2002,5,82.13,B60
Feni,2002,6,83.67,B60
Feni,2002,7,88.16,B60
Feni,2002,8,84.87,B60
Feni,2002,9,82.07,B60
Feni,2002,10,81.13,B60
Feni,2002,11,78.6,B60
Feni,2002,12,78.06,B60
Feni,2003,1,77.87,B60
Feni,2003,2,69.54,B60
Feni,2003,3,73.81,B60
Feni,2003,4,76.53,B60
Feni,2003,5,79.06,B60
Feni,2003,6,85.52,B60
Feni,2003,7,84.5,B60
Feni,2003,8,82.42,B60
Feni,2003,9,84.03,B60
Feni,2003,10,86.29,B60
Feni,2003,11,78.97,B60
Feni,2003,12,82.19,B60
Feni,2004,1,81.55,B60
Feni,2004,2,74.31,B60
Feni,2004,3,78,B60
Feni,2004,4,82.07,B60
Feni,2004,5,77.87,B60
Feni,2004,6,85.03,B60
Feni,2004,7,86.03,B60
Feni,2004,8,84.39,B60
Feni,2004,9,88.03,B60
Feni,2004,10,84.29,B60
Feni,2004,11,79.5,B60
Feni,2004,12,78.35,B60
Feni,2005,1,78.03,B60
Feni,2005,2,74.32,B60
Feni,2005,4,78.73,B60
Feni,2005,5,80.1,B60
Feni,2005,6,83.77,B60
Feni,2005,7,87.39,B60
Feni,2005,8,89.97,B60
Feni,2005,9,86.2,B60
Feni,2005,10,85.77,B60
Feni,2005,11,81.63,B60
Feni,2005,12,79.06,B60
Feni,2006,1,78.87,B60
Feni,2006,2,78.46,B60
Feni,2006,3,72.61,B60
Feni,2006,4,77,B60
Feni,2006,5,81.61,B60
Feni,2006,6,85.43,B60
Feni,2006,7,87.23,B60
Feni,2006,8,83.71,B60
Feni,2006,9,86.17,B60
Feni,2006,10,84.71,B60
Feni,2006,11,82,B60
Feni,2006,12,78.77,B60
Feni,2007,1,78.06,B60
Feni,2007,2,75.61,B60
Feni,2007,3,68.9,B60
Feni,2007,4,80.77,B60
Feni,2007,5,81.19,B60
Feni,2007,6,86.17,B60
Feni,2007,7,89.48,B60
Feni,2007,8,86.29,B60
Feni,2007,9,86.23,B60
Feni,2007,10,83.61,B60
Feni,2007,11,82.4,B60
Feni,2007,12,79.97,B60
Feni,2008,1,79.9,B60
Feni,2008,2,73.38,B60
Feni,2008,3,79.65,B60
Feni,2008,4,78.1,B60
Feni,2008,5,80.13,B60
Feni,2008,6,85.97,B60
Feni,2008,7,88.58,B60
Feni,2008,8,87.42,B60
Feni,2008,9,84.83,B60
Feni,2008,10,85.48,B60
Feni,2008,11,79.73,B60
Feni,2008,12,84.55,B60
Feni,2009,1,79.55,B60
Feni,2009,2,73.61,B60
Feni,2009,3,75.29,B60
Feni,2009,4,79.3,B60
Feni,2009,5,80.19,B60
Feni,2009,6,83.47,B60
Feni,2009,7,88.65,B60
Feni,2009,8,88.65,B60
Feni,2009,9,84.37,B60
Feni,2009,10,83.61,B60
Feni,2009,11,79.03,B60
Feni,2009,12,79.45,B60
Feni,2010,1,80.1,B60
Feni,2010,2,70.96,B60
Feni,2010,3,77.06,B60
Feni,2010,4,82.5,B60
Feni,2010,5,84.26,B60
Feni,2010,6,90.83,B60
Feni,2010,7,86.23,B60
Feni,2010,8,85.65,B60
Feni,2010,9,86.2,B60
Feni,2010,10,84.39,B60
Feni,2010,11,80.9,B60
Feni,2010,12,80.9,B60
Feni,2011,1,76.87,B60
Feni,2011,2,71.68,B60
Feni,2011,3,75.68,B60
Feni,2011,4,82.77,B60
Feni,2011,5,87.65,B60
Feni,2011,6,88.4,B60
Feni,2011,7,86.23,B60
Feni,2011,8,88.71,B60
Feni,2011,9,86.7,B60
Feni,2011,10,82.35,B60
Feni,2011,11,79.23,B60
Feni,2011,12,82.23,B60
Feni,2012,1,79.39,B60
Feni,2012,2,70.31,B60
Feni,2012,3,77.9,B60
Feni,2012,4,82.27,B60
Feni,2012,5,80.42,B60
Feni,2012,6,87.4,B60
Feni,2012,7,89.42,B60
Feni,2012,8,85.71,B60
Feni,2012,9,86.47,B60
Feni,2012,10,85.48,B60
Feni,2012,11,81.03,B60
Feni,2012,12,83.45,B60
Feni,2013,1,77.1,B60
Feni,2013,2,70.18,B60
Feni,2013,3,72.45,B60
Feni,2013,4,76.53,B60
Feni,2013,5,86.84,B60
Feni,2013,6,83.67,B60
Feni,2013,7,85.97,B60
Feni,2013,8,86.58,B60
Feni,2013,9,86.47,B60
Feni,2013,10,86.81,B60
Feni,2013,11,79.27,B60
Feni,2013,12,80.87,B60
Feni,2014,1,78.48,B60
Feni,2014,2,72.46,B60
Feni,2014,3,70.39,B60
Feni,2014,4,71.27,B60
Feni,2014,5,78.84,B60
Feni,2014,6,85.7,B60
Feni,2014,7,84.32,B60
Feni,2014,8,88.81,B60
Feni,2014,9,85.47,B60
Feni,2014,10,82.65,B60
Feni,2014,11,80,B60
Feni,2014,12,82.71,B60
Feni,2015,1,79.9,B60
Feni,2015,2,72.43,B60
Feni,2015,3,68.13,B60
Feni,2015,4,79.03,B60
Feni,2015,5,80.87,B60
Feni,2015,6,86.17,B60
Feni,2015,7,90.55,B60
Feni,2015,8,87.23,B60
Feni,2015,9,85.9,B60
Feni,2015,10,85.16,B60
Feni,2015,11,80.77,B60
Feni,2015,12,80.61,B60
Feni,2016,1,78.55,B60
Feni,2016,2,79.69,B60
Feni,2016,3,75.61,B60
Feni,2016,4,80.17,B60
Feni,2016,5,79.35,B60
Feni,2016,6,80.47,B60
Feni,2016,7,86.13,B60
Feni,2016,8,82.87,B60
Feni,2016,9,82.37,B60
Feni,2016,10,82.48,B60
Feni,2016,11,80.07,B60
Feni,2016,12,78.13,B60
Feni,2017,1,73.23,B60
Feni,2017,2,69.04,B60
Feni,2017,3,75.94,B60
Feni,2017,4,80.43,B60
Feni,2017,5,77.52,B60
Feni,2017,6,83.37,B60
Feni,2017,7,86.68,B60
Feni,2017,8,84.35,B60
Feni,2017,9,85.4,B60
Feni,2017,10,84.06,B60
Feni,2017,11,80.3,B60
Feni,2017,12,81.94,B60
Feni,2018,1,78.26,B60
Feni,2018,2,73.61,B60
Feni,2018,3,71.84,B60
Feni,2018,4,74.43,B60
Feni,2018,5,83.32,B60
Feni,2018,6,84.57,B60
Feni,2018,7,86.16,B60
Feni,2018,8,83.35,B60
Feni,2018,9,82.5,B60
Feni,2018,10,82.32,B60
Feni,2018,11,76.2,B60
Feni,2018,12,76.32,B60
Feni,2019,1,69.74,B60
Feni,2019,2,70.79,B60
Feni,2019,3,70.48,B60
Feni,2019,4,72.5,B60
Feni,2019,5,75.9,B60
Feni,2019,6,80.03,B60
Feni,2019,7,85.71,B60
Feni,2019,8,82.42,B60
Feni,2019,9,83.7,B60
Feni,2019,10,82.94,B60
Feni,2019,11,81.37,B60
Feni,2019,12,80.32,B60
Feni,2020,1,79.19,B60
Feni,2020,2,69.41,B60
Feni,2020,3,64.61,B60
Feni,2020,4,75.87,B60
Feni,2020,5,77.13,B60
Feni,2020,6,84.53,B60
Feni,2020,7,84.68,B60
Feni,2020,8,82.32,B60
Feni,2020,9,83.53,B60
Feni,2020,10,83.29,B60
Feni,2020,11,78.87,B60
Feni,2020,12,83.65,B60
Feni,2021,1,75.77,B60
Feni,2021,2,65.02,B60
Feni,2021,3,61.5,B60
Feni,2021,4,60.77,B60
Feni,2021,5,64.55,B60
Feni,2021,6,81.98,B60
Feni,2021,7,84.7,B60
Feni,2021,8,85.72,B60
Feni,2021,9,80.47,B60
Feni,2021,10,82.23,B60
Feni,2021,11,77,B60
Feni,2021,12,78.74,B60
Feni,2023,1,75.94,B60
Feni,2023,2,66.07,B60
Feni,2023,3,63.03,B60
Feni,2023,4,60.5,B60
Feni,2023,5,66.6,B60
Feni,2023,6,78.53,B60
Feni,2023,7,75.05,B60
Feni,2023,8,83.9,B60
Feni,2023,9,79.93,B60
Feni,2023,10,80.95,B60
Feni,2023,11,77.07,B60
Feni,2023,12,80.84,B60
Feni,2022,1,78.9,B60
Feni,2022,2,70.96,B60
Feni,2022,3,66.71,B60
Feni,2022,4,74.7,B60
Feni,2022,5,79.39,B60
Feni,2022,6,83.9,B60
Feni,2022,7,79.1,B60
Feni,2022,8,79.13,B60
Feni,2022,9,85.57,B60
Feni,2022,10,80.23,B60
Feni,2022,11,76,B60
Feni,2022,12,78.77,B60
Gazipur,2000,1,85.45,B60
Gazipur,2000,2,65.83,B60
Gazipur,2000,3,61.71,B60
Gazipur,2000,4,68.25,B60
Gazipur,2000,5,76.77,B60
Gazipur,2000,6,77,B60
Gazipur,2000,7,77.18,B60
Gazipur,2000,8,78.29,B60
Gazipur,2000,9,77.8,B60
Gazipur,2000,10,75.27,B60
Gazipur,2000,11,65.58,B60
Gazipur,2000,12,64.15,B60
Gazipur,2001,1,63.89,B60
Gazipur,2001,2,62.54,B60
Gazipur,2001,3,54.84,B60
Gazipur,2001,4,65.25,B60
Gazipur,2001,5,76.81,B60
Gazipur,2001,6,79.38,B60
Gazipur,2001,7,78.15,B60
Gazipur,2001,8,77.08,B60
Gazipur,2001,9,77.62,B60
Gazipur,2001,10,75.68,B60
Gazipur,2001,11,72.4,B60
Gazipur,2001,12,70.44,B60
Gazipur,2002,1,66.35,B60
Gazipur,2002,2,60.21,B60
Gazipur,2002,3,60.24,B60
Gazipur,2002,4,69.87,B60
Gazipur,2002,5,74.82,B60
Gazipur,2002,6,79.35,B60
Gazipur,2002,7,83.53,B60
Gazipur,2002,8,78.47,B60
Gazipur,2002,9,71.37,B60
Gazipur,2002,10,68,B60
Gazipur,2002,11,67.82,B60
Gazipur,2002,12,67.48,B60
Gazipur,2003,1,70.61,B60
Gazipur,2003,2,59.27,B60
Gazipur,2003,3,62.39,B60
Gazipur,2003,4,65.45,B60
Gazipur,2003,5,68.4,B60
Gazipur,2003,6,78.3,B60
Gazipur,2003,7,73.9,B60
Gazipur,2003,8,75,B60
Gazipur,2003,9,76.63,B60
Gazipur,2003,10,74.84,B60
Gazipur,2003,11,58.13,B60
Gazipur,2003,12,61.53,B60
Gazipur,2004,1,66.82,B60
Gazipur,2004,2,57.1,B60
Gazipur,2004,3,60.13,B60
Gazipur,2004,4,68.43,B60
Gazipur,2004,5,65.06,B60
Gazipur,2004,6,76.78,B60
Gazipur,2004,7,77.56,B60
Gazipur,2004,8,74,B60
Gazipur,2004,9,79.78,B60
Gazipur,2004,10,69.37,B60
Gazipur,2004,11,60.72,B60
Gazipur,2004,12,62.27,B60
Gazipur,2005,1,58.71,B60
Gazipur,2005,2,55.16,B60
Gazipur,2005,3,64.77,B60
Gazipur,2005,4,67.88,B60
Gazipur,2005,5,70.66,B60
Gazipur,2005,6,76.43,B60
Gazipur,2005,7,78.19,B60
Gazipur,2005,8,77.48,B60
Gazipur,2005,9,73.98,B60
Gazipur,2005,10,77.29,B60
Gazipur,2005,11,67.88,B60
Gazipur,2005,12,62.87,B60
Gazipur,2006,1,63.19,B60
Gazipur,2006,2,61.2,B60
Gazipur,2006,3,53.94,B60
Gazipur,2006,4,69.4,B60
Gazipur,2006,5,70.52,B60
Gazipur,2006,6,69.88,B60
Gazipur,2006,7,78.28,B60
Gazipur,2006,8,77.24,B60
Gazipur,2006,9,74.22,B60
Gazipur,2006,10,75.73,B60
Gazipur,2006,11,68.28,B60
Gazipur,2006,12,65.38,B60
Gazipur,2007,1,57.58,B60
Gazipur,2007,2,61.62,B60
Gazipur,2007,3,64.39,B60
Gazipur,2007,4,60.38,B60
Gazipur,2007,6,67.57,B60
Gazipur,2007,7,75.73,B60
Gazipur,2007,8,80.48,B60
Gazipur,2007,9,75.25,B60
Gazipur,2007,10,75.53,B60
Gazipur,2007,11,76.77,B60
Gazipur,2007,12,70.82,B60
Gazipur,2008,1,62.1,B60
Gazipur,2008,2,64.31,B60
Gazipur,2008,3,61.16,B60
Gazipur,2008,4,65.25,B60
Gazipur,2008,5,60.55,B60
Gazipur,2008,6,64.28,B60
Gazipur,2008,7,77.02,B60
Gazipur,2008,8,77.68,B60
Gazipur,2008,9,77.97,B60
Gazipur,2008,10,71.53,B60
Gazipur,2008,11,70.67,B60
Gazipur,2008,12,56.8,B60
Gazipur,2009,1,68.69,B60
Gazipur,2009,2,55.41,B60
Gazipur,2009,3,54.79,B60
Gazipur,2009,4,65.87,B60
Gazipur,2009,5,70.45,B60
Gazipur,2009,6,71.23,B60
Gazipur,2009,7,77.11,B60
Gazipur,2009,8,83.81,B60
Gazipur,2009,9,81.58,B60
Gazipur,2009,10,82.56,B60
Gazipur,2009,11,69.78,B60
Gazipur,2009,12,74.95,B60
Gazipur,2010,1,69.69,B60
Gazipur,2010,2,71.79,B60
Gazipur,2010,3,75.77,B60
Gazipur,2010,4,70.3,B60
Gazipur,2010,5,72.87,B60
Gazipur,2010,6,81.82,B60
Gazipur,2010,7,81.27,B60
Gazipur,2010,8,81.65,B60
Gazipur,2010,9,84.13,B60
Gazipur,2010,10,73.92,B60
Gazipur,2010,11,67.9,B60
Gazipur,2010,12,68.76,B60
Gazipur,2011,1,70.27,B60
Gazipur,2011,2,60.16,B60
Gazipur,2011,3,62.74,B60
Gazipur,2011,4,70.9,B60
Gazipur,2011,5,77.79,B60
Gazipur,2011,6,82.45,B60
Gazipur,2011,7,77.77,B60
Gazipur,2011,8,86.31,B60
Gazipur,2011,9,79.15,B60
Gazipur,2011,10,72.15,B60
Gazipur,2011,11,66.45,B60
Gazipur,2011,12,73.52,B60
Gazipur,2012,1,71.82,B60
Gazipur,2012,2,56.57,B60
Gazipur,2012,3,61.65,B60
Gazipur,2012,4,72.58,B60
Gazipur,2012,5,72.77,B60
Gazipur,2012,6,80.98,B60
Gazipur,2012,7,81.11,B60
Gazipur,2012,8,80.48,B60
Gazipur,2012,9,80.83,B60
Gazipur,2012,10,71.18,B60
Gazipur,2012,11,66.85,B60
Gazipur,2012,12,77.82,B60
Gazipur,2013,1,68.24,B60
Gazipur,2013,2,58.77,B60
Gazipur,2013,3,62.77,B60
Gazipur,2013,4,65.65,B60
Gazipur,2013,5,89.24,B60
Gazipur,2013,6,77.63,B60
Gazipur,2013,7,80.29,B60
Gazipur,2013,8,81.03,B60
Gazipur,2013,9,78.08,B60
Gazipur,2013,10,75.98,B60
Gazipur,2013,11,62.68,B60
Gazipur,2013,12,67.42,B60
Gazipur,2014,1,71.76,B60
Gazipur,2014,2,62.7,B60
Gazipur,2014,3,58.05,B60
Gazipur,2014,4,58.27,B60
Gazipur,2014,5,72.32,B60
Gazipur,2014,6,80.82,B60
Gazipur,2014,7,79.77,B60
Gazipur,2014,8,83.42,B60
Gazipur,2014,9,78.33,B60
Gazipur,2014,10,71.08,B60
Gazipur,2014,11,65.9,B60
Gazipur,2014,12,79.44,B60
Gazipur,2015,1,73.76,B60
Gazipur,2015,2,65.62,B60
Gazipur,2015,3,52.65,B60
Gazipur,2015,4,72.02,B60
Gazipur,2015,5,73.42,B60
Gazipur,2015,6,95.25,B60
Gazipur,2015,7,84.84,B60
Gazipur,2015,8,82.03,B60
Gazipur,2015,9,78.1,B60
Gazipur,2015,10,69.15,B60
Gazipur,2015,11,66.35,B60
Gazipur,2015,12,67.76,B60
Gazipur,2016,1,71.89,B60
Gazipur,2016,2,62.71,B60
Gazipur,2016,3,64,B60
Gazipur,2016,4,70.17,B60
Gazipur,2016,5,75.69,B60
Gazipur,2016,6,74.93,B60
Gazipur,2016,7,83.52,B60
Gazipur,2016,8,77.77,B60
Gazipur,2016,9,80.63,B60
Gazipur,2016,10,73.02,B60
Gazipur,2016,11,66.18,B60
Gazipur,2016,12,70.6,B60
Gazipur,2017,1,65.95,B60
Gazipur,2017,2,59.86,B60
Gazipur,2017,3,64.78,B60
Gazipur,2017,4,69.82,B60
Gazipur,2017,5,70.89,B60
Gazipur,2017,6,78.75,B60
Gazipur,2017,7,85.69,B60
Gazipur,2017,8,83.06,B60
Gazipur,2017,9,81.18,B60
Gazipur,2017,10,77.47,B60
Gazipur,2017,11,67,B60
Gazipur,2017,12,74.71,B60
Gazipur,2018,1,70.15,B60
Gazipur,2018,2,62.91,B60
Gazipur,2018,3,63.16,B60
Gazipur,2018,4,69.83,B60
Gazipur,2018,5,79.74,B60
Gazipur,2018,6,79.13,B60
Gazipur,2018,7,83.6,B60
Gazipur,2018,8,78.11,B60
Gazipur,2018,9,75.83,B60
Gazipur,2018,10,72.11,B60
Gazipur,2018,11,65.53,B60
Gazipur,2018,12,66.94,B60
Gazipur,2019,1,62.08,B60
Gazipur,2019,2,63.8,B60
Gazipur,2019,3,62.34,B60
Gazipur,2019,4,71.95,B60
Gazipur,2019,5,73.84,B60
Gazipur,2019,6,79.18,B60
Gazipur,2019,7,81.73,B60
Gazipur,2019,8,78.77,B60
Gazipur,2019,9,80.98,B60
Gazipur,2019,10,76.03,B60
Gazipur,2019,11,71.95,B60
Gazipur,2019,12,74.76,B60
Gazipur,2020,1,76.42,B60
Gazipur,2020,2,62.81,B60
Gazipur,2020,3,56.24,B60
Gazipur,2020,4,64.6,B60
Gazipur,2020,5,71.1,B60
Gazipur,2020,6,77.91,B60
Gazipur,2020,7,82.61,B60
Gazipur,2020,8,80.06,B60
Gazipur,2020,9,80.2,B60
Gazipur,2020,10,75.29,B60
Gazipur,2020,11,63.63,B60
Gazipur,2020,12,70.76,B60
Gazipur,2021,1,72.21,B60
Gazipur,2021,2,61.05,B60
Gazipur,2021,3,56.27,B60
Gazipur,2021,4,60.05,B60
Gazipur,2021,5,67.79,B60
Gazipur,2021,6,82.28,B60
Gazipur,2021,7,82.06,B60
Gazipur,2021,8,82.37,B60
Gazipur,2021,9,74.28,B60
Gazipur,2021,10,70.81,B60
Gazipur,2021,11,64.02,B60
Gazipur,2021,12,68.79,B60
Gazipur,2022,1,69.44,B60
Gazipur,2022,2,65.91,B60
Gazipur,2022,3,58.76,B60
Gazipur,2022,4,70.22,B60
Gazipur,2022,5,77.4,B60
Gazipur,2022,6,80.17,B60
Gazipur,2022,7,76.1,B60
Gopalgonj,2020,12,85.73,B60
Gopalgonj,2021,1,82.6,B60
Gopalgonj,2021,2,70.45,B60
Gopalgonj,2021,3,65.28,B60
Gopalgonj,2021,4,64.42,B60
Gopalgonj,2021,5,67.55,B60
Gopalgonj,2021,6,86.08,B60
Gopalgonj,2021,7,86.49,B60
Gopalgonj,2021,8,87.64,B60
Gopalgonj,2021,9,86.81,B60
Gopalgonj,2021,10,83.83,B60
Gopalgonj,2021,11,79.69,B60
Gopalgonj,2021,12,82.42,B60
Gopalgonj,2023,1,82.55,B60
Gopalgonj,2023,2,71.48,B60
Gopalgonj,2023,3,68.15,B60
Gopalgonj,2023,4,68.35,B60
Gopalgonj,2023,5,71.82,B60
Gopalgonj,2023,6,82.72,B60
Gopalgonj,2023,7,81.24,B60
Gopalgonj,2023,8,86.1,B60
Gopalgonj,2023,9,87,B60
Gopalgonj,2023,10,82.29,B60
Gopalgonj,2023,11,80.8,B60
Gopalgonj,2023,12,85.42,B60
Hatiya,1966,1,80.39,B60
Hatiya,1966,2,81.93,B60
Hatiya,1966,3,78.77,B60
Hatiya,1966,4,80.83,B60
Hatiya,1966,5,80.22,B60
Hatiya,1966,6,91.38,B60
Hatiya,1966,7,88.06,B60
Hatiya,1966,8,89.42,B60
Hatiya,1966,9,86.5,B60
Hatiya,1966,10,85.52,B60
Hatiya,1966,11,82.47,B60
Hatiya,1966,12,83.03,B60
Hatiya,1967,1,76.45,B60
Hatiya,1967,2,78.68,B60
Hatiya,1967,3,77.03,B60
Hatiya,1967,4,73.9,B60
Hatiya,1967,5,77.65,B60
Hatiya,1967,6,84.67,B60
Hatiya,1967,7,87,B60
Hatiya,1967,8,87.97,B60
Hatiya,1967,9,86.93,B60
Hatiya,1967,10,83.42,B60
Hatiya,1967,11,77.77,B60
Hatiya,1967,12,78.58,B60
Hatiya,1968,1,69.81,B60
Hatiya,1968,2,76.69,B60
Hatiya,1968,3,73.32,B60
Hatiya,1968,4,79.9,B60
Hatiya,1968,5,81.84,B60
Hatiya,1968,6,90.23,B60
Hatiya,1968,7,88.68,B60
Hatiya,1968,8,90.19,B60
Hatiya,1968,9,87.7,B60
Hatiya,1968,10,86.39,B60
Hatiya,1968,11,83.9,B60
Hatiya,1968,12,79.48,B60
Hatiya,1969,1,77.42,B60
Hatiya,1969,2,77.14,B60
Hatiya,1969,3,79.84,B60
Hatiya,1969,4,79.8,B60
Hatiya,1969,5,79.55,B60
Hatiya,1969,6,88.9,B60
Hatiya,1969,7,89.84,B60
Hatiya,1969,8,90.19,B60
Hatiya,1969,9,86.1,B60
Hatiya,1969,10,82.52,B60
Hatiya,1969,11,80.13,B60
Hatiya,1969,12,83,B60
Hatiya,1970,2,78.04,B60
Hatiya,1970,3,77.58,B60
Hatiya,1970,4,80.97,B60
Hatiya,1970,5,83.84,B60
Hatiya,1970,6,89.63,B60
Hatiya,1970,7,92.58,B60
Hatiya,1970,8,90.16,B60
Hatiya,1970,9,92.37,B60
Hatiya,1970,10,89.13,B60
Hatiya,1971,7,91.97,B60
Hatiya,1971,8,91.19,B60
Hatiya,1971,9,93.5,B60
Hatiya,1971,10,89.27,B60
Hatiya,1973,5,87.26,B60
Hatiya,1973,6,87.97,B60
Hatiya,1973,7,87.03,B60
Hatiya,1973,8,88.13,B60
Hatiya,1973,9,88.5,B60
Hatiya,1973,10,82.77,B60
Hatiya,1973,11,80.87,B60
Hatiya,1973,12,74.29,B60
Hatiya,1974,1,68.16,B60
Hatiya,1974,2,60.75,B60
Hatiya,1974,3,73.87,B60
Hatiya,1974,4,79.53,B60
Hatiya,1974,5,79.1,B60
Hatiya,1974,6,86.33,B60
Hatiya,1974,7,91.06,B60
Hatiya,1974,8,89.87,B60
Hatiya,1974,9,86.77,B60
Hatiya,1974,10,83.19,B60
Hatiya,1974,11,76.63,B60
Hatiya,1974,12,66.39,B60
Hatiya,1975,1,64.74,B60
Hatiya,1975,2,65.75,B60
Hatiya,1975,3,64.58,B60
Hatiya,1975,4,72.3,B60
Hatiya,1975,5,77.81,B60
Hatiya,1975,6,84.3,B60
Hatiya,1975,7,89.52,B60
Hatiya,1975,8,85.26,B60
Hatiya,1975,9,86.27,B60
Hatiya,1975,10,84.81,B60
Hatiya,1975,11,76.07,B60
Hatiya,1975,12,69.94,B60
Hatiya,1976,1,66.87,B60
Hatiya,1976,2,71.31,B60
Hatiya,1976,3,74.13,B60
Hatiya,1976,4,75.4,B60
Hatiya,1976,5,82.27,B60
Hatiya,1976,6,88.47,B60
Hatiya,1976,7,87.53,B60
Hatiya,1976,8,88.81,B60
Hatiya,1976,9,86.17,B60
Hatiya,1976,10,80.39,B60
Hatiya,1976,11,78,B60
Hatiya,1976,12,74.03,B60
Hatiya,1977,1,74.77,B60
Hatiya,1977,2,74.14,B60
Hatiya,1977,3,77.9,B60
Hatiya,1977,4,83.3,B60
Hatiya,1977,5,83.19,B60
Hatiya,1977,6,88.03,B60
Hatiya,1977,7,89.77,B60
Hatiya,1977,8,88.42,B60
Hatiya,1977,9,86.93,B60
Hatiya,1977,10,83.35,B60
Hatiya,1977,11,81.03,B60
Hatiya,1977,12,72.74,B60
Hatiya,1978,1,66.74,B60
Hatiya,1978,2,61.54,B60
Hatiya,1978,3,69.94,B60
Hatiya,1978,4,78.47,B60
Hatiya,1978,5,80.23,B60
Hatiya,1978,6,84.37,B60
Hatiya,1978,7,86.1,B60
Hatiya,1978,8,88.61,B60
Hatiya,1978,9,85.97,B60
Hatiya,1978,10,80.68,B60
Hatiya,1978,11,72.43,B60
Hatiya,1978,12,70.32,B60
Hatiya,1979,1,65.13,B60
Hatiya,1979,2,60.57,B60
Hatiya,1979,3,65.58,B60
Hatiya,1979,4,73.37,B60
Hatiya,1979,5,74.77,B60
Hatiya,1979,6,85.2,B60
Hatiya,1979,7,86.29,B60
Hatiya,1979,8,88.39,B60
Hatiya,1979,9,86.43,B60
Hatiya,1979,10,78.71,B60
Hatiya,1979,11,75.57,B60
Hatiya,1979,12,71.45,B60
Hatiya,1980,1,68.61,B60
Hatiya,1980,2,70,B60
Hatiya,1980,3,73.29,B60
Hatiya,1980,4,73.97,B60
Hatiya,1980,5,82.03,B60
Hatiya,1980,6,86.33,B60
Hatiya,1980,7,89.71,B60
Hatiya,1980,8,87.68,B60
Hatiya,1980,9,86.07,B60
Hatiya,1980,10,83.1,B60
Hatiya,1980,11,72.57,B60
Hatiya,1980,12,72.39,B60
Hatiya,1982,1,71,B60
Hatiya,1982,2,73.21,B60
Hatiya,1982,3,67.58,B60
Hatiya,1982,4,78.27,B60
Hatiya,1982,5,76.03,B60
Hatiya,1982,6,87.77,B60
Hatiya,1982,7,88.26,B60
Hatiya,1982,8,89.9,B60
Hatiya,1982,9,84.43,B60
Hatiya,1982,10,79.55,B60
Hatiya,1982,11,75.03,B60
Hatiya,1982,12,74.68,B60
Hatiya,1983,1,75.39,B60
Hatiya,1983,2,71.14,B60
Hatiya,1983,3,81.97,B60
Hatiya,1983,4,78.97,B60
Hatiya,1983,5,83.74,B60
Hatiya,1983,6,85.13,B60
Hatiya,1983,8,86.9,B60
Hatiya,1983,9,86.03,B60
Hatiya,1983,10,83.55,B60
Hatiya,1983,11,78.97,B60
Hatiya,1983,12,72.06,B60
Hatiya,1984,1,70.77,B60
Hatiya,1984,2,66.34,B60
Hatiya,1984,3,74.55,B60
Hatiya,1984,4,77.87,B60
Hatiya,1984,5,84.45,B60
Hatiya,1984,6,86.3,B60
Hatiya,1984,7,87.16,B60
Hatiya,1984,8,87.52,B60
Hatiya,1984,9,82.67,B60
Hatiya,1984,10,83.03,B60
Hatiya,1984,11,73.1,B60
Hatiya,1984,12,71.32,B60
Hatiya,1985,1,71.55,B60
Hatiya,1985,2,72.18,B60
Hatiya,1985,3,78.68,B60
Hatiya,1985,4,78,B60
Hatiya,1985,5,79.23,B60
Hatiya,1985,6,85.7,B60
Hatiya,1985,7,88.03,B60
Hatiya,1985,8,85.87,B60
Hatiya,1985,9,84.93,B60
Hatiya,1985,10,78.32,B60
Hatiya,1985,11,75.67,B60
Hatiya,1985,12,75.77,B60
Hatiya,1986,1,75.39,B60
Hatiya,1986,2,67.71,B60
Hatiya,1986,3,75.74,B60
Hatiya,1986,4,79.9,B60
Hatiya,1986,5,82.61,B60
Hatiya,1986,6,86.57,B60
Hatiya,1986,7,89.58,B60
Hatiya,1986,8,87.42,B60
Hatiya,1986,9,88.3,B60
Hatiya,1986,10,84.45,B60
Hatiya,1986,11,83.43,B60
Hatiya,1986,12,79.45,B60
Hatiya,1987,1,74.97,B60
Hatiya,1987,2,72.07,B60
Hatiya,1987,3,75,B60
Hatiya,1987,4,78.8,B60
Hatiya,1987,5,79.16,B60
Hatiya,1987,6,85,B60
Hatiya,1987,7,90.77,B60
Hatiya,1987,8,88.94,B60
Hatiya,1987,9,85.97,B60
Hatiya,1987,10,80.65,B60
Hatiya,1987,11,77.07,B60
Hatiya,1987,12,77.23,B60
Hatiya,1988,1,74.26,B60
Hatiya,1988,2,77.45,B60
Hatiya,1988,3,79.61,B60
Hatiya,1988,4,79.1,B60
Hatiya,1988,5,83.35,B60
Hatiya,1988,6,87.2,B60
Hatiya,1988,7,88.77,B60
Hatiya,1988,8,87.84,B60
Hatiya,1988,9,85.6,B60
Hatiya,1988,10,81.61,B60
Hatiya,1988,11,76.13,B60
Hatiya,1988,12,79.71,B60
