Station_Name,Year,Month,Thunderstorm,Lightning,Block
Maijdi Court,2019,1,0,0,B20
Maijdi Court,2019,2,12,0,B20
Maijdi Court,2019,3,9,0,B20
Maijdi Court,2019,4,19,0,B20
Maijdi Court,2019,5,19,0,B20
Maijdi Court,2019,6,10,0,B20
Maijdi Court,2019,7,14,0,B20
Maijdi Court,2019,8,4,0,B20
Maijdi Court,2019,9,4,1,B20
Maijdi Court,2019,10,16,0,B20
Maijdi Court,2019,11,2,0,B20
Maijdi Court,2019,12,0,0,B20
Maijdi Court,2020,1,0,0,B20
Maijdi Court,2020,2,0,0,B20
Maijdi Court,2020,3,2,0,B20
Maijdi Court,2020,4,43,0,B20
Maijdi Court,2020,5,15,0,B20
Maijdi Court,2020,6,28,0,B20
Maijdi Court,2020,7,1,0,B20
Maijdi Court,2020,8,6,1,B20
Maijdi Court,2020,9,7,0,B20
Maijdi Court,2020,10,12,0,B20
Maijdi Court,2020,11,0,0,B20
Maijdi Court,2020,12,0,0,B20
Maijdi Court,2021,1,0,0,B20
Maijdi Court,2021,2,0,0,B20
Maijdi Court,2021,3,0,0,B20
Maijdi Court,2021,4,2,0,B20
Maijdi Court,2021,5,17,0,B20
Maijdi Court,2021,6,17,0,B20
Maijdi Court,2021,7,3,0,B20
Maijdi Court,2021,8,0,0,B20
Maijdi Court,2021,9,10,1,B20
Maijdi Court,2021,10,11,0,B20
Maijdi Court,2021,11,0,0,B20
Maijdi Court,2021,12,0,0,B20
Maijdi Court,2022,1,0,0,B20
Maijdi Court,2022,2,2,0,B20
Maijdi Court,2022,3,0,0,B20
Maijdi Court,2022,4,4,0,B20
Maijdi Court,2022,5,7,0,B20
Maijdi Court,2022,6,5,0,B20
Maijdi Court,2022,7,4,0,B20
Maijdi Court,2022,8,4,0,B20
Maijdi Court,2022,9,7,0,B20
Maijdi Court,2022,10,4,0,B20
Maijdi Court,2022,11,0,0,B20
Maijdi Court,2022,12,0,0,B20
Maijdi Court,2023,1,0,0,B20
Maijdi Court,2023,2,0,0,B20
Maijdi Court,2023,3,3,0,B20
Maijdi Court,2023,4,6,0,B20
Maijdi Court,2023,5,6,0,B20
Maijdi Court,2023,6,6,0,B20
Maijdi Court,2023,7,0,0,B20
Maijdi Court,2023,8,0,0,B20
Maijdi Court,2023,9,12,1,B20
Maijdi Court,2023,10,0,0,B20
Maijdi Court,2023,11,0,0,B20
Maijdi Court,2023,12,0,0,B20
Maijdi Court,2024,1,0,0,B20
Maijdi Court,2024,2,0,0,B20
Maijdi Court,2024,3,5,0,B20
Maijdi Court,2024,4,6,0,B20
Maijdi Court,2024,5,27,0,B20
Maijdi Court,2024,6,7,0,B20
Rangamati,2015,1,0,0,B20
Rangamati,2015,2,0,0,B20
Rangamati,2015,3,15,0,B20
Rangamati,2015,4,48,0,B20
Rangamati,2015,5,21,0,B20
Rangamati,2015,6,31,0,B20
Rangamati,2015,7,2,0,B20
Rangamati,2015,8,20,0,B20
Rangamati,2015,9,13,0,B20
Rangamati,2015,10,27,0,B20
Rangamati,2015,11,0,0,B20
Rangamati,2015,12,0,0,B20
Rangamati,2016,1,0,0,B20
Rangamati,2016,2,8,0,B20
Rangamati,2016,3,12,0,B20
Rangamati,2016,4,10,0,B20
Rangamati,2016,5,36,1,B20
Rangamati,2016,6,45,0,B20
Rangamati,2016,7,8,0,B20
Rangamati,2016,8,22,1,B20
Rangamati,2016,9,22,0,B20
Rangamati,2016,10,22,2,B20
Rangamati,2016,11,4,0,B20
Rangamati,2016,12,0,0,B20
Rangamati,2017,1,0,0,B20
Rangamati,2017,2,0,0,B20
Rangamati,2017,3,20,0,B20
Rangamati,2017,4,56,1,B20
Rangamati,2017,5,32,0,B20
Rangamati,2017,6,69,0,B20
Rangamati,2017,7,7,0,B20
Rangamati,2017,8,30,0,B20
Rangamati,2017,9,34,0,B20
Rangamati,2017,10,28,1,B20
Rangamati,2017,11,0,0,B20
Rangamati,2017,12,0,0,B20
Rangamati,2018,1,0,0,B20
Rangamati,2018,2,0,0,B20
Rangamati,2018,3,5,0,B20
Rangamati,2018,4,46,0,B20
Rangamati,2018,5,81,0,B20
Rangamati,2018,6,69,0,B20
Rangamati,2018,7,10,0,B20
Rangamati,2018,8,23,0,B20
Rangamati,2018,9,37,1,B20
Rangamati,2018,10,8,0,B20
Rangamati,2018,11,0,0,B20
Rangamati,2018,12,0,0,B20
Rangamati,2019,1,0,0,B20
Rangamati,2019,2,16,0,B20
Rangamati,2019,3,4,0,B20
Rangamati,2019,4,26,1,B20
Rangamati,2019,5,35,0,B20
Rangamati,2019,6,46,0,B20
Rangamati,2019,7,24,0,B20
Rangamati,2019,8,21,3,B20
Rangamati,2019,9,41,0,B20
Rangamati,2019,10,18,0,B20
Rangamati,2019,11,0,0,B20
Rangamati,2019,12,0,0,B20
Rangamati,2020,1,0,0,B20
Rangamati,2020,2,0,0,B20
Rangamati,2020,3,0,0,B20
Rangamati,2020,4,47,0,B20
Rangamati,2020,5,18,0,B20
Rangamati,2020,6,38,0,B20
Rangamati,2020,7,7,0,B20
Rangamati,2020,8,11,0,B20
Rangamati,2020,9,10,0,B20
Rangamati,2020,10,18,1,B20
Rangamati,2020,11,6,0,B20
Rangamati,2020,12,0,0,B20
Rangamati,2021,1,0,0,B20
Rangamati,2021,2,0,0,B20
Rangamati,2021,3,0,0,B20
Rangamati,2021,4,5,0,B20
Rangamati,2021,5,19,0,B20
Rangamati,2021,6,23,0,B20
Rangamati,2021,7,7,0,B20
Rangamati,2021,8,16,0,B20
Rangamati,2021,9,44,0,B20
Rangamati,2021,10,12,0,B20
Rangamati,2021,11,0,0,B20
Rangamati,2021,12,0,0,B20
Rangamati,2022,1,0,0,B20
Rangamati,2022,2,0,0,B20
Rangamati,2022,3,0,0,B20
Rangamati,2022,4,7,0,B20
Rangamati,2022,5,42,0,B20
Rangamati,2022,6,30,0,B20
Rangamati,2022,7,32,0,B20
Rangamati,2022,8,35,1,B20
Rangamati,2022,9,19,0,B20
Rangamati,2022,10,19,0,B20
Rangamati,2022,11,0,0,B20
Rangamati,2022,12,0,0,B20
Rangamati,2023,1,0,0,B20
Rangamati,2023,2,0,0,B20
Rangamati,2023,3,11,0,B20
Rangamati,2023,4,6,0,B20
Rangamati,2023,5,27,0,B20
Rangamati,2023,6,32,0,B20
Rangamati,2023,7,7,0,B20
Rangamati,2023,8,6,0,B20
Rangamati,2023,9,35,0,B20
Rangamati,2023,10,0,0,B20
Rangamati,2023,11,0,0,B20
Rangamati,2023,12,0,0,B20
Rangamati,2024,1,0,0,B20
Rangamati,2024,2,0,0,B20
Rangamati,2024,3,3,0,B20
Rangamati,2024,4,2,0,B20
Rangamati,2024,5,85,0,B20
Rangamati,2024,6,22,0,B20
Sandwip,2015,1,0,0,B20
Sandwip,2015,2,0,0,B20
Sandwip,2015,3,6,0,B20
Sandwip,2015,4,51,0,B20
Sandwip,2015,5,16,0,B20
Sandwip,2015,6,19,1,B20
Sandwip,2015,7,23,2,B20
Sandwip,2015,8,8,1,B20
Sandwip,2015,9,45,6,B20
Sandwip,2015,10,38,2,B20
Sandwip,2015,11,0,0,B20
Sandwip,2015,12,0,0,B20
Sandwip,2016,1,0,0,B20
Sandwip,2016,2,5,0,B20
Sandwip,2016,3,14,1,B20
Sandwip,2016,4,5,0,B20
Sandwip,2016,5,40,3,B20
Sandwip,2016,6,31,3,B20
Sandwip,2016,7,16,3,B20
Sandwip,2016,8,34,2,B20
Sandwip,2016,9,39,3,B20
Sandwip,2016,10,44,2,B20
Sandwip,2016,11,16,0,B20
Sandwip,2016,12,0,0,B20
Sandwip,2017,1,0,0,B20
Sandwip,2017,2,0,0,B20
Sandwip,2017,3,14,0,B20
Sandwip,2017,4,50,2,B20
Sandwip,2017,5,31,3,B20
Sandwip,2017,6,70,0,B20
Sandwip,2017,7,17,0,B20
Sandwip,2017,8,48,3,B20
Sandwip,2017,9,38,1,B20
Sandwip,2017,10,14,2,B20
Sandwip,2017,11,0,0,B20
Sandwip,2017,12,0,0,B20
Sandwip,2018,1,0,0,B20
Sandwip,2018,2,1,0,B20
Sandwip,2018,3,0,0,B20
Sandwip,2018,4,30,0,B20
Sandwip,2018,5,66,2,B20
Sandwip,2018,6,23,1,B20
Sandwip,2018,7,3,0,B20
Sandwip,2018,8,21,0,B20
Sandwip,2018,9,41,1,B20
Sandwip,2018,10,3,0,B20
Sandwip,2018,11,0,0,B20
Sandwip,2018,12,0,0,B20
Sandwip,2019,1,0,0,B20
Sandwip,2019,2,17,0,B20
Sandwip,2019,3,6,0,B20
Sandwip,2019,4,23,4,B20
Sandwip,2019,5,50,0,B20
Sandwip,2019,6,41,2,B20
Sandwip,2019,7,51,0,B20
Sandwip,2019,8,12,1,B20
Sandwip,2019,9,14,2,B20
Sandwip,2019,10,34,0,B20
Sandwip,2019,11,0,0,B20
Sandwip,2019,12,0,0,B20
Sandwip,2020,1,0,0,B20
Sandwip,2020,2,0,0,B20
Sandwip,2020,3,0,1,B20
Sandwip,2020,4,49,1,B20
Sandwip,2020,5,37,2,B20
Sandwip,2020,6,39,1,B20
Sandwip,2020,7,5,0,B20
Sandwip,2020,8,13,1,B20
Sandwip,2020,9,16,1,B20
Sandwip,2020,10,13,1,B20
Sandwip,2020,11,7,0,B20
Sandwip,2020,12,0,0,B20
Sandwip,2021,1,0,0,B20
Sandwip,2021,2,0,0,B20
Sandwip,2021,3,0,0,B20
Sandwip,2021,4,2,0,B20
Sandwip,2021,5,10,1,B20
Sandwip,2021,6,36,3,B20
Sandwip,2021,7,5,2,B20
Sandwip,2021,8,8,1,B20
Sandwip,2021,9,27,5,B20
Sandwip,2021,10,12,0,B20
Sandwip,2021,11,0,0,B20
Sandwip,2021,12,0,0,B20
Sandwip,2022,1,0,0,B20
Sandwip,2022,2,4,0,B20
Sandwip,2022,3,0,0,B20
Sandwip,2022,4,8,0,B20
Sandwip,2022,5,32,1,B20
Sandwip,2022,6,44,2,B20
Sandwip,2022,7,14,4,B20
Sandwip,2022,8,22,8,B20
Sandwip,2022,9,58,5,B20
Sandwip,2022,10,22,2,B20
Sandwip,2022,11,0,0,B20
Sandwip,2022,12,3,0,B20
Sandwip,2023,1,0,0,B20
Sandwip,2023,2,0,0,B20
Sandwip,2023,3,20,0,B20
Sandwip,2023,4,13,1,B20
Sandwip,2023,5,32,2,B20
Sandwip,2023,6,43,4,B20
Sandwip,2023,7,13,2,B20
Sandwip,2023,8,21,2,B20
Sandwip,2023,9,48,10,B20
Sandwip,2023,10,8,0,B20
Sandwip,2023,11,0,0,B20
Sandwip,2023,12,0,0,B20
Sandwip,2024,1,0,0,B20
Sandwip,2024,2,0,0,B20
Sandwip,2024,3,12,1,B20
Sandwip,2024,4,5,0,B20
Sandwip,2024,5,50,4,B20
Sandwip,2024,6,50,2,B20
Sandwip,2024,7,5,0,B20
Sitakunda,2015,1,0,0,B20
Sitakunda,2015,2,0,0,B20
Sitakunda,2015,3,5,0,B20
Sitakunda,2015,4,25,2,B20
Sitakunda,2015,5,18,0,B20
Sitakunda,2015,6,12,0,B20
Sitakunda,2015,7,9,1,B20
Sitakunda,2015,8,13,2,B20
Sitakunda,2015,9,25,4,B20
Sitakunda,2015,10,24,10,B20
Sitakunda,2015,11,0,0,B20
Sitakunda,2015,12,0,0,B20
Sitakunda,2016,1,0,0,B20
Sitakunda,2016,2,4,0,B20
Sitakunda,2016,3,12,2,B20
Sitakunda,2016,4,6,1,B20
Sitakunda,2016,5,28,1,B20
Sitakunda,2016,6,24,5,B20
Sitakunda,2016,7,11,1,B20
Sitakunda,2016,8,36,1,B20
Sitakunda,2016,9,43,2,B20
Sitakunda,2016,10,18,3,B20
Sitakunda,2016,11,3,0,B20
Sitakunda,2016,12,0,0,B20
Sitakunda,2017,1,0,0,B20
Sitakunda,2017,2,0,0,B20
Sitakunda,2017,3,22,0,B20
Sitakunda,2017,4,44,1,B20
Sitakunda,2017,5,13,6,B20
Sitakunda,2017,6,60,4,B20
Sitakunda,2017,7,22,0,B20
Sitakunda,2017,8,41,7,B20
Sitakunda,2017,9,58,7,B20
Sitakunda,2017,10,17,6,B20
Sitakunda,2017,11,0,0,B20
Sitakunda,2017,12,0,0,B20
Sitakunda,2018,1,0,0,B20
Sitakunda,2018,2,1,0,B20
Sitakunda,2018,3,0,0,B20
Sitakunda,2018,4,26,0,B20
Sitakunda,2018,5,57,0,B20
Sitakunda,2018,6,31,1,B20
Sitakunda,2018,7,10,0,B20
Sitakunda,2018,8,10,0,B20
Sitakunda,2018,9,24,1,B20
Sitakunda,2018,10,6,0,B20
Sitakunda,2018,11,0,0,B20
Sitakunda,2018,12,0,0,B20
Sitakunda,2019,1,0,0,B20
Sitakunda,2019,2,8,0,B20
Sitakunda,2019,3,3,1,B20
Sitakunda,2019,4,23,3,B20
Sitakunda,2019,5,30,0,B20
Sitakunda,2019,6,7,2,B20
Sitakunda,2019,7,61,1,B20
Sitakunda,2019,8,9,4,B20
Sitakunda,2019,9,14,2,B20
Sitakunda,2019,10,17,0,B20
Sitakunda,2019,11,0,0,B20
Sitakunda,2019,12,0,0,B20
Sitakunda,2020,1,0,0,B20
Sitakunda,2020,2,0,0,B20
Sitakunda,2020,3,0,0,B20
Sitakunda,2020,4,29,0,B20
Sitakunda,2020,5,25,2,B20
Sitakunda,2020,6,17,2,B20
Sitakunda,2020,7,6,0,B20
Sitakunda,2020,8,11,1,B20
Sitakunda,2020,9,19,2,B20
Sitakunda,2020,10,23,3,B20
Sitakunda,2020,11,1,0,B20
Sitakunda,2020,12,0,0,B20
Sitakunda,2021,1,0,0,B20
Sitakunda,2021,2,0,0,B20
Sitakunda,2021,3,0,0,B20
Sitakunda,2021,4,2,0,B20
Sitakunda,2021,5,5,0,B20
Sitakunda,2021,6,23,1,B20
Sitakunda,2021,7,21,1,B20
Sitakunda,2021,8,25,3,B20
Sitakunda,2021,9,6,0,B20
Sitakunda,2021,10,22,1,B20
Sitakunda,2021,11,0,0,B20
Sitakunda,2021,12,0,0,B20
Sitakunda,2022,1,0,0,B20
Sitakunda,2022,2,2,0,B20
Sitakunda,2022,3,0,0,B20
Sitakunda,2022,4,7,0,B20
Sitakunda,2022,5,30,0,B20
Sitakunda,2022,6,76,1,B20
Sitakunda,2022,7,7,0,B20
Sitakunda,2022,8,13,2,B20
Sitakunda,2022,9,32,3,B20
Sitakunda,2022,10,16,1,B20
Sitakunda,2022,11,0,0,B20
Sitakunda,2022,12,0,0,B20
Sitakunda,2023,1,0,0,B20
Sitakunda,2023,2,0,0,B20
Sitakunda,2023,3,11,0,B20
Sitakunda,2023,4,5,0,B20
Sitakunda,2023,5,15,0,B20
Sitakunda,2023,6,31,0,B20
Sitakunda,2023,7,17,1,B20
Sitakunda,2023,8,7,0,B20
Sitakunda,2023,9,38,1,B20
Sitakunda,2023,10,0,0,B20
Sitakunda,2023,11,0,0,B20
Sitakunda,2023,12,0,0,B20
Sitakunda,2024,1,0,0,B20
Sitakunda,2024,2,0,0,B20
Sitakunda,2024,3,4,0,B20
Sitakunda,2024,4,5,0,B20
Sitakunda,2024,5,20,0,B20
Sitakunda,2024,6,18,0,B20
Teknaf,2015,1,0,0,B20
Teknaf,2015,2,0,0,B20
Teknaf,2015,3,3,0,B20
Teknaf,2015,4,14,0,B20
Teknaf,2015,5,12,0,B20
Teknaf,2015,6,56,0,B20
Teknaf,2015,7,7,0,B20
Teknaf,2015,8,6,1,B20
Teknaf,2015,9,18,0,B20
Teknaf,2015,10,12,0,B20
Teknaf,2015,11,0,0,B20
Teknaf,2015,12,0,0,B20
Teknaf,2016,1,0,0,B20
Teknaf,2016,2,0,0,B20
Teknaf,2016,3,0,0,B20
Teknaf,2016,4,4,0,B20
Teknaf,2016,5,41,2,B20
Teknaf,2016,6,33,0,B20
Teknaf,2016,7,20,0,B20
Teknaf,2016,8,6,1,B20
Teknaf,2016,9,2,0,B20
Teknaf,2016,10,27,1,B20
Teknaf,2016,11,2,1,B20
Teknaf,2016,12,0,0,B20
Teknaf,2017,1,0,0,B20
Teknaf,2017,2,0,0,B20
Teknaf,2017,3,5,0,B20
Teknaf,2017,4,27,0,B20
Teknaf,2017,5,13,0,B20
Teknaf,2017,6,17,0,B20
Teknaf,2017,7,1,0,B20
Teknaf,2017,8,0,0,B20
Teknaf,2017,9,15,0,B20
Teknaf,2017,10,7,0,B20
Teknaf,2017,11,0,0,B20
Teknaf,2017,12,0,0,B20
Teknaf,2018,1,0,0,B20
Teknaf,2018,2,0,0,B20
Teknaf,2018,3,0,0,B20
Teknaf,2018,4,2,0,B20
Teknaf,2018,5,9,0,B20
Teknaf,2018,6,3,0,B20
Teknaf,2018,7,0,0,B20
Teknaf,2018,8,0,0,B20
Teknaf,2018,9,0,0,B20
Teknaf,2018,10,0,0,B20
Teknaf,2018,11,0,0,B20
Teknaf,2018,12,0,0,B20
Teknaf,2019,1,0,0,B20
Teknaf,2019,2,0,0,B20
Teknaf,2019,3,1,0,B20
Teknaf,2019,4,4,0,B20
Teknaf,2019,5,6,0,B20
Teknaf,2019,6,17,0,B20
Teknaf,2019,7,0,0,B20
Teknaf,2019,8,0,0,B20
Teknaf,2019,9,16,0,B20
Teknaf,2019,10,3,0,B20
Teknaf,2019,11,0,0,B20
Teknaf,2019,12,0,0,B20
Teknaf,2020,1,0,0,B20
Teknaf,2020,2,0,0,B20
Teknaf,2020,3,0,0,B20
Teknaf,2020,4,13,0,B20
Teknaf,2020,5,12,0,B20
Teknaf,2020,6,1,0,B20
Teknaf,2020,7,5,0,B20
Teknaf,2020,8,0,0,B20
Teknaf,2020,9,0,0,B20
Teknaf,2020,10,0,0,B20
Teknaf,2020,11,0,0,B20
Teknaf,2020,12,0,0,B20
Teknaf,2021,1,0,0,B20
Teknaf,2021,2,0,0,B20
Teknaf,2021,3,0,0,B20
Teknaf,2021,4,0,0,B20
Teknaf,2021,5,5,0,B20
Teknaf,2021,6,0,0,B20
Teknaf,2021,7,0,0,B20
Teknaf,2021,8,22,0,B20
Teknaf,2021,9,0,0,B20
Teknaf,2021,10,0,0,B20
Teknaf,2021,11,0,0,B20
Teknaf,2021,12,0,0,B20
Teknaf,2022,1,0,0,B20
Teknaf,2022,2,0,0,B20
Teknaf,2022,3,0,0,B20
Teknaf,2022,4,3,0,B20
Teknaf,2022,5,25,0,B20
Teknaf,2022,6,32,0,B20
Teknaf,2022,7,0,0,B20
Teknaf,2022,8,6,0,B20
Teknaf,2022,9,2,0,B20
Teknaf,2022,10,7,0,B20
Teknaf,2022,11,0,0,B20
Teknaf,2022,12,0,0,B20
Teknaf,2023,1,0,0,B20
Teknaf,2023,2,0,0,B20
Teknaf,2023,3,0,0,B20
Teknaf,2023,4,1,0,B20
Teknaf,2023,5,0,0,B20
Teknaf,2023,6,3,0,B20
Teknaf,2023,7,0,0,B20
Teknaf,2023,8,0,0,B20
Teknaf,2023,9,0,0,B20
Teknaf,2023,10,0,0,B20
Teknaf,2023,11,0,0,B20
Teknaf,2023,12,0,0,B20
Faridpur,2015,8,,2,B21
Faridpur,2015,9,,3,B21
Faridpur,2015,10,,1,B21
Faridpur,2015,11,,0,B21
Faridpur,2015,12,,0,B21
Madaripur,2015,7,,1,B21
Madaripur,2015,8,,0,B21
Madaripur,2015,9,,0,B21
Madaripur,2015,10,,0,B21
Madaripur,2015,11,,0,B21
Madaripur,2015,12,,0,B21
Srimangal,2015,6,,17,B21
Srimangal,2015,7,,12,B21
Srimangal,2015,8,,17,B21
Srimangal,2015,9,,11,B21
Srimangal,2015,10,,3,B21
Srimangal,2015,11,,0,B21
Srimangal,2015,12,,0,B21
Sylhet,2015,7,,7,B21
Sylhet,2015,8,,9,B21
Sylhet,2015,9,,7,B21
Sylhet,2015,10,,14,B21
Sylhet,2015,11,,0,B21
Sylhet,2015,12,,0,B21
Bogura,2015,7,,4,B21
Bogura,2015,8,,0,B21
Bogura,2015,9,,0,B21
Bogura,2015,10,,0,B21
Bogura,2015,11,,0,B21
Bogura,2015,12,,0,B21
Dinajpur,2015,7,,4,B21
Dinajpur,2015,8,,3,B21
Dinajpur,2015,9,,0,B21
Dinajpur,2015,10,,2,B21
Dinajpur,2015,11,,0,B21
Dinajpur,2015,12,,0,B21
Ishurdi,2015,1,,0,B21
Ishurdi,2015,2,,0,B21
Ishurdi,2015,3,,0,B21
Ishurdi,2015,4,,3,B21
Ishurdi,2015,5,,3,B21
Ishurdi,2015,6,,0,B21
Ishurdi,2015,7,,11,B21
Ishurdi,2015,8,,0,B21
Ishurdi,2015,9,,1,B21
Ishurdi,2015,10,,0,B21
Ishurdi,2015,11,,0,B21
Ishurdi,2015,12,,0,B21
Rajshahi,2015,8,,1,B21
Rajshahi,2015,9,,3,B21
Rajshahi,2015,10,,0,B21
Rajshahi,2015,11,,0,B21
Rajshahi,2015,12,,0,B21
Rangpur,2015,7,,5,B21
Rangpur,2015,8,,3,B21
Rangpur,2015,9,,7,B21
Rangpur,2015,10,,0,B21
Rangpur,2015,11,,0,B21
Rangpur,2015,12,,0,B21
Sayedpur,2015,7,,4,B21
Sayedpur,2015,8,,6,B21
Sayedpur,2015,9,,1,B21
Sayedpur,2015,10,,1,B21
Sayedpur,2015,11,,0,B21
Sayedpur,2015,12,,0,B21
Chuadanga,2015,7,,1,B21
Chuadanga,2015,8,,1,B21
Chuadanga,2015,9,,1,B21
Chuadanga,2015,10,,0,B21
Chuadanga,2015,11,,0,B21
Chuadanga,2015,12,,0,B21
Chandpur,2024,8,,6,B21
