,Dhaka,April,11,0.012,0.012,0.012,0.082,0.023,0.07,0.012,0.012,0.047,0.07,0.012,0.07,0.012,0.07,0.07,0.082,0.105,0.012,0.07,0.047,0.175,0.035,0.07,0.07,0.093,0.035,0.047,0.082,0.058,0.058,**,0.07,0.012,0.058,0.058,0.058,0.152,0.175,0.012,0.058,0.105,0.14,0.082,0.14,0.082,0.035,0.128,0.058,0.128,0.245,0.082,0.012,0.012,0.035,0.012,0.012,0.012,0.035,0.012,0.012,0.012,,0.023,0.093,0.058,0.023,0.117,0.093,0.105,0.117,0.128,0.012,0.07,0.128,0.175,0.152,0.21,0.105,0.221,0.175,0.233,0.093,0.245,0.012,0.14,0.175,0.198,0.175,0.198,0.152,0.105,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,April,12,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.023,0.012,0.012,0.012,0.012,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.082,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,April,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,3.846,2.984,2.727,3.625,1.387,3.368,3.089,1.585,3.263,2.529,3.392,2.343,2.494,4.126,3.823,3.59,4.161,4.289,3.881,4.604,4.476,4.406,4.254,4.207,4.324,3.31,2.238,2.249,4.464,4.103,,5.198,3.147,3.543,4.231,4.021,4.382,4.767,3.193,3.846,4.301,4.138,2.599,3.59,4.382,2.319,3.135,3.497,2.681,3.741,1.655,1.037,1.935,1.538,1.037,2.016,1.538,3.287,0.583,1.515,1.002,,3.147,3.252,2.902,3.252,4.289,3.951,3.893,3.578,3.741,1.841,3.392,4.406,4.476,4.557,3.66,3.438,4.744,4.627,4.266,3.38,5.117,2.867,3.415,4.219,4.79,4.685,5.093,4.977,4.569,4.755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,1,0.012,0.012,0.023,0.012,0.082,0.093,0.047,0.105,0.07,0.082,0.128,0.128,0.058,0.093,0.117,0.117,0.07,0.07,0.07,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.058,0.012,0.117,0.023,0.035,0.023,0.023,0.023,0.012,0.058,0.117,0.07,0.082,0.058,0.128,0.047,0.035,0.105,0.117,0.058,0.012,0.012,0.012,0.012,0.012,0.047,0.117,0.082,0.093,0.012,0.012,0.012,0.012,0.023,0.035,0.023,0.012,0.012,0.023,0.012,0.035,0.012,0.023,0.012,0.012,0.058,0.012,0.047,0.035,0.047,0.023,0.035,0.035,0.023,0.058,0.047,0.082,0.082,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,2,0.152,0.128,0.105,0.012,0.245,0.152,0.303,0.245,0.186,0.21,0.198,0.268,0.221,0.245,0.303,0.268,0.338,0.105,0.128,0.07,0.268,0.14,0.105,0.035,0.175,0.221,0.128,0.105,0.163,0.082,0.152,0.035,0.047,0.105,0.035,0.152,0.012,0.245,0.303,0.012,0.245,0.28,0.361,0.245,0.361,0.315,0.326,0.128,0.152,0.058,0.012,0.012,0.012,0.152,0.35,0.268,0.303,0.012,0.105,0.117,0.186,0.117,0.152,0.163,0.186,0.047,0.082,0.093,0.291,0.268,0.221,0.198,0.245,0.268,0.256,0.221,0.245,0.117,0.105,0.175,0.128,0.198,0.245,0.198,0.315,0.291,0.082,0.023,0.082,0.035,0.128,0.058,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,3,0.256,0.233,0.175,0.012,0.431,0.256,0.478,0.245,0.21,0.268,0.28,0.396,0.291,0.455,0.431,0.303,0.559,0.128,0.221,0.082,0.28,0.233,0.245,0.105,0.431,0.42,0.385,0.35,0.256,0.128,0.256,0.012,0.303,0.291,0.291,0.291,0.07,0.361,0.431,0.291,0.373,0.291,0.501,0.373,0.338,0.443,0.466,0.245,0.303,0.245,0.303,0.023,0.012,0.338,0.513,0.455,0.128,0.012,0.315,0.373,0.28,0.221,0.291,0.256,0.315,0.186,0.268,0.233,0.42,0.361,0.315,0.256,0.396,0.431,0.396,0.256,0.373,0.163,0.175,0.455,0.198,0.256,0.338,0.466,0.443,0.49,0.198,0.198,0.14,0.198,0.35,0.14,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,4,0.291,0.245,0.128,0.012,0.618,0.385,0.583,0.653,0.583,0.315,0.536,0.594,0.408,0.536,0.21,0.711,0.653,0.221,0.594,0.559,0.513,0.14,0.583,0.082,0.361,0.594,0.408,0.455,0.524,0.688,0.653,0.012,0.07,0.385,0.408,0.408,0.117,0.455,0.536,0.431,0.233,0.408,0.641,0.408,0.42,0.536,0.594,0.373,0.42,0.268,0.07,0.058,0.035,0.536,0.618,0.501,0.245,0.012,0.315,0.466,0.536,0.245,0.431,0.35,0.385,0.256,0.385,0.315,0.478,0.49,0.373,0.338,0.012,0.478,0.466,0.315,0.466,0.35,0.326,0.49,0.268,0.35,0.385,0.524,0.501,0.501,0.408,0.373,0.175,0.256,0.49,0.443,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,5,0.303,0.291,0.023,0.012,0.699,0.49,0.676,0.758,0.28,0.338,0.711,0.664,0.548,0.594,0.699,0.758,0.734,0.245,0.49,0.711,0.734,0.233,0.828,0.117,0.455,0.711,0.431,0.501,0.245,0.128,0.711,0.012,0.012,0.361,0.431,0.431,0.128,0.501,0.618,0.571,0.361,0.478,0.711,0.478,0.478,0.641,0.571,0.373,0.466,0.256,0.047,0.012,0.303,0.618,0.303,0.536,0.408,0.641,0.315,0.338,0.618,0.431,0.583,0.455,0.42,0.373,0.42,0.408,0.571,0.571,0.291,0.396,0.117,0.548,0.501,0.501,0.49,0.536,0.455,0.571,0.361,0.396,0.408,0.618,0.583,0.688,0.559,0.396,0.198,0.338,0.618,0.571,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,6,0.338,0.326,0.221,0.012,0.734,0.618,0.688,0.711,0.28,0.466,0.734,0.466,0.618,0.723,0.746,0.769,0.594,0.152,0.385,0.233,0.28,0.058,0.746,0.128,0.256,0.536,0.303,0.221,0.688,0.688,0.688,0.012,0.012,0.513,0.466,0.466,0.163,0.478,0.746,0.723,0.385,0.431,0.758,0.221,0.594,0.781,0.408,0.408,0.618,0.303,0.07,0.012,0.385,0.758,0.105,0.478,0.455,0.268,0.35,0.128,0.711,0.641,0.621,0.583,0.478,0.443,0.524,0.548,0.618,0.618,0.268,0.466,0.198,0.688,0.606,0.268,0.361,0.746,0.513,0.524,0.326,0.466,0.198,0.711,0.664,0.723,0.548,0.443,0.186,0.548,0.711,0.781,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,7,0.478,0.385,0.035,0.012,0.676,0.664,0.688,0.245,0.245,0.443,0.711,0.524,0.373,0.711,0.664,0.443,0.536,0.303,0.315,0.688,0.291,0.373,0.781,0.152,0.186,0.781,0.594,0.256,0.478,0.524,0.594,0.07,0.058,0.548,0.501,0.501,0.117,0.455,0.746,0.711,0.42,0.42,0.769,0.233,0.653,0.594,0.361,0.233,0.501,0.128,0.035,0.07,0.466,0.594,0.361,0.361,0.245,0.618,0.594,0.361,0.723,0.594,0.641,0.618,0.513,0.338,0.443,0.571,0.664,0.466,0.105,0.478,0.303,0.466,0.629,0.338,0.49,0.711,0.583,0.28,0.536,0.513,0.455,0.594,0.478,0.734,0.664,0.245,0.221,0.629,0.688,0.594,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,8,0.524,0.42,0.012,0.012,0.49,0.571,0.641,0.291,0.256,0.42,0.594,0.49,0.256,0.688,0.571,0.42,0.478,0.315,0.152,0.478,0.315,0.734,0.571,0.175,0.152,0.455,0.536,0.361,0.408,0.361,0.653,0.023,0.117,0.431,0.431,0.431,0.07,0.431,0.641,0.618,0.373,0.571,0.711,0.233,0.536,0.42,0.431,0.186,0.478,0.023,0.058,0.082,0.478,0.478,0.478,0.291,0.245,0.571,0.548,0.513,0.478,0.571,0.571,0.559,0.571,0.198,0.373,0.559,0.571,0.361,0.373,0.524,0.105,0.373,0.361,0.455,0.524,0.583,0.478,0.152,0.501,0.35,0.315,0.629,0.559,0.606,0.618,0.303,0.105,0.723,0.711,0.618,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,9,0.431,0.315,0.012,0.012,0.373,0.478,0.245,0.256,0.245,0.524,0.14,0.361,0.186,0.315,0.478,0.245,0.303,0.373,0.105,0.221,0.49,0.664,0.501,0.152,0.291,0.536,0.443,0.455,0.152,0.291,0.478,0.082,0.082,0.245,0.245,0.245,0.117,0.361,0.851,0.536,0.42,0.594,0.629,0.023,0.361,0.268,0.256,0.163,0.361,0.012,0.012,0.058,0.315,0.361,0.513,0.175,0.198,0.128,0.536,4.674,0.431,0.524,0.455,0.303,0.291,0.175,0.315,0.524,0.49,0.315,0.315,0.49,0.058,0.315,0.093,0.431,0.443,0.501,0.373,0.012,0.455,0.221,0.245,0.571,0.373,0.524,0.478,0.175,0.07,0.746,0.606,0.501,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,10,0.163,0.152,0.012,0.012,0.152,0.315,0.186,0.198,0.152,0.186,0.221,0.058,0.175,0.152,0.256,0.07,0.186,0.361,0.035,0.163,0.245,0.711,0.175,0.082,0.163,0.326,0.245,0.117,0.023,0.35,0.291,0.07,0.058,0.128,0.128,0.128,0.175,0.198,0.245,0.128,0.245,0.361,0.245,0.012,0.245,0.105,0.082,0.152,0.221,0.012,0.012,0.221,0.186,0.233,0.221,0.163,0.152,0.012,0.152,0.023,0.128,0.245,0.28,0.186,0.198,0.058,0.256,0.338,0.385,0.245,0.256,0.361,0.012,0.245,0.035,0.152,0.186,0.443,0.128,0.012,0.186,0.198,0.221,0.396,0.315,0.385,0.175,0.245,0.012,0.152,0.291,0.291,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,11,0.082,0.07,0.012,0.012,0.058,0.093,0.058,0.07,0.07,0.082,0.093,0.012,0.047,0.082,0.058,0.058,0.082,0.012,0.012,0.093,0.082,0.478,0.082,0.012,0.082,0.128,0.082,0.047,0.012,0.233,0.128,0.012,0.012,0.023,0.035,0.035,0.023,0.035,0.035,0.035,0.07,0.082,0.082,0.012,0.07,0.012,0.012,0.07,0.082,0.012,0.012,0.035,0.082,0.082,0.082,0.07,0.07,0.012,0.035,0.093,0.035,0.082,0.175,0.058,0.082,0.012,0.152,0.128,0.152,0.012,0.152,0.128,0.012,0.14,0.047,0.023,0.023,0.14,0.012,0.012,0.105,0.117,0.117,0.128,0.152,0.361,0.105,0.07,0.012,0.035,0.082,0.058,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,12,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.023,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.186,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.175,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.023,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.035,0.035,0.023,0.023,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,May,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.093,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.082,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,3.065,2.611,0.793,0.163,4.592,4.149,4.627,3.811,2.622,3.38,4.394,3.998,3.217,4.627,4.569,4.196,4.569,2.319,2.541,3.38,3.543,4.068,4.662,1.084,2.599,4.755,3.601,2.914,3.042,3.753,4.779,0.396,0.839,3.089,3.03,3.147,1.037,3.613,5.303,4.161,3.24,4.009,5.571,2.319,4.126,4.254,3.66,2.424,3.648,1.364,0.676,0.629,2.319,4.242,3.706,3.427,2.576,2.331,3.31,7.133,4.172,3.73,4.269,3.59,3.485,2.133,3.275,3.776,4.732,3.753,2.727,3.683,1.503,4.044,3.438,3.042,3.671,4.371,3.205,2.751,3.147,3.147,3.042,4.93,4.51,5.455,3.881,2.517,1.247,3.706,4.72,4.103,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,1,0.128,0.012,0.012,0.012,0.012,0.012,0.105,0.082,0.012,0.012,0.012,0.093,0.058,0.07,0.035,0.012,0.082,0.012,0.058,0.012,0.012,0.012,0.012,0.105,0.058,0.012,0.012,0.035,0.023,0.128,**,0.023,0.082,0.035,0.128,0.082,0.012,0.105,0.035,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.047,0.058,0.047,0.012,0.035,0.047,0.012,0.012,0.07,,0.012,0.058,0.035,0.058,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.035,0.012,0.035,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,2,0.245,0.175,0.152,0.128,0.012,0.035,0.082,0.152,0.012,0.058,0.082,0.152,0.105,0.944,0.012,0.012,0.245,0.221,0.245,0.105,0.07,0.012,0.058,0.245,0.256,0.175,0.012,0.058,0.105,0.245,**,0.117,0.291,0.198,0.35,0.198,0.128,0.256,0.14,0.105,0.082,0.012,0.058,0.012,0.035,0.082,0.093,0.012,0.012,0.058,0.128,0.023,0.093,0.128,0.128,0.023,0.128,0.152,0.128,0.047,0.105,,0.012,0.198,0.268,0.175,0.058,0.198,0.221,0.012,0.023,0.117,0.012,0.012,0.012,0.012,0.012,0.012,0.058,0.012,0.035,0.047,0.035,0.012,0.012,0.152,0.221,0.152,0.14,0.21,0.058,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,3,0.361,0.49,0.361,0.303,0.012,0.105,0.14,0.221,0.012,0.513,0.175,0.431,0.152,0.14,0.012,0.198,0.455,0.396,0.431,0.035,0.163,0.012,0.326,0.361,0.326,0.385,0.082,0.082,0.152,0.245,**,0.221,0.513,0.245,0.42,0.245,0.338,0.42,0.198,0.175,0.175,0.012,0.117,0.035,0.117,0.152,0.291,0.012,0.012,0.175,0.186,0.047,0.245,0.175,0.186,0.058,0.245,0.14,0.163,0.093,0.117,,0.012,0.501,0.326,0.221,0.012,0.256,0.28,0.012,0.338,0.455,0.058,0.152,0.233,0.012,0.163,0.035,0.152,0.233,0.012,0.14,0.105,0.012,0.105,0.245,0.49,0.233,0.21,0.105,0.128,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,4,0.478,0.291,0.28,0.012,0.012,0.152,0.152,0.303,0.012,0.396,0.688,0.583,0.594,0.152,0.047,0.221,0.513,0.42,0.245,0.152,0.14,0.233,0.408,0.571,0.711,0.408,0.058,0.152,0.186,0.198,**,0.256,0.571,0.338,0.699,0.361,0.361,0.478,0.233,0.245,0.245,0.012,0.152,0.023,0.221,0.268,0.338,0.012,0.047,0.245,0.478,0.105,0.256,0.408,0.385,0.175,0.338,0.198,0.152,0.291,0.373,,0.012,0.548,0.408,0.315,0.117,0.315,0.443,0.012,0.245,0.536,0.385,0.245,0.28,0.128,0.256,0.105,0.245,0.28,0.012,0.175,0.618,0.012,0.163,0.361,0.536,0.012,0.245,0.14,0.175,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,5,0.594,0.012,0.734,0.012,0.012,0.198,0.175,0.408,0.105,0.186,0.804,0.618,0.478,0.186,0.035,0.245,0.641,0.431,0.42,0.315,0.058,0.42,0.618,0.711,0.361,0.408,0.128,0.198,0.268,0.548,**,0.455,0.641,0.373,0.804,0.385,0.373,0.536,0.28,0.35,0.35,0.012,0.128,0.012,0.128,0.338,0.385,0.012,0.152,0.035,0.618,0.128,0.28,0.618,0.571,0.233,0.455,0.233,0.152,0.478,0.478,,0.012,0.594,0.35,0.338,0.361,0.408,0.49,0.082,0.291,0.594,0.548,0.221,0.385,0.198,0.548,0.152,0.163,0.163,0.012,0.256,0.291,0.012,0.233,0.245,0.641,0.245,0.28,0.175,0.245,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,6,0.711,0.012,0.152,0.012,0.012,0.408,0.082,0.501,0.152,0.245,0.734,0.268,0.117,0.198,0.035,0.28,0.431,0.385,0.688,0.023,0.07,0.711,0.804,0.361,0.303,0.42,0.338,0.291,0.315,0.385,**,0.583,0.699,0.548,0.804,0.245,0.466,0.688,0.385,0.431,0.431,0.012,0.012,0.012,0.012,0.373,0.455,0.012,0.315,0.012,0.245,0.175,0.338,0.828,0.618,0.221,0.49,0.256,0.163,0.629,0.583,,0.012,0.664,0.303,0.583,0.49,0.711,0.513,0.152,0.012,0.629,0.664,0.245,0.455,0.478,0.851,0.082,0.268,0.326,0.012,0.326,0.035,0.012,0.28,0.28,0.723,0.571,0.443,0.315,0.221,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,7,0.828,0.256,0.058,0.012,0.012,0.478,0.245,0.291,0.198,0.291,0.303,0.478,0.455,0.28,0.035,0.221,0.315,0.396,0.49,0.105,0.035,0.245,0.583,0.781,0.653,0.618,0.245,0.012,0.338,0.128,**,0.618,0.734,0.618,0.012,0.466,0.152,0.711,0.128,0.466,0.455,0.012,0.023,0.012,0.023,0.431,0.256,0.012,0.221,0.012,0.291,0.128,0.361,0.361,0.408,0.315,0.455,0.28,0.385,0.571,0.548,,0.012,0.536,0.338,0.664,0.583,0.49,0.606,0.221,0.093,0.653,0.455,0.198,0.373,0.245,0.758,0.035,0.315,0.361,0.012,0.245,0.047,0.012,0.315,0.245,0.536,0.361,0.466,0.256,0.012,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,8,0.944,0.361,0.256,0.128,0.012,0.361,0.361,0.268,0.175,0.35,0.186,0.524,0.478,0.315,0.012,0.361,0.361,0.361,0.35,0.186,0.012,0.245,0.455,0.618,0.583,0.536,0.233,0.012,0.315,0.105,**,0.559,0.664,0.245,0.431,0.361,0.105,0.664,0.012,0.478,0.49,0.012,0.012,0.012,0.233,0.256,0.128,0.012,0.163,0.012,0.431,0.152,0.315,0.804,0.245,0.35,0.35,0.326,0.012,0.571,0.361,,0.035,0.361,0.023,0.594,0.012,0.152,0.571,0.245,0.221,0.233,0.431,0.245,0.303,0.012,0.012,0.105,0.256,0.548,0.012,0.14,0.082,0.012,0.152,0.233,0.396,0.315,0.105,0.245,0.012,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhaka,June,9,1.061,0.152,0.455,0.291,0.012,0.163,0.653,0.233,0.128,0.012,0.128,0.408,0.105,0.303,0.012,0.501,0.443,0.303,0.163,0.501,0.175,0.396,0.361,0.548,0.501,0.49,0.256,0.012,0.291,0.082,**,0.513,0.501,0.012,0.291,0.256,0.058,0.513,0.105,0.49,0.233,0.035,0.198,0.012,0.221,0.198,0.221,0.012,0.128,0.152,0.618,0.198,0.291,0.152,0.186,0.268,0.35,0.35,0.012,0.606,0.152,,0.198,0.245,0.128,0.478,0.012,0.012,0.408,0.268,0.012,0.152,0.408,0.012,0.186,0.14,0.338,0.256,0.233,0.699,0.012,0.117,0.105,0.012,0.012,0.058,0.28,0.361,0.338,0.163,0.117,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
