,Bogura,May,11,0.5,0.075,0,0.012,0,0.012,0,0.012,0.9,0.125,0.6,0.087,1.8,0.237,0.8,0.112,0.2,0.037,0.2,0.037,1.5,0.2,0.4,0.062,0,0.012,0.1,0.025,0.2,0.037,0.7,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.137,0.2,0.062,0.137,0.162,0.05,0.125,0.062,0.05,0.037,0.125,0.087,0.087,0.05,0.137,0.087,0.112,0.112,0.025,0.162,0.075,0.112,0.1,0.162,0.175,0.125,0.112,0.125,0.1,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,12,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0.5,0.075,0,0.012,0,0.012,1.2,0.162,0,0.012,0,0.012,0,0.012,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.075,0.012,0.05,0.037,0.012,0.025,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.05,0.037,0.012,0.012,0.012,0.075,0.037,0.037,0.037,0.025,0.05,0.025,0.012,0.012,0.012,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,May,13,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,0.012,0,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,3.82,3.82,18.7,2.509,8.5,1.236,0,0.175,36.8,4.769,70.1,8.926,33.8,4.395,24.43,3.225,7.5,1.111,15.6,2.122,24.1,3.184,9.7,1.386,7.8,1.149,25.3,3.333,23,3.046,21.53,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.695,4.12,2.272,1.873,4.507,1.835,2.01,4.894,2.921,2.335,1.586,2.672,0.836,3.383,2.509,3.633,2.971,2.397,1.96,2.434,2.372,3.308,10.312,4.457,2.609,4.894,3.62,2.909,3.695,2.659,3.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.05,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.125,0.025,0.012,0.012,0.012,0.012,0.012,,0.262,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.05,0.012,0.012,0.012,0.025,0.037,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,1,0.012,0.012,0.012,0.137,0.012,0.012,0.125,0.012,0.012,0.012,0.062,0.012,0.075,0.025,0.012,0.012,0.012,0.012,0.1,0.037,0.025,0.087,0.037,0.062,0.087,0.012,0.012,0.05,0.037,0.05,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.025,0.012,0.05,0.062,0.05,0.025,0.1,0.062,0.05,0.1,0.05,0.012,0.05,0.05,0.05,0.05,0.062,0.012,0.075,0.012,0.025,0.025,0.025,0.312,0.05,0.012,0.087,0.012,0.012,0.012,,0.112,0.025,0.05,0.037,0.025,0.087,0.037,0.012,0.037,0.062,0.025,0.062,0.037,0.05,0.037,0.012,0.012,0.037,0.025,0.037,0.037,0.012,0.062,0.087,0.037,0.037,0.1,0.05,0.125,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,2,0.012,0.012,0.012,0.387,0.012,0.012,0.237,0.012,0.062,0.012,0.137,0.012,0.137,0.025,0.012,0.012,0.012,0.037,0.15,0.062,0.637,0.187,0.112,0.162,0.15,0.012,0.012,0.137,0.062,0.125,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.075,0.012,0.1,0.212,0.125,0.05,0.262,0.187,0.187,0.187,0.087,0.012,0.075,0.162,0.15,0.1,0.1,0.012,0.025,0.025,0.05,0.062,0.112,0.437,0.075,0.025,0.15,0.1,0.112,0.025,,0.2,0.037,0.1,0.05,0.037,0.062,0.05,0.087,0.075,0.1,0.087,0.087,0.087,0.1,0.087,0.025,0.025,0.062,0.1,0.062,0.1,0.037,0.112,0.125,0.15,0.112,0.237,0.087,0.162,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,3,0.3,0.012,0.012,0.012,0.012,0.012,0.112,0.499,0.075,0.012,0.337,0.012,0.225,0.037,0.012,0.012,0.275,0.162,0.35,0.15,0.125,0.387,0.162,0.387,0.25,0.037,0.012,0.075,0.112,0.225,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.125,0.375,0.212,0.437,0.187,0.3,0.375,0.25,0.325,0.424,0.125,0.162,0.1,0.15,0.2,0.125,0.35,0.112,0.1,0.137,0.15,0.137,0.175,0.599,0.275,0.1,0.05,0.2,0.012,0.025,,0.387,0.062,0.2,0.037,0.125,0.012,0.075,0.312,0.037,0.362,0.387,0.112,0.05,0.075,0.162,0.037,0.025,0.225,0.312,0.112,0.05,0.15,0.187,0.462,0.537,0.175,0.437,0.112,0.237,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,4,0.325,0.012,0.012,0.012,0.012,0.012,0.162,0.574,0.287,0.262,0.412,0.012,0.512,0.05,0.012,0.087,0.262,0.137,0.25,0.512,0.137,0.137,0.312,0.512,0.362,0.075,0.112,0.1,0.137,0.312,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.262,0.462,0.362,0.474,0.25,0.4,0.312,0.4,0.35,0.499,0.15,0.312,0.25,0.4,0.15,0.15,0.474,0.4,0.225,0.075,0.312,0.262,0.237,0.674,0.375,0.312,0.25,0.275,0.025,0.025,,0.512,0.125,0.237,0.062,0.187,0.012,0.025,0.362,0.062,0.437,0.437,0.187,0.062,0.087,0.2,0.062,0.037,0.262,0.362,0.125,0.137,0.375,0.225,0.262,0.474,0.287,0.387,0.137,0.424,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,5,0.387,0.012,0.012,0.012,0.012,0.012,0.387,0.637,0.487,0.387,0.512,0.1,0.612,0.05,0.025,0.237,0.25,0.137,0.2,0.662,0.137,0.2,0.062,0.637,0.537,0.137,0.137,0.112,0.112,0.412,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.4,0.437,0.537,0.499,0.31,0.499,0.4,0.574,0.275,0.524,0.187,0.362,0.275,0.524,0.125,0.125,0.749,0.275,0.3,0.1,0.449,0.387,0.262,0.749,0.449,0.499,0.312,0.362,0.037,0.012,,0.637,0.162,0.287,0.175,0.287,0.025,0.125,0.225,0.087,0.487,0.412,0.262,0.237,0.1,0.225,0.087,0.05,0.325,0.337,0.112,0.3,0.524,0.287,0.25,0.537,0.499,0.362,0.162,0.836,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,6,0.449,0.012,0.012,0.012,0.037,0.012,0.549,0.774,0.799,0.574,0.574,0.15,0.537,0.062,0.05,0.499,0.225,0.137,0.225,0.724,0.162,0.25,0.687,0.762,0.549,0.162,0.437,0.162,0.087,0.474,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.499,0.237,0.649,0.449,0.38,0.424,0.424,0.724,0.3,0.375,0.2,0.437,0.325,0.974,0.15,0.1,0.437,0.25,0.225,0.125,0.562,0.3,0.325,0.787,0.499,0.624,0.375,0.4,0.075,0.025,,0.712,0.287,0.325,0.187,0.4,0.025,0.437,0.312,0.137,0.562,0.462,0.312,0.325,0.1,0.25,0.125,0.05,0.362,0.325,0.1,0.412,0.662,0.275,0.237,0.624,0.537,0.325,0.2,0.212,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,7,0.487,0.012,0.012,0.012,0.137,0.012,0.612,0.512,0.787,0.537,0.612,0.125,0.512,0.037,0.112,0.462,0.137,0.112,0.3,0.325,0.112,0.325,0.137,0.762,0.562,0.325,0.387,0.137,0.137,0.499,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.537,0.35,0.674,0.474,0.25,0.474,0.437,0.512,0.375,0.424,0.225,0.4,0.225,0.849,0.162,0.187,0.375,0.35,0.15,0.15,0.375,0.125,0.362,0.724,0.524,0.599,0.25,0.474,0.062,0.025,,0.687,0.262,0.362,0.162,0.362,0.062,0.325,0.287,0.15,0.562,0.499,0.424,0.287,0.137,0.337,0.187,0.087,0.325,0.3,0.112,0.387,0.524,0.487,0.387,0.412,0.499,0.262,0.3,0.087,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,8,0.512,0.012,0.012,0.012,0.449,0.012,0.537,0.137,0.687,0.512,0.524,0.137,0.512,0.137,0.062,0.412,0.137,0.112,0.25,0.325,0.112,0.537,0.687,0.662,0.574,0.4,0.262,0.112,0.275,0.512,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.487,0.375,0.512,0.499,0.18,0.449,0.4,0.047,0.474,0.337,0.25,0.499,0.187,0.4,0.187,0.062,0.524,0.4,0.1,0.187,0.175,0.062,0.375,0.624,0.537,0.574,0.35,0.524,0.037,0.025,,0.637,0.237,0.412,0.2,0.375,0.087,0.262,0.262,0.162,0.537,0.537,0.512,0.337,0.2,0.449,0.237,0.112,0.262,0.275,0.112,0.512,0.262,0.712,0.462,0.337,0.412,0.237,0.35,0.087,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,9,0.4,0.012,0.012,0.012,0.162,0.012,0.462,0.325,0.524,0.387,0.075,0.087,0.412,0.112,0.237,0.25,0.237,0.087,0.3,0.449,0.012,0.599,0.512,0.599,0.3,0.125,0.112,0.1,0.125,0.474,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.437,0.462,0.262,0.449,0.13,0.4,0.449,0.036,0.574,0.387,0.225,0.562,0.175,0.2,0.125,0.162,0.287,0.212,0.075,0.212,0.125,0.412,0.337,0.537,0.562,0.562,0.212,0.612,0.037,0.012,,0.162,0.212,0.437,0.4,0.337,0.2,0.312,0.25,0.125,0.287,0.225,0.387,0.287,0.275,0.474,0.287,0.175,0.35,0.35,0.2,0.262,0.287,0.499,0.574,0.162,0.499,0.162,0.225,0.125,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,10,0.262,0.012,0.012,0.012,0.025,0.012,0.387,0.287,0.375,0.262,0.137,0.075,0.262,0.012,0.137,0.125,0.112,0.062,0.2,0.187,0.025,0.387,0.075,0.412,0.237,0.212,0.1,0.037,0.1,0.112,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.275,0.375,0.025,0.35,0.012,0.075,0.125,0.137,0.35,0.3,0.1,0.112,0.137,0.125,0.025,0.126,0.187,0.137,0.05,0.187,0.15,0.187,0.237,0.225,0.375,0.2,0.125,0.387,0.037,0.012,,0.137,0.137,0.375,0.3,0.3,0.162,0.225,0.2,0.087,0.225,0.137,0.225,0.162,0.15,0.387,0.237,0.137,0.2,0.062,0.362,0.112,0.125,0.275,0.387,0.112,0.125,0.087,0.137,0.137,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,11,0.125,0.012,0.012,0.012,0.012,0.012,0.237,0.025,0.137,0.137,0.112,0.05,0.137,0.012,0.037,0.037,0.025,0.037,0.112,0.087,0.012,0.012,0.025,0.187,0.087,0.025,0.075,0.012,0.025,0.075,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.125,0.187,0.012,0.175,0.012,0.012,0.1,0.075,0.112,0.125,0.025,0.025,0.075,0.112,0.012,0.087,0.087,0.025,0.025,0.012,0.125,0.1,0.112,0.886,0.15,0.025,0.062,0.137,0.025,0.012,,0.075,0.087,0.15,0.137,0.137,0.112,0.125,0.125,0.037,0.15,0.112,0.137,0.125,0.112,0.162,0.162,0.075,0.087,0.062,0.137,0.037,0.075,0.125,0.2,0.075,0.087,0.025,0.125,0.087,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,12,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.025,0.025,0.012,0.037,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.012,0.037,0.025,0.012,0.025,0.012,0.012,0.025,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.05,0.012,0.012,0.012,0.012,0.087,0.012,0.037,0.012,0.012,0.012,0.012,0.1,0.037,0.012,0.025,0.05,0.012,0.012,0.025,0.012,0.012,,0.062,0.062,0.025,0.037,0.062,0.062,0.05,0.062,0.012,0.037,0.037,0.062,0.037,0.05,0.062,0.075,0.012,0.037,0.037,0.05,0.012,0.037,0.025,0.037,0.05,0.037,0.012,0.062,0.062,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,June,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,3.308,0.175,0.175,0.674,0.924,0.175,3.858,3.845,4.282,3.134,3.558,0.811,3.97,0.599,0.762,2.185,1.723,1.074,2.522,3.558,1.536,3.146,2.846,5.206,3.745,1.561,1.71,1.074,1.248,3.321,,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,3.296,3.32,3.431,4.116,1.909,3.144,3.42,3.04,3.446,3.731,1.66,2.931,1.91,4.057,1.372,1.335,3.668,2.221,1.386,1.258,2.622,2.12,2.595,6.716,3.958,3.568,2.259,3.532,0.507,0.246,0,4.594,1.723,2.996,1.81,2.659,0.936,2.072,2.522,1.036,3.845,3.383,2.809,2.06,1.461,2.859,1.561,0.824,2.559,2.572,1.548,2.385,3.096,3.296,3.533,3.533,3.333,2.659,1.985,2.634,1.523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.062,0.062,0.512,0.075,0.025,0.05,0.062,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.025,0.037,0.012,0.012,0.025,0.037,0.012,0.012,0.012,0.012,0.025,0.025,0.012,0.012,0.012,0.012,0.012,0.037,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,1,0.037,0.037,0.025,0.037,0.025,0.012,0.012,0.037,0.012,0.012,0.012,0.062,0.012,0.012,0.012,0.012,0.175,0.387,0.612,0.2,0.125,0.137,0.187,0.037,0.037,0.025,0.037,0.037,0.087,0.087,0.062,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.012,0.037,0.012,0.087,0.1,0.025,0.012,0.012,0.012,0.05,0.025,0.062,0.025,0.087,0.05,0.05,0.025,0.087,0.037,0.05,0.025,0.1,0.125,0.15,0.1,0.025,0.025,0.1,0.025,0.012,0.012,0.012,0.012,0.162,0.062,0.05,0.037,0.162,0.1,0.037,0.062,0.062,0.1,0.075,0.062,0.062,0.062,0.05,0.087,0.25,0.087,0.037,0.112,0.112,0.025,0.037,0.037,0.112,0.025,0.062,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,2,0.087,0.062,0.05,0.062,0.05,0.012,0.012,0.087,0.012,0.012,0.012,0.162,0.025,0.012,0.025,0.037,0.262,0.462,0.836,0.275,0.225,0.275,0.262,0.075,0.087,0.05,0.062,0.087,0.212,0.15,0.212,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.025,0.075,0.087,0.175,0.15,0.05,0.012,0.037,0.075,0.1,0.075,0.137,0.175,0.212,0.075,0.1,0.1,0.2,0.137,0.1,0.075,0.212,0.25,0.262,0.15,0.075,0.075,0.15,0.05,0.062,0.05,0.012,0.037,0.25,0.112,0.15,0.037,0.25,0.212,0.137,0.125,0.112,0.162,0.125,0.112,0.162,0.112,0.162,0.137,0.337,0.125,0.087,0.087,0.137,0.062,0.087,0.062,0.275,0.05,0.112,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,3,0.125,0.075,0.087,0.037,0.012,0.012,0.012,0.137,0.037,0.012,0.125,0.237,1.186,1.111,0.537,0.312,0.574,0.512,0.749,0.599,0.3,0.3,0.262,0.075,0.037,0.062,0.075,0.162,0.237,0.474,0.187,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.075,0.012,0.225,0.2,0.04,0.449,0.012,0.2,0.337,0.187,0.362,0.112,0.262,0.537,0.187,0.562,0.137,0.262,0.237,0.15,0.437,0.462,0.187,0.212,0.212,0.187,0.187,0.162,0.075,0.125,0.187,0.2,0.2,0.375,0.25,0.162,0.137,0.187,0.212,0.225,0.187,0.087,0.287,0.512,0.537,0.487,0.225,0.562,0.375,0.424,0.162,0.225,0.175,0.275,0.112,0.162,0.112,0.35,0.1,0.387,0.137,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,4,0.15,0.075,0.262,0.112,0.112,0.187,0.012,0.15,0.037,0.012,0.15,0.262,1.411,0.112,0.737,0.574,0.512,0.574,0.662,0.662,0.462,0.387,0.237,0.212,0.112,0.1,0.1,0.537,0.387,0.537,0.2,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.075,0.012,0.312,0.212,0.04,0.312,0.025,0.35,0.449,0.25,0.437,0.624,0.4,0.624,0.25,0.449,0.175,0.524,0.225,0.175,0.4,0.649,0.212,0.175,0.375,0.35,0.35,0.25,0.1,0.125,0.3,0.212,0.312,0.637,0.4,0.175,0.175,0.649,0.599,0.362,0.2,0.237,0.387,0.574,0.587,0.537,0.387,0.687,0.437,0.325,0.2,0.237,0.362,0.362,0.175,0.375,0.087,0.412,0.15,0.474,0.262,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,5,0.187,0.075,0.325,0.05,0.25,0.3,0.012,0.175,0.062,0.012,0.075,0.449,1.536,1.111,0.911,0.687,0.474,0.662,0.512,0.712,0.624,0.499,0.225,0.337,0.187,0.112,0.125,0.961,0.662,0.687,0.212,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.037,0.012,0.424,0.225,0.04,0.125,0.037,0.4,0.624,0.3,0.499,0.15,0.487,0.699,0.012,0.35,0.2,0.012,0.2,0.187,0.35,0.774,0.237,0.125,0.624,0.462,0.462,0.424,0.125,0.137,0.437,0.212,0.487,0.637,0.562,0.2,0.2,0.125,0.375,0.512,0.212,0.3,0.512,0.649,0.762,0.612,0.574,0.237,0.462,0.262,0.262,0.237,0.587,0.337,0.449,0.449,0.075,0.512,0.175,0.549,0.337,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,6,0.25,0.075,0.387,0.25,0.662,0.237,0.012,0.212,0.137,0.012,0.25,0.574,1.66,1.161,1.086,0.612,0.412,0.387,0.187,0.811,0.787,0.524,0.287,0.449,0.237,0.15,0.15,0.512,0.924,0.836,0.237,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.062,0.15,0.587,0.225,0.05,0.112,0.137,0.487,0.749,0.325,0.562,0.824,0.524,0.861,0.275,0.25,0.237,0.624,0.175,0.212,0.3,0.424,0.262,0.25,0.899,0.574,0.574,0.599,0.175,0.15,0.699,0.2,0.637,0.237,0.662,0.225,0.237,0.187,0.487,0.599,0.225,0.549,0.674,0.699,0.749,0.699,0.699,0.824,0.362,0.225,0.312,0.25,0.762,0.275,0.087,0.512,0.075,0.662,0.2,0.637,0.462,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,7,0.275,0.062,0.2,0.312,0.549,0.212,0.012,0.037,0.2,0.012,0.15,0.462,0.986,0.162,1.061,0.499,0.437,0.162,0.499,0.687,0.712,0.325,0.312,0.512,0.237,0.175,0.162,0.35,0.949,0.762,0.25,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.1,0.1,0.649,0.35,0.13,0.1,0.312,0.524,0.649,0.375,0.524,0.624,0.549,0.624,0.375,0.4,0.187,0.512,0.175,0.1,0.325,0.499,0.462,0.375,0.749,0.537,0.537,0.599,0.187,0.15,0.624,0.087,0.662,0.524,0.612,0.262,0.225,0.35,0.437,0.587,0.25,0.649,0.687,0.687,0.737,0.662,0.674,0.687,0.262,0.2,0.287,0.237,0.649,0.25,0.062,0.537,0.062,0.574,0.175,0.562,0.387,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bogura,July,8,0.3,0.075,0.15,0.387,0.512,0.075,0.012,0.112,0.325,0.012,0.087,0.387,0.787,0.062,1.011,0.362,0.449,0.125,0.787,0.637,0.649,0.4,0.337,0.624,0.237,0.137,0.162,0.287,0.924,0.712,0.337,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,0.15,0.187,0.512,0.1,0.1,0.1,0.437,0.549,0.624,0.375,0.474,0.25,0.624,0.499,0.562,0.474,0.162,0.449,0.162,0.075,0.3,0.487,0.599,0.524,0.724,0.512,0.512,0.637,0.25,0.15,0.424,0.062,0.687,0.562,0.537,0.287,0.262,0.487,0.362,0.574,0.187,0.662,0.637,0.724,0.699,0.637,0.637,0.637,0.162,0.237,0.262,0.237,0.362,0.2,0.112,0.499,0.062,0.337,0.137,0.512,0.325,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
