id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
38473801,Southeast Sweaters Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4396248, 'latitude': 23.8623113, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38472053,Young Socks Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2963356, 'latitude': 23.9717476, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38471867,Sanj Fabrics.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7860057, 'latitude': 24.134378, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471602,Sufiya Cotton Textiles,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6998452, 'latitude': 23.9178618, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473195,One Up Sweaters Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.380132, 'latitude': 23.9504063, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471785,Reliance Fabrics,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6690034, 'latitude': 23.84067, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471795,Reza Fabrics Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5851982, 'latitude': 23.6271784, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471601,Purbani Rotor Spinning Limited.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.3080876, 'latitude': 24.0059155, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471593,Subarna Textile,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7175063, 'latitude': 23.8000498, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471794,Reya Tex Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.717721, 'latitude': 23.9191087, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471793,Retex Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7262237, 'latitude': 23.9945505, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38473370,Mondol Fashions Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4152747, 'latitude': 23.7812097, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471776,Red Sun Cotton Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.4195876, 'latitude': 24.1701145, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471563,Ssb Textile Mills (Pvt) Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5286743, 'latitude': 23.7009631, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38471655,Talha Textile Mills,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.65768, 'latitude': 23.8323905, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471599,Sufia Tex,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7170556, 'latitude': 23.9408302, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471779,Redwan Textile Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.6594077, 'latitude': 23.9149352, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38473116,Iris Fashions Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3101129, 'latitude': 23.9137516, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471576,Star Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.5279492, 'latitude': 23.6488624, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474840,Evitex Dress Shirt Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2784385, 'latitude': 23.9920539, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38474035,Frank Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.8257659, 'latitude': 22.3638954, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38475601,Tusuka Fashion Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.397063, 'latitude': 23.897062, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475095,Soorty Textiles (Bd) Ltd.,manufacturing,textiles-leather-apparel,BGD,Screen Print|Laundry|Continuous Dye|Cold-Pad-Batch Dyeing,point-source,"{'longitude': 91.1814979, 'latitude': 23.4441553, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474942,Modern Needlecraft Ltd,manufacturing,textiles-leather-apparel,BGD,Free-Standing Embroidery,point-source,"{'longitude': 90.411313, 'latitude': 23.892063, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475039,Nofs Garments Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3585875, 'latitude': 23.766008, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474555,Pnr Industries Ltd,manufacturing,textiles-leather-apparel,BGD,Wet Process,point-source,"{'longitude': 90.3775746, 'latitude': 24.3743259, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473889,Classic Fashion Concept Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3752306, 'latitude': 23.9184633, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475028,Abalone Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly | Cutting | Sewing | Packing,point-source,"{'longitude': 91.8936812, 'latitude': 22.3910406, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38474172,Interfab Shirt Manufacturing Ltd (Unit-2),manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.38587419999999, 'latitude': 24.0259116, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474791,Knit Moon Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 89.36596139999999, 'latitude': 24.8724707, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38475835,Green Life Knittex Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.292511, 'latitude': 23.9135445, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38474204,"Campvalley Global Ltd., Unit-1",manufacturing,textiles-leather-apparel,BGD,Cutting | Finishing | Injection Molding | Packing | Samples | Seam Seal | Sewing,point-source,"{'longitude': 91.7751828, 'latitude': 22.2876132, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474006,Quattro Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Cutting | Finishing | Heat Transfer | Ironing | Packing | Samples | Seam Seal | Sewing,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475635,Eton Fashions Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4111712, 'latitude': 23.7309845, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474334,Km Nobely Garments Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3219053, 'latitude': 24.0112973, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476117,Jl Sweater Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2708977, 'latitude': 23.896177, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475876,A&E Bangladesh - Dhaka,manufacturing,textiles-leather-apparel,BGD,Dyehouse,point-source,"{'longitude': 90.35293, 'latitude': 23.98674, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38473992,Dipta Garments Ltd,manufacturing,textiles-leather-apparel,BGD,Cut & Sew|Cutting|Embroidery|Screen Printing|Washing|Ironing|Knit Composite|Packaging|Product Finishing|Dye,point-source,"{'longitude': 90.250673, 'latitude': 23.8067271, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38475822,Global Merchants,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3342891, 'latitude': 24.0032193, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475394,Shrabony Knitwear Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.29771380000001, 'latitude': 23.9164111, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475053,Aleya Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2680347, 'latitude': 23.798635, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474648,Sparrow Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4020578, 'latitude': 23.9926583, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474527,Pacific Casuals Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.7766205, 'latitude': 22.2929379, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38475570,Dress Up Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2829609, 'latitude': 23.8498639, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475443,Daeyu Bangladesh Ltd. Spinning & Dyeing Factory,manufacturing,textiles-leather-apparel,BGD,Spinning & Dyeing,point-source,"{'longitude': 90.3272255, 'latitude': 23.9003712, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475527,Temakaw Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3736584, 'latitude': 23.7881199, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475301,Sahaba Yarn Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.378162, 'latitude': 24.1166236, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38475452,Square Textiles Limited,manufacturing,textiles-leather-apparel,BGD,Cotton |Yarn,point-source,"{'longitude': 90.2947322, 'latitude': 23.970545, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38475639,Eurozone Fashion Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4184093, 'latitude': 23.8177528, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476148,R.S.B. Industrial Limited,manufacturing,textiles-leather-apparel,BGD,Cut | Sew | Finish | Pack,point-source,"{'longitude': 91.774768, 'latitude': 22.2825571, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38473965,Baek Doo Korea Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2280153, 'latitude': 23.9602309, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474012,South East Textiles (Pvt.) Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4202724, 'latitude': 23.9999405, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38476017,Divine Fabrics Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.23795229999999, 'latitude': 24.0478735, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38474540,Gooryong Fashions Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3972052, 'latitude': 23.8891945, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479245,Echoknits Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2221094, 'latitude': 24.0694625, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38479433,Gumti Textile Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2657674, 'latitude': 24.0290645, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479435,Gumti Textile Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2695298, 'latitude': 24.0284545, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479884,Kento Asia Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4131072, 'latitude': 23.8928706, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38479680,Invent Sourcing Ltd,manufacturing,textiles-leather-apparel,BGD,Finished Goods,point-source,"{'longitude': 90.3911864, 'latitude': 23.8675963, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478730,Astex Garments Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.380132, 'latitude': 23.9504063, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479873,Kenpark Bangladesh Apparel,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 91.7896022, 'latitude': 22.2722722, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38480184,Mosharraf Spinning Mills (Pvt.) Ltd.,manufacturing,textiles-leather-apparel,BGD,Cotton |Yarn,point-source,"{'longitude': 90.6701892, 'latitude': 23.8481008, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38480134,Naba Knit,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.2903289, 'latitude': 23.9368991, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478558,Ali Apparels Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4986166, 'latitude': 23.6449608, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479228,Fabin Apparels Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.5107577, 'latitude': 23.6319497, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479289,Faltex Composite Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4131072, 'latitude': 23.8928706, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479268,Fair Cotton (Pvt) Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4797296, 'latitude': 23.6241907, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479329,Farrudine Textile Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Fabric Mill,point-source,"{'longitude': 90.3673606, 'latitude': 24.0760486, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38479986,K.L Fashion,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.427837, 'latitude': 23.8801902, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479313,Gooryong Fashions Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3972052, 'latitude': 23.8891945, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479604,House Of Caps & International Clothing Limited,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3882122, 'latitude': 23.9973386, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38479818,Kaveri Sweater Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.38587419999999, 'latitude': 24.0259116, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479636,Four Design Pvt Ltd (Temporary),manufacturing,textiles-leather-apparel,BGD,"Final Product Assembly, Printing, Product Dyeing And Laundering",point-source,"{'longitude': 90.4772186, 'latitude': 23.6236868, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479970,Llano (Bangladesh) Ltd,manufacturing,textiles-leather-apparel,BGD,"Printing, Product Dyeing And Laundering",point-source,"{'longitude': 90.3172039, 'latitude': 23.9101983, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38478815,Chin Hung Fibres Limited (1),manufacturing,textiles-leather-apparel,BGD,Fabric Mill,point-source,"{'longitude': 91.8443307, 'latitude': 22.3378672, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38478732,Anam Garments Ltd,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4037947, 'latitude': 23.8591906, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38480200,M.S.Attires Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.4816582, 'latitude': 23.6422928, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38479786,Fulpur Knit & Garments Ltd.,manufacturing,textiles-leather-apparel,BGD,Final Product Assembly,point-source,"{'longitude': 90.3900948, 'latitude': 23.9209933, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470439,M/S Maa Knitting & Dyeing Industries Limited,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.44552, 'latitude': 23.6852903, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470580,Ronak Spinning Mills Ltd,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 89.445851, 'latitude': 24.5826442, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
38470765,Badar Spinning Mills Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 90.41, 'latitude': 24.23, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471100,G.M. Handloom,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 89.7013991, 'latitude': 24.2397899, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470952,Emdad & Brothers Textile Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.7134942, 'latitude': 23.914082, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38471463,N. Skill Fabrics,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.5080634, 'latitude': 23.7222893, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470491,Nobinagor Textile Ltd.,manufacturing,textiles-leather-apparel,BGD,"Fabric Mill, Weaving",point-source,"{'longitude': 90.3272255, 'latitude': 23.9003712, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657796e-08,t of PM2_5 per USD,24937948.867104392,USD,24937948.867104392,USD,1,2024
38470814,Bengal Synthetic Fibers Ltd.,manufacturing,textiles-leather-apparel,BGD,Yarn Spinning,point-source,"{'longitude': 91.7587496, 'latitude': 22.4017512, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657798e-08,t of PM2_5 per USD,24937948.86710439,USD,24937948.86710439,USD,1,2024
38470720,Aps Apparels (Dyeing Unit ) Ltd.,manufacturing,textiles-leather-apparel,BGD,Knit Dyeing,point-source,"{'longitude': 90.4514161, 'latitude': 23.9306828, 'srid': 4326}",pm2_5,0.2541627266832928,1.0191805590657794e-08,t of PM2_5 per USD,24937948.867104396,USD,24937948.867104396,USD,1,2024
