id,name,country,alternateNames,year,month,sector,gas,emissionsQuantity
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,mineral-extraction,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,agriculture,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,agriculture,co2e_20yr,30.51048
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,transportation,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,transportation,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,waste,co2e_20yr,971.3205715553286
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,power,co2e_20yr,232.10338596892674
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,agriculture,co2e_20yr,417.1344838075945
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,agriculture,co2e_20yr,467.7219074166665
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,agriculture,co2e_20yr,119.83982504949005
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,fluorinated-gases,co2e_20yr,84.0699818863748
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,manufacturing,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,forestry-and-land-use,co2e_20yr,0
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,forestry-and-land-use,co2e_20yr,9.926374168874312e-08
ghs-fua_2558,"Alamdanga Urban Area, BGD",BGD,['Alamdanga'],2024,4,forestry-and-land-use,co2e_20yr,7.130951351716922e-08
