id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
1259121,Pirojpur District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.99539263597546, 'latitude': 22.51473236150011, 'srid': 4326}",co2e_20yr,164553.98767,0.00045944104764725246,t of CO2e_20yr per MJ,358161266.85385,MJ,37345117.77372,m^2,9.590578051567704,2024
1259161,Joypurhat District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.0908291614299, 'latitude': 25.063224792500076, 'srid': 4326}",co2e_20yr,162200.70018,0.00019647583826753245,t of CO2e_20yr per MJ,825550365.9393401,MJ,86118639.05003999,m^2,9.586198470457097,2024
1259143,Rajbari District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.57524754932709, 'latitude': 23.735338211000084, 'srid': 4326}",co2e_20yr,158955.241825,0.0002965684100064819,t of CO2e_20yr per MJ,535981704.2601599,MJ,55886277.181800015,m^2,9.590578068326016,2024
1259152,Magura District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.4566823023128, 'latitude': 23.469608307500124, 'srid': 4326}",co2e_20yr,146817.16481500003,0.0003017215304530227,t of CO2e_20yr per MJ,486598237.10479,MJ,50737112.38728001,m^2,9.59057806424912,2024
1259116,Barguna District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.97252104562573, 'latitude': 22.149540829000074, 'srid': 4326}",co2e_20yr,141796.40853000002,0.00033506196323579256,t of CO2e_20yr per MJ,423194585.14667,MJ,44126076.77939999,m^2,9.590578089739353,2024
1259122,Bandarban District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 92.38619595163928, 'latitude': 21.770052909000157, 'srid': 4326}",co2e_20yr,140058.688425,0.00040792763315171285,t of CO2e_20yr per MJ,343341997.55697995,MJ,35801011.94976,m^2,9.590287504688304,2024
1259153,Meherpur District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 88.70081641387279, 'latitude': 23.78840064950009, 'srid': 4326}",co2e_20yr,138981.05809,0.00019152533759734917,t of CO2e_20yr per MJ,725653638.48717,MJ,75742164.01692,m^2,9.58057705249967,2024
1259154,Narail District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 89.52866845062161, 'latitude': 23.132341385000103, 'srid': 4326}",co2e_20yr,132086.23649,0.0002522415570419639,t of CO2e_20yr per MJ,523649782.52979004,MJ,54600439.81512001,m^2,9.59057810345294,2024
1016118,Dhaka District,buildings,non-residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.35663986409752, 'latitude': 23.783225060000092, 'srid': 4326}",co2e_20yr,119975.49200000003,0.00015210663170195512,t of CO2e_20yr per MJ,788759113.6399999,MJ,55612721.40000001,m^2,14.183069876526483,2024
1259119,Jhalokati District,buildings,residential-onsite-fuel-usage,BGD,,gadm-aggregation,"{'longitude': 90.12547576009126, 'latitude': 22.561716079500087, 'srid': 4326}",co2e_20yr,89305.3602,0.0003170096214487923,t of CO2e_20yr per MJ,281711828.78253996,MJ,29373811.142759994,m^2,9.590578063343196,2024
