full_name,id,level,level_0_id,level_1_id,level_2_id,name,year,month,sector,gas,emissionsQuantity
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,fossil-fuel-operations,ch4,7.716712398576868
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,waste,ch4,1995.647680599002
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,manufacturing,ch4,0.1476972808585699
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,7,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,waste,ch4,1.0883634329310408
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fossil-fuel-operations,ch4,2.152660978963429e-14
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,0.00889762888229496
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0.00037315603653303666
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0.04675377438107481
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,waste,ch4,6122.446271086862
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,14018.676426438346
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,4465.501161700487
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,3982.9450020043437
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fluorinated-gases,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,waste,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,waste,ch4,90.11582407132792
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0.074844945744182
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,102.81194863324465
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,2239.9578613575086
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,356.7240646943522
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,buildings,ch4,19.424394950248203
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fossil-fuel-operations,ch4,3.4847906600076553e-12
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,power,ch4,15.608028018609291
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,46.32554629772957
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,buildings,ch4,0.010546360640624652
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0.005827044407823719
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0.5325204827502915
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,buildings,ch4,1023.1746648689209
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,36351.78660657981
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,7.42738754322886
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,fossil-fuel-operations,ch4,7.572458430461087
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,waste,ch4,1995.6476805990028
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0.14748941667463739
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,8,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,waste,ch4,1.0883634329310403
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fossil-fuel-operations,ch4,2.1526609789634294e-14
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,0.00378427335690607
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0.0003561943985088077
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0.033987961877888245
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,waste,ch4,5928.57477709948
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,14018.676426438353
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,4465.501161700487
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,3982.9450020043446
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fluorinated-gases,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,waste,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,waste,ch4,87.20886200451088
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0.054231947084190324
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,102.81194863324473
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,2239.9578613575095
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,356.72406469435225
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,buildings,ch4,18.7978049502548
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fossil-fuel-operations,ch4,3.484790660007655e-12
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,power,ch4,14.526596862598652
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,47.69432283531188
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,buildings,ch4,0.010546360640624648
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0.005959043178672739
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0.5436982296151381
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,buildings,ch4,990.1690233164369
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,35386.67224771854
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,7.095063373463667
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,fossil-fuel-operations,ch4,7.528294178219747
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,waste,ch4,1995.647680599002
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0.1502868891044915
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,9,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,waste,ch4,1.0883634329310405
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fossil-fuel-operations,ch4,2.15266097896343e-14
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,0.03913993210542955
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0.00038163685554515114
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0.05083478992561399
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,waste,ch4,6129.737290996989
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,14019.113982121065
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,4465.501161700497
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,3982.945002004343
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fluorinated-gases,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,waste,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,waste,ch4,90.11582407132789
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0.079705600393
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,102.81194863324434
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,2240.0077438619865
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,356.7240646943522
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,buildings,ch4,19.424394950248203
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fossil-fuel-operations,ch4,3.4847906600076536e-12
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,power,ch4,14.02951553072029
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fossil-fuel-operations,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,48.32686242838665
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,buildings,ch4,0.010546360640624648
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0.006202095220794701
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0.5656734116758907
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,buildings,ch4,1023.174664868921
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,27682.804207580204
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,7.23574342859605
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,fossil-fuel-operations,ch4,7.722578594565573
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,waste,ch4,1995.6476805990023
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0.1512948661125919
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,10,transportation,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,waste,ch4,1.088363432931041
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,fossil-fuel-operations,ch4,2.152660978963429e-14
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,mineral-extraction,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,agriculture,ch4,0.023579020250471292
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,agriculture,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,transportation,ch4,0.00042242470761727166
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,transportation,ch4,0.05871833245989314
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,waste,ch4,4775.815149796683
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,agriculture,ch4,14019.113982121055
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,agriculture,ch4,4465.501161700481
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,agriculture,ch4,3982.945002004343
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,fluorinated-gases,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,forestry-and-land-use,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,manufacturing,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,power,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,waste,ch4,0
"Khulna Division, BGD",BGD.4_1,1,BGD,BGD.4_1,,Khulna Division,2025,11,waste,ch4,87.20886200451085
