Station_Name,Year,Month,Type,Wind_Speed,Direction
Satkhira,2015,12,Maximum,5,50
Satkhira,2015,12,Minimum,1,30
Satkhira,2016,1,Maximum,4,360
Satkhira,2016,1,Minimum,1,330
Satkhira,2016,2,Maximum,4,30
Satkhira,2016,2,Minimum,1,230
Satkhira,2016,3,Maximum,4,200
Satkhira,2016,3,Minimum,1,210
Satkhira,2016,4,Maximum,8,180
Satkhira,2016,4,Minimum,1,140
Satkhira,2016,5,Maximum,6,330
Satkhira,2016,5,Minimum,1,180
Satkhira,2016,6,Maximum,3,230
Satkhira,2016,6,Minimum,1,90
Satkhira,2016,7,Maximum,4,180
Satkhira,2016,7,Minimum,1,140
Satkhira,2016,8,Maximum,14,270
Satkhira,2016,8,Minimum,1,120
Satkhira,2016,9,Maximum,4,180
Satkhira,2016,9,Minimum,1,140
Satkhira,2016,10,Maximum,2,330
Satkhira,2016,10,Minimum,1,90
Satkhira,2016,11,Maximum,3,50
Satkhira,2016,11,Minimum,1,360
Satkhira,2016,12,Maximum,4,360
Satkhira,2016,12,Minimum,1,360
Satkhira,2017,1,Maximum,5,280
Satkhira,2017,1,Minimum,1,360
Satkhira,2017,2,Maximum,5,20
Satkhira,2017,2,Minimum,1,330
Satkhira,2017,3,Maximum,6,40
Satkhira,2017,3,Minimum,1,180
Satkhira,2017,4,Maximum,8,150
Satkhira,2017,4,Minimum,1,180
Satkhira,2017,5,Maximum,4,270
Satkhira,2017,5,Minimum,1,160
Satkhira,2017,6,Maximum,6,30
Satkhira,2017,6,Minimum,1,180
Satkhira,2017,7,Maximum,3,90
Satkhira,2017,7,Minimum,1,180
Satkhira,2017,8,Maximum,3,180
Satkhira,2017,8,Minimum,1,90
Satkhira,2017,9,Maximum,3,180
Satkhira,2017,9,Minimum,1,180
Satkhira,2017,10,Maximum,10,180
Satkhira,2017,10,Minimum,1,180
Satkhira,2017,11,Maximum,3,30
Satkhira,2017,11,Minimum,1,330
Satkhira,2017,12,Maximum,2,360
Satkhira,2017,12,Minimum,1,330
Satkhira,2018,1,Maximum,5,30
Satkhira,2018,1,Minimum,1,360
Satkhira,2018,2,Maximum,4,180
Satkhira,2018,2,Minimum,1,270
Satkhira,2018,3,Maximum,3,220
Satkhira,2018,3,Minimum,1,180
Satkhira,2018,4,Maximum,7,270
Satkhira,2018,4,Minimum,1,130
Satkhira,2018,5,Maximum,5,180
Satkhira,2018,5,Minimum,1,180
Satkhira,2018,6,Maximum,8,330
Satkhira,2018,6,Minimum,1,180
Satkhira,2018,7,Maximum,6,120
Satkhira,2018,7,Minimum,1,140
Satkhira,2018,8,Maximum,4,140
Satkhira,2018,8,Minimum,1,140
Satkhira,2018,9,Maximum,4,120
Satkhira,2018,9,Minimum,1,180
Satkhira,2018,10,Maximum,2,40
Satkhira,2018,10,Minimum,1,50
Satkhira,2018,11,Maximum,2,360
Satkhira,2018,11,Minimum,1,270
Satkhira,2018,12,Maximum,4,270
Satkhira,2018,12,Minimum,1,360
Satkhira,2019,1,Maximum,1.5,340
Satkhira,2019,1,Minimum,1,340
Satkhira,2019,2,Maximum,2,40
Satkhira,2019,2,Minimum,1,200
Satkhira,2019,3,Maximum,2.5,220
Satkhira,2019,3,Minimum,1,360
Satkhira,2019,4,Maximum,2,180
Satkhira,2019,4,Minimum,1,180
Satkhira,2019,5,Maximum,16,180
Satkhira,2019,5,Minimum,1,180
Satkhira,2019,6,Maximum,1.5,180
Satkhira,2019,6,Minimum,1,180
Satkhira,2019,7,Maximum,2.5,180
Satkhira,2019,7,Minimum,1,180
Satkhira,2019,8,Maximum,2.5,90
Satkhira,2019,8,Minimum,1,140
Satkhira,2019,9,Maximum,2,180
Satkhira,2019,9,Minimum,1,80
Satkhira,2019,10,Maximum,1,360
Satkhira,2019,10,Minimum,1,360
Satkhira,2019,11,Maximum,22,50
Satkhira,2019,11,Minimum,1,360
Satkhira,2019,12,Maximum,2,360
Satkhira,2019,12,Minimum,1,360
Satkhira,2020,1,Maximum,2,360
Satkhira,2020,1,Minimum,1,360
Satkhira,2020,2,Maximum,2,360
Satkhira,2020,2,Minimum,1,360
Satkhira,2020,3,Maximum,4,270
Satkhira,2020,3,Minimum,1,360
Satkhira,2020,4,Maximum,2.5,170
Satkhira,2020,4,Minimum,1,180
Satkhira,2020,5,Maximum,41,90
Satkhira,2020,5,Minimum,1,200
Satkhira,2020,6,Maximum,2.5,180
Satkhira,2020,6,Minimum,1,180
Satkhira,2020,7,Maximum,2,180
Satkhira,2020,7,Minimum,1,180
Satkhira,2020,8,Maximum,3,30
Satkhira,2020,8,Minimum,1,150
Satkhira,2020,9,Maximum,1.5,280
Satkhira,2020,9,Minimum,1,160
Satkhira,2020,10,Maximum,1.5,30
Satkhira,2020,10,Minimum,1,30
Satkhira,2020,11,Maximum,1.5,10
Satkhira,2020,11,Minimum,1,360
Satkhira,2020,12,Maximum,1.5,20
Satkhira,2020,12,Minimum,1,360
Satkhira,2021,1,Maximum,1.5,30
Satkhira,2021,1,Minimum,1,360
Satkhira,2021,2,Maximum,1,340
Satkhira,2021,2,Minimum,1,310
Satkhira,2021,3,Maximum,6,300
Satkhira,2021,3,Minimum,1,180
Satkhira,2021,4,Maximum,2,170
Satkhira,2021,4,Minimum,1,180
Satkhira,2021,5,Maximum,7.5,90
Satkhira,2021,5,Minimum,1,180
Satkhira,2021,6,Maximum,2.5,140
Satkhira,2021,6,Minimum,1,180
Satkhira,2021,7,Maximum,2.5,50
Satkhira,2021,7,Minimum,1,310
Satkhira,2021,8,Maximum,1.5,200
Satkhira,2021,8,Minimum,1,180
Satkhira,2021,9,Maximum,4,80
Satkhira,2021,9,Minimum,1,140
Satkhira,2021,10,Maximum,3,140
Satkhira,2021,10,Minimum,1,190
Satkhira,2021,11,Maximum,1.5,40
Satkhira,2021,11,Minimum,1,320
Satkhira,2021,12,Maximum,2,330
Satkhira,2021,12,Minimum,1,360
Satkhira,2022,1,Maximum,1.5,330
Satkhira,2022,1,Minimum,1,360
Satkhira,2022,2,Maximum,2.5,300
Satkhira,2022,2,Minimum,1,310
Satkhira,2022,3,Maximum,3,180
Satkhira,2022,3,Minimum,1,220
Satkhira,2022,4,Maximum,2,180
Satkhira,2022,4,Minimum,1,180
Satkhira,2022,5,Maximum,2.5,180
Satkhira,2022,5,Minimum,1,180
Satkhira,2022,6,Maximum,2.5,180
Satkhira,2022,6,Minimum,1,170
Satkhira,2022,7,Maximum,2,140
Satkhira,2022,7,Minimum,1,180
Satkhira,2022,8,Maximum,9,20
Satkhira,2022,8,Minimum,1,150
Satkhira,2022,9,Maximum,2,180
Satkhira,2022,9,Minimum,1,140
Satkhira,2022,10,Maximum,8.5,300
Satkhira,2022,10,Minimum,1,360
Satkhira,2022,11,Maximum,1,360
Satkhira,2022,11,Minimum,1,360
Satkhira,2022,12,Maximum,1.5,270
Satkhira,2022,12,Minimum,1,360
Satkhira,2023,1,Maximum,1.5,20
Satkhira,2023,1,Minimum,1,270
Satkhira,2023,2,Maximum,1,220
Satkhira,2023,2,Minimum,1,360
Satkhira,2023,3,Maximum,4,220
Satkhira,2023,3,Minimum,1,200
Satkhira,2023,4,Maximum,2.5,50
Satkhira,2023,4,Minimum,1,220
Satkhira,2023,5,Maximum,6,320
Satkhira,2023,5,Minimum,1,210
Satkhira,2023,6,Maximum,2.5,180
Satkhira,2023,6,Minimum,1,170
Satkhira,2023,7,Maximum,2,220
Satkhira,2023,7,Minimum,1,180
Satkhira,2023,8,Maximum,4,220
Satkhira,2023,8,Minimum,1,350
Satkhira,2023,9,Maximum,3,90
Satkhira,2023,9,Minimum,1,170
Satkhira,2023,10,Maximum,3,180
Satkhira,2023,10,Minimum,1,220
Satkhira,2023,11,Maximum,8,40
Satkhira,2023,11,Minimum,1,310
Satkhira,2023,12,Maximum,4,360
Satkhira,2023,12,Minimum,1,280
Satkhira,2024,1,Maximum,3,320
Satkhira,2024,1,Minimum,1,330
Satkhira,2024,2,Maximum,3,360
Satkhira,2024,2,Minimum,1,10
Satkhira,2024,3,Maximum,5,220
Satkhira,2024,3,Minimum,1,140
Satkhira,2024,4,Maximum,6,280
Satkhira,2024,4,Minimum,1,260
Satkhira,2024,5,Maximum,20,50
Satkhira,2024,5,Minimum,1,350
Satkhira,2024,6,Maximum,6,180
Satkhira,2024,6,Minimum,1,180
Sayedpur,2011,1,Maximum,10,270
Sayedpur,2011,2,Maximum,14,210
Sayedpur,2011,3,Maximum,14,270
Sayedpur,2011,4,Maximum,15,300
Sayedpur,2011,5,Maximum,10,310
Sayedpur,2011,6,Maximum,12,80
Sayedpur,2011,7,Maximum,14,90
Sayedpur,2011,8,Maximum,15,180
Sayedpur,2011,9,Maximum,8,90
Sayedpur,2011,10,Maximum,8,300
Sayedpur,2011,11,Maximum,8,60
Sayedpur,2011,12,Maximum,10,300
Sayedpur,2012,1,Maximum,10,270
Sayedpur,2012,2,Maximum,20,270
Sayedpur,2012,3,Maximum,15,270
Sayedpur,2012,4,Maximum,12,60
Sayedpur,2012,5,Maximum,15,310
Sayedpur,2012,6,Maximum,12,180
Sayedpur,2012,7,Maximum,8,90
Sayedpur,2012,8,Maximum,9,180
Sayedpur,2012,9,Maximum,12,30
Sayedpur,2012,10,Maximum,30,180
Sayedpur,2012,11,Maximum,8,270
Sayedpur,2012,12,Maximum,8,310
Sayedpur,2013,1,Maximum,8,270
Sayedpur,2013,2,Maximum,10,270
Sayedpur,2013,3,Maximum,15,270
Sayedpur,2013,4,Maximum,10,270
Sayedpur,2013,5,Maximum,22,180
Sayedpur,2013,6,Maximum,12,350
Sayedpur,2013,7,Maximum,10,180
Sayedpur,2013,8,Maximum,10,210
Sayedpur,2013,9,Maximum,10,90
Sayedpur,2013,10,Maximum,12,360
Sayedpur,2013,11,Maximum,8,60
Sayedpur,2013,12,Maximum,10,270
Sayedpur,2014,1,Maximum,12,310
Sayedpur,2014,2,Maximum,12,270
Sayedpur,2014,3,Maximum,15,270
Sayedpur,2014,4,Maximum,15,240
Sayedpur,2014,5,Maximum,15,90
Sayedpur,2014,6,Maximum,10,20
Sayedpur,2014,7,Maximum,12,90
Sayedpur,2014,8,Maximum,12,130
Sayedpur,2014,9,Maximum,8,60
Sayedpur,2014,10,Maximum,8,270
Sayedpur,2014,11,Maximum,12,60
Sayedpur,2014,12,Maximum,10,270
Sayedpur,2015,1,Maximum,11,240
Sayedpur,2015,1,Minimum,2,310
Sayedpur,2015,2,Maximum,12,270
Sayedpur,2015,2,Minimum,2,270
Sayedpur,2015,3,Maximum,15,270
Sayedpur,2015,3,Minimum,2,50
Sayedpur,2015,4,Maximum,18,210
Sayedpur,2015,4,Minimum,2,180
Sayedpur,2015,5,Maximum,15,310
Sayedpur,2015,5,Minimum,2,90
Sayedpur,2015,6,Maximum,10,90
Sayedpur,2015,6,Minimum,2,90
Sayedpur,2015,7,Maximum,12,90
Sayedpur,2015,7,Minimum,2,90
Sayedpur,2015,8,Maximum,18,210
Sayedpur,2015,8,Minimum,2,60
Sayedpur,2015,9,Maximum,10,240
Sayedpur,2015,9,Minimum,2,60
Sayedpur,2015,10,Maximum,12,90
Sayedpur,2015,10,Minimum,2,30
Sayedpur,2015,11,Maximum,9,90
Sayedpur,2015,11,Minimum,2,30
Sayedpur,2015,12,Maximum,8,270
Sayedpur,2015,12,Minimum,2,30
Sayedpur,2016,1,Maximum,10,270
Sayedpur,2016,1,Minimum,1,30
Sayedpur,2016,2,Maximum,16,270
Sayedpur,2016,2,Minimum,1,260
Sayedpur,2016,3,Maximum,15,270
Sayedpur,2016,3,Minimum,1,220
Sayedpur,2016,4,Maximum,12,270
Sayedpur,2016,4,Minimum,1,210
Sayedpur,2016,5,Maximum,12,300
Sayedpur,2016,5,Minimum,1,60
Sayedpur,2016,6,Maximum,8,180
Sayedpur,2016,6,Minimum,1,90
Sayedpur,2016,7,Maximum,9,100
Sayedpur,2016,7,Minimum,2,80
Sayedpur,2016,8,Maximum,10,120
Sayedpur,2016,8,Minimum,2,30
Sayedpur,2016,9,Maximum,8,120
Sayedpur,2016,9,Minimum,2,90
Sayedpur,2016,10,Maximum,10,180
Sayedpur,2016,10,Minimum,1,30
Sayedpur,2016,11,Maximum,8,270
Sayedpur,2016,11,Minimum,2,30
Sayedpur,2016,12,Maximum,8,60
Sayedpur,2016,12,Minimum,1,270
Sayedpur,2017,1,Maximum,12,270
Sayedpur,2017,1,Minimum,1,300
Sayedpur,2017,2,Maximum,15,270
Sayedpur,2017,2,Minimum,2,270
Sayedpur,2017,3,Maximum,10,270
Sayedpur,2017,3,Minimum,2,180
Sayedpur,2017,4,Maximum,10,30
Sayedpur,2017,4,Minimum,2,90
Sayedpur,2017,5,Maximum,12,360
Sayedpur,2017,5,Minimum,2,50
Sayedpur,2017,6,Maximum,10,180
Sayedpur,2017,6,Minimum,2,90
Sayedpur,2017,7,Maximum,15,90
Sayedpur,2017,7,Minimum,2,100
Sayedpur,2017,8,Maximum,10,210
Sayedpur,2017,8,Minimum,2,230
Sayedpur,2017,9,Maximum,10,180
Sayedpur,2017,9,Minimum,2,180
Sayedpur,2017,10,Maximum,10,60
Sayedpur,2017,10,Minimum,2,50
Sayedpur,2017,11,Maximum,10,10
Sayedpur,2017,11,Minimum,2,60
Sayedpur,2017,12,Maximum,10,270
Sayedpur,2017,12,Minimum,1,50
Sayedpur,2018,1,Maximum,14,270
Sayedpur,2018,1,Minimum,2,310
Sayedpur,2018,2,Maximum,14,270
Sayedpur,2018,2,Minimum,2,270
Sayedpur,2018,3,Maximum,18,240
Sayedpur,2018,3,Minimum,2,60
Sayedpur,2018,4,Maximum,15,80
Sayedpur,2018,4,Minimum,2,90
Sayedpur,2018,5,Maximum,12,60
Sayedpur,2018,5,Minimum,2,50
Sayedpur,2018,6,Maximum,10,120
Sayedpur,2018,6,Minimum,2,60
Sayedpur,2018,7,Maximum,12,120
Sayedpur,2018,7,Minimum,2,90
Sayedpur,2018,8,Maximum,10,270
Sayedpur,2018,8,Minimum,2,90
Sayedpur,2018,9,Maximum,10,90
Sayedpur,2018,9,Minimum,2,90
Sayedpur,2018,10,Maximum,8,80
Sayedpur,2018,10,Minimum,2,180
Sayedpur,2018,11,Maximum,13,240
Sayedpur,2018,11,Minimum,2,30
Sayedpur,2018,12,Maximum,8,360
Sayedpur,2018,12,Minimum,2,50
Sayedpur,2019,1,Maximum,5,270
Sayedpur,2019,1,Minimum,1,30
Sayedpur,2019,2,Maximum,6.5,250
Sayedpur,2019,2,Minimum,2,270
Sayedpur,2019,3,Maximum,7.5,240
Sayedpur,2019,3,Minimum,2,270
Sayedpur,2019,4,Maximum,6,280
Sayedpur,2019,4,Minimum,2,50
Sayedpur,2019,5,Maximum,9,70
Sayedpur,2019,5,Minimum,2,360
Sayedpur,2019,6,Maximum,5,210
Sayedpur,2019,6,Minimum,2,180
Sayedpur,2019,7,Maximum,6,150
Sayedpur,2019,7,Minimum,2,180
Sayedpur,2019,8,Maximum,6,150
Sayedpur,2019,8,Minimum,2,180
Sayedpur,2019,9,Maximum,5,270
Sayedpur,2019,9,Minimum,2,90
Sayedpur,2019,10,Maximum,9,50
Sayedpur,2019,10,Minimum,2,270
Sayedpur,2019,11,Maximum,13.5,40
Sayedpur,2019,11,Minimum,2,50
Sayedpur,2019,12,Maximum,6,270
Sayedpur,2019,12,Minimum,2,120
Sayedpur,2020,1,Maximum,13.5,60
Sayedpur,2020,1,Minimum,2,360
Sayedpur,2020,2,Maximum,5,270
Sayedpur,2020,2,Minimum,2,360
Sayedpur,2020,3,Maximum,7.5,270
Sayedpur,2020,3,Minimum,2,270
Sayedpur,2020,4,Maximum,5,270
Sayedpur,2020,4,Minimum,2,30
Sayedpur,2020,5,Maximum,7.5,350
Sayedpur,2020,5,Minimum,2,360
Sayedpur,2020,6,Maximum,5.5,340
Sayedpur,2020,6,Minimum,2,90
Sayedpur,2020,7,Maximum,5,180
Sayedpur,2020,7,Minimum,2,180
Sayedpur,2020,8,Maximum,6.5,180
Sayedpur,2020,8,Minimum,2,90
Sayedpur,2020,9,Maximum,5,90
Sayedpur,2020,9,Minimum,2,270
Sayedpur,2020,10,Maximum,6,50
Sayedpur,2020,10,Minimum,2,360
Sayedpur,2020,11,Maximum,5,270
Sayedpur,2020,11,Minimum,2,360
Sayedpur,2020,12,Maximum,6,270
Sayedpur,2020,12,Minimum,2,250
Sayedpur,2021,1,Maximum,5,270
Sayedpur,2021,1,Minimum,3,50
Sayedpur,2021,2,Maximum,5,270
Sayedpur,2021,2,Minimum,2,270
Sayedpur,2021,3,Maximum,7.5,270
Sayedpur,2021,3,Minimum,4,90
Sayedpur,2021,4,Maximum,7.5,270
Sayedpur,2021,4,Minimum,2,90
Sayedpur,2021,5,Maximum,5,90
Sayedpur,2021,5,Minimum,1,20
Sayedpur,2021,6,Maximum,7.5,180
Sayedpur,2021,6,Minimum,2,90
Sayedpur,2021,7,Maximum,5,90
Sayedpur,2021,7,Minimum,2,90
Sayedpur,2021,8,Maximum,6,270
Sayedpur,2021,8,Minimum,4,310
Sayedpur,2021,9,Maximum,7.5,120
Sayedpur,2021,9,Minimum,2,50
Sayedpur,2021,10,Maximum,4.5,40
Sayedpur,2021,10,Minimum,2,90
Sayedpur,2021,11,Maximum,4,40
Sayedpur,2021,11,Minimum,4,270
Sayedpur,2021,12,Maximum,5,220
Sayedpur,2021,12,Minimum,2,60
Sayedpur,2022,1,Maximum,7.5,270
Sayedpur,2022,1,Minimum,4,360
Sayedpur,2022,2,Maximum,9,90
Sayedpur,2022,2,Minimum,3,60
Sayedpur,2022,3,Maximum,6,180
Sayedpur,2022,3,Minimum,3,270
Sayedpur,2022,4,Maximum,7.5,50
Sayedpur,2022,4,Minimum,2,30
Sayedpur,2022,5,Maximum,6,90
Sayedpur,2022,5,Minimum,4,50
Sayedpur,2022,6,Maximum,9,100
Sayedpur,2022,6,Minimum,2,30
Sayedpur,2022,7,Maximum,5,150
Sayedpur,2022,7,Minimum,2,90
Sayedpur,2022,8,Maximum,11,180
Sayedpur,2022,8,Minimum,2,360
Sayedpur,2022,9,Maximum,6,90
Sayedpur,2022,9,Minimum,4,50
Sayedpur,2022,10,Maximum,7.5,50
Sayedpur,2022,10,Minimum,2,310
Sayedpur,2022,11,Maximum,5,60
Sayedpur,2022,11,Minimum,4,360
Sayedpur,2022,12,Maximum,5,270
Sayedpur,2022,12,Minimum,2,270
Sayedpur,2023,1,Maximum,6,270
Sayedpur,2023,1,Minimum,4,210
Sayedpur,2023,2,Maximum,9,50
Sayedpur,2023,2,Minimum,4,240
Sayedpur,2023,3,Maximum,5,30
Sayedpur,2023,3,Minimum,3,360
Sayedpur,2023,4,Maximum,18,50
Sayedpur,2023,4,Minimum,3,50
Sayedpur,2023,5,Maximum,7.5,90
Sayedpur,2023,5,Minimum,4,90
Sayedpur,2023,6,Maximum,7,310
Sayedpur,2023,6,Minimum,2,90
Sayedpur,2023,7,Maximum,8,320
Sayedpur,2023,7,Minimum,2,90
Sayedpur,2023,8,Maximum,6,120
Sayedpur,2023,8,Minimum,2,30
Sayedpur,2023,9,Maximum,6,270
Sayedpur,2023,9,Minimum,2,90
Sayedpur,2023,10,Maximum,9,40
Sayedpur,2023,10,Minimum,2,210
Sayedpur,2023,11,Maximum,13.5,
Sayedpur,2023,11,Minimum,1,150
Sayedpur,2023,12,Minimum,1,260
Sayedpur,2024,1,Maximum,4,270
Sayedpur,2024,1,Minimum,1,180
Sayedpur,2024,2,Maximum,5,270
Sayedpur,2024,2,Minimum,2,180
Sayedpur,2024,3,Maximum,5,90
Sayedpur,2024,3,Minimum,2,60
Sayedpur,2024,4,Maximum,5,240
Sayedpur,2024,4,Minimum,2,210
Sayedpur,2024,5,Maximum,7.5,90
Sayedpur,2024,5,Minimum,2,150
Sayedpur,2024,6,Maximum,4,120
Sayedpur,2024,6,Minimum,2,90
Sitakunda,2011,1,Maximum,4,180
Sitakunda,2011,2,Maximum,5,270
Sitakunda,2011,3,Maximum,9,180
Sitakunda,2011,4,Maximum,5,270
Sitakunda,2011,5,Maximum,10,180
Sitakunda,2011,6,Maximum,7,180
Sitakunda,2011,7,Maximum,6,180
Sitakunda,2011,8,Maximum,6,180
Sitakunda,2011,9,Maximum,6,180
Sitakunda,2011,10,Maximum,4,130
Sitakunda,2011,11,Maximum,2,280
Sitakunda,2011,12,Maximum,3,280
Sitakunda,2012,1,Maximum,4,310
Sitakunda,2012,2,Maximum,6,270
Sitakunda,2012,3,Maximum,6,180
Sitakunda,2012,4,Maximum,9,40
Sitakunda,2012,5,Maximum,6,180
Sitakunda,2012,6,Maximum,14,40
Sitakunda,2012,7,Maximum,6,180
Sitakunda,2012,8,Maximum,7,230
Sitakunda,2012,9,Maximum,6,180
Sitakunda,2012,10,Maximum,18,100
Sitakunda,2012,11,Maximum,2,280
Sitakunda,2012,12,Maximum,3,310
Sitakunda,2013,1,Maximum,2,280
Sitakunda,2013,2,Maximum,4,130
Sitakunda,2013,3,Maximum,4,180
Sitakunda,2013,4,Maximum,4,180
Sitakunda,2013,5,Maximum,20,180
Sitakunda,2013,6,Maximum,6,180
Sitakunda,2013,7,Maximum,7,180
Sitakunda,2013,8,Maximum,8,140
Sitakunda,2013,9,Maximum,6,180
Sitakunda,2013,10,Maximum,10,180
Sitakunda,2013,11,Maximum,1,360
Sitakunda,2013,12,Maximum,3,180
Sitakunda,2014,1,Maximum,3,220
Sitakunda,2014,2,Maximum,5,260
Sitakunda,2014,3,Maximum,6,230
Sitakunda,2014,4,Maximum,10,320
Sitakunda,2014,5,Maximum,8,230
Sitakunda,2014,6,Maximum,6,230
Sitakunda,2014,7,Maximum,7,160
Sitakunda,2014,8,Maximum,10,180
Sitakunda,2014,9,Maximum,5,180
Sitakunda,2014,10,Maximum,3,140
Sitakunda,2014,11,Maximum,2,180
Sitakunda,2014,12,Maximum,28,20
Sitakunda,2015,1,Maximum,3,270
Sitakunda,2015,1,Minimum,1,280
Sitakunda,2015,2,Maximum,4,320
Sitakunda,2015,2,Minimum,1,280
Sitakunda,2015,3,Maximum,9,90
Sitakunda,2015,3,Minimum,1,360
Sitakunda,2015,4,Maximum,12,220
Sitakunda,2015,4,Minimum,1,100
Sitakunda,2015,5,Maximum,10,180
Sitakunda,2015,5,Minimum,1,180
Sitakunda,2015,6,Maximum,12,180
Sitakunda,2015,6,Minimum,1,190
Sitakunda,2015,7,Maximum,10,100
Sitakunda,2015,7,Minimum,1,140
Sitakunda,2015,8,Maximum,6,180
Sitakunda,2015,8,Minimum,1,180
Sitakunda,2015,9,Maximum,14,320
Sitakunda,2015,9,Minimum,1,180
Sitakunda,2015,10,Maximum,6,130
Sitakunda,2015,10,Minimum,1,110
Sitakunda,2015,11,Maximum,3,180
Sitakunda,2015,11,Minimum,1,10
Sitakunda,2015,12,Maximum,3,40
Sitakunda,2015,12,Minimum,1,230
Sitakunda,2016,1,Maximum,4,180
Sitakunda,2016,1,Minimum,1,90
Sitakunda,2016,2,Maximum,9,180
Sitakunda,2016,2,Minimum,1,130
Sitakunda,2016,3,Maximum,9,240
Sitakunda,2016,3,Minimum,1,240
Sitakunda,2016,4,Maximum,13,180
Sitakunda,2016,4,Minimum,1,180
Sitakunda,2016,5,Maximum,18,90
Sitakunda,2016,5,Minimum,1,220
Sitakunda,2016,6,Maximum,9,220
Sitakunda,2016,6,Minimum,1,170
Sitakunda,2016,7,Maximum,12,180
Sitakunda,2016,7,Minimum,1,90
Sitakunda,2016,8,Maximum,9,180
Sitakunda,2016,8,Minimum,1,180
Sitakunda,2016,9,Maximum,6,220
Sitakunda,2016,9,Minimum,1,180
Sitakunda,2016,10,Maximum,4,150
Sitakunda,2016,10,Minimum,1,180
Sitakunda,2016,11,Maximum,15,
Sitakunda,2016,11,Minimum,1,130
Sitakunda,2016,12,Maximum,2,230
Sitakunda,2016,12,Minimum,1,140
Sitakunda,2017,1,Maximum,6,310
Sitakunda,2017,1,Minimum,1,350
Sitakunda,2017,2,Maximum,11,220
Sitakunda,2017,2,Minimum,1,140
Sitakunda,2017,3,Maximum,18,180
Sitakunda,2017,3,Minimum,1,140
Sitakunda,2017,4,Maximum,12,180
Sitakunda,2017,4,Minimum,1,120
Sitakunda,2017,5,Maximum,20,310
Sitakunda,2017,5,Minimum,1,180
Sitakunda,2017,6,Maximum,16,180
Sitakunda,2017,6,Minimum,1,180
Sitakunda,2017,7,Maximum,12,180
Sitakunda,2017,7,Minimum,1,130
Sitakunda,2017,8,Maximum,12,
Sitakunda,2017,8,Minimum,1,180
Sitakunda,2017,9,Maximum,8,180
Sitakunda,2017,9,Minimum,1,180
Sitakunda,2017,10,Maximum,18,130
Sitakunda,2017,10,Minimum,1,90
Sitakunda,2017,11,Maximum,2,360
Sitakunda,2017,11,Minimum,1,310
Sitakunda,2017,12,Maximum,4,180
Sitakunda,2017,12,Minimum,1,220
Sitakunda,2018,1,Maximum,5,220
Sitakunda,2018,1,Minimum,1,140
Sitakunda,2018,2,Maximum,5,270
Sitakunda,2018,2,Minimum,1,230
Sitakunda,2018,3,Maximum,9,220
Sitakunda,2018,3,Minimum,1,270
Sitakunda,2018,4,Maximum,9,220
Sitakunda,2018,4,Minimum,1,170
Sitakunda,2018,5,Maximum,7,180
Sitakunda,2018,5,Minimum,1,180
Sitakunda,2018,6,Maximum,6,220
Sitakunda,2018,6,Minimum,1,220
Sitakunda,2018,7,Maximum,8,120
Sitakunda,2018,7,Minimum,1,180
Sitakunda,2018,8,Maximum,8,180
Sitakunda,2018,8,Minimum,1,180
Sitakunda,2018,9,Maximum,8,300
Sitakunda,2018,9,Minimum,1,220
Sitakunda,2018,10,Maximum,4,140
Sitakunda,2018,10,Minimum,1,190
Sitakunda,2018,11,Maximum,2,270
Sitakunda,2018,11,Minimum,1,100
Sitakunda,2018,12,Maximum,5,220
Sitakunda,2018,12,Minimum,2,180
Sitakunda,2019,1,Maximum,1,320
Sitakunda,2019,1,Minimum,1,230
Sitakunda,2019,2,Maximum,2.5,220
Sitakunda,2019,2,Minimum,2,310
Sitakunda,2019,3,Maximum,11,20
Sitakunda,2019,3,Minimum,1,120
Sitakunda,2019,4,Maximum,6,20
Sitakunda,2019,4,Minimum,1,180
Sitakunda,2019,5,Maximum,5.5,140
Sitakunda,2019,5,Minimum,1,140
Sitakunda,2019,6,Maximum,3,160
Sitakunda,2019,6,Minimum,1,140
Sitakunda,2019,7,Maximum,3.5,120
Sitakunda,2019,7,Minimum,1,110
Sitakunda,2019,8,Maximum,3,170
Sitakunda,2019,8,Minimum,1,190
Sitakunda,2019,9,Maximum,4,130
Sitakunda,2019,9,Minimum,1,110
Sitakunda,2019,10,Maximum,1.5,150
Sitakunda,2019,10,Minimum,1,310
Sitakunda,2019,11,Maximum,3.5,140
Sitakunda,2019,11,Minimum,1,250
Sitakunda,2019,12,Maximum,1,310
Sitakunda,2019,12,Minimum,1,230
Sitakunda,2020,1,Maximum,1.5,140
Sitakunda,2020,1,Minimum,1,140
Sitakunda,2020,2,Maximum,1.5,140
Sitakunda,2020,2,Minimum,1,130
Sitakunda,2020,3,Maximum,2,310
Sitakunda,2020,3,Minimum,1,350
Sitakunda,2020,4,Maximum,2,220
Sitakunda,2020,4,Minimum,1,210
Sitakunda,2020,5,Maximum,4.5,140
Sitakunda,2020,5,Minimum,1,130
Sitakunda,2020,6,Maximum,2,230
Sitakunda,2020,6,Minimum,1,90
Sitakunda,2020,7,Maximum,2,220
Sitakunda,2020,7,Minimum,1,150
Sitakunda,2020,8,Maximum,11.5,220
Sitakunda,2020,8,Minimum,1,170
Sitakunda,2020,9,Maximum,11.5,140
Sitakunda,2020,9,Minimum,1,220
Sitakunda,2020,10,Maximum,2,180
Sitakunda,2020,10,Minimum,1,270
Sitakunda,2020,11,Maximum,1,220
