Station_Name,Year,Month,Rainfall
Rajshahi,1966,10,90
Rajshahi,1966,11,14
Rajshahi,1966,12,1
Rajshahi,1967,1,15
Rajshahi,1967,2,2
Rajshahi,1967,3,50
Rajshahi,1967,4,95
Rajshahi,1967,5,70
Rajshahi,1967,6,140
Rajshahi,1967,7,305
Rajshahi,1967,8,210
Rajshahi,1967,9,195
Rajshahi,1967,10,60
Rajshahi,1967,11,0
Rajshahi,1967,12,1
Rajshahi,1968,1,0
Rajshahi,1968,2,1
Rajshahi,1968,3,24
Rajshahi,1968,4,9
Rajshahi,1968,5,55
Rajshahi,1968,6,445
Rajshahi,1968,7,439
Rajshahi,1968,8,270
Rajshahi,1968,9,103
Rajshahi,1968,10,122
Rajshahi,1968,11,4
Rajshahi,1968,12,0
Rajshahi,1971,1,22
Rajshahi,1971,2,14
Rajshahi,1971,5,0
Rajshahi,1971,6,277
Rajshahi,1971,7,452
Rajshahi,1971,8,452
Rajshahi,1971,9,264
Rajshahi,1971,10,81
Rajshahi,1971,11,86
Rajshahi,1971,12,0
Rajshahi,1972,1,10
Rajshahi,1972,2,13
Rajshahi,1972,3,0
Rajshahi,1972,4,19
Rajshahi,1972,5,88
Rajshahi,1972,6,208
Rajshahi,1972,7,109
Rajshahi,1972,8,248
Rajshahi,1972,9,175
Rajshahi,1972,10,51
Rajshahi,1972,11,0
Rajshahi,1972,12,0
Rajshahi,1973,1,11
Rajshahi,1973,2,17
Rajshahi,1973,3,0
Rajshahi,1973,4,46
Rajshahi,1973,5,186
Rajshahi,1973,6,491
Rajshahi,1973,7,271
Rajshahi,1973,8,137
Rajshahi,1973,9,586
Rajshahi,1973,10,145
Rajshahi,1973,11,5
Rajshahi,1973,12,19
Rajshahi,1974,1,0
Rajshahi,1974,2,0
Rajshahi,1974,3,92
Rajshahi,1974,4,10
Rajshahi,1974,5,91
Rajshahi,1974,6,172
Rajshahi,1974,7,513
Rajshahi,1974,8,452
Rajshahi,1974,9,263
Rajshahi,1974,10,143
Rajshahi,1974,11,0
Rajshahi,1974,12,0
Rajshahi,1975,1,9
Rajshahi,1975,2,5
Rajshahi,1975,3,12
Rajshahi,1975,4,55
Rajshahi,1975,5,109
Rajshahi,1975,6,71
Rajshahi,1975,7,381
Rajshahi,1975,8,179
Rajshahi,1975,9,197
Rajshahi,1975,10,125
Rajshahi,1975,11,1
Rajshahi,1975,12,0
Rajshahi,1976,1,0
Rajshahi,1976,2,10
Rajshahi,1976,3,4
Rajshahi,1976,4,10
Rajshahi,1976,5,235
Rajshahi,1976,6,234
Rajshahi,1976,7,242
Rajshahi,1976,8,389
Rajshahi,1976,9,257
Rajshahi,1976,10,45
Rajshahi,1976,11,1
Rajshahi,1976,12,0
Rajshahi,1977,1,4
Rajshahi,1977,2,19
Rajshahi,1977,3,0
Rajshahi,1977,4,229
Rajshahi,1977,5,241
Rajshahi,1977,6,543
Rajshahi,1977,7,399
Rajshahi,1977,8,157
Rajshahi,1977,9,121
Rajshahi,1977,10,162
Rajshahi,1977,11,10
Rajshahi,1977,12,33
Rajshahi,1978,1,1
Rajshahi,1978,2,46
Rajshahi,1978,3,62
Rajshahi,1978,4,93
Rajshahi,1978,5,104
Rajshahi,1978,6,492
Rajshahi,1978,7,126
Rajshahi,1978,8,149
Rajshahi,1978,9,545
Rajshahi,1978,10,92
Rajshahi,1978,11,24
Rajshahi,1978,12,0
Rajshahi,1979,1,45
Rajshahi,1979,2,17
Rajshahi,1979,3,2
Rajshahi,1979,4,35
Rajshahi,1979,5,13
Rajshahi,1979,6,46
Rajshahi,1979,7,492
Rajshahi,1979,8,275
Rajshahi,1979,9,379
Rajshahi,1979,10,188
Rajshahi,1979,11,28
Rajshahi,1979,12,28
Rajshahi,1980,1,29
Rajshahi,1980,2,12
Rajshahi,1980,3,69
Rajshahi,1980,4,0
Rajshahi,1980,5,156
Rajshahi,1980,6,349
Rajshahi,1980,7,281
Rajshahi,1980,8,316
Rajshahi,1980,9,215
Rajshahi,1980,10,149
Rajshahi,1980,11,0
Rajshahi,1980,12,0
Rajshahi,1981,1,71
Rajshahi,1981,2,49
Rajshahi,1981,3,26
Rajshahi,1981,4,240
Rajshahi,1981,5,290
Rajshahi,1981,6,159
Rajshahi,1981,7,574
Rajshahi,1981,8,340
Rajshahi,1981,9,398
Rajshahi,1981,10,0
Rajshahi,1981,11,3
Rajshahi,1981,12,91
Rajshahi,1982,1,0
Rajshahi,1982,2,10
Rajshahi,1982,3,80
Rajshahi,1982,4,139
Rajshahi,1982,5,43
Rajshahi,1982,6,260
Rajshahi,1982,7,189
Rajshahi,1982,8,217
Rajshahi,1982,9,66
Rajshahi,1982,10,38
Rajshahi,1982,11,60
Rajshahi,1982,12,1
Rajshahi,1983,1,1
Rajshahi,1983,2,2
Rajshahi,1983,3,4
Rajshahi,1983,4,34
Rajshahi,1983,5,121
Rajshahi,1983,6,65
Rajshahi,1983,7,366
Rajshahi,1983,8,505
Rajshahi,1983,9,149
Rajshahi,1983,10,358
Rajshahi,1983,11,0
Rajshahi,1983,12,24
Rajshahi,1984,1,31
Rajshahi,1984,2,1
Rajshahi,1984,3,0
Rajshahi,1984,4,10
Rajshahi,1984,5,94
Rajshahi,1984,6,325
Rajshahi,1984,7,294
Rajshahi,1984,8,321
Rajshahi,1984,9,297
Rajshahi,1984,10,202
Rajshahi,1984,11,0
Rajshahi,1984,12,0
Rajshahi,1985,1,4
Rajshahi,1985,2,7
Rajshahi,1985,3,3
Rajshahi,1985,4,71
Rajshahi,1985,5,190
Rajshahi,1985,6,232
Rajshahi,1985,7,274
Rajshahi,1985,8,146
Rajshahi,1985,9,233
Rajshahi,1985,10,77
Rajshahi,1985,11,3
Rajshahi,1985,12,12
Rajshahi,1986,1,3
Rajshahi,1986,2,12
Rajshahi,1986,3,19
Rajshahi,1986,4,93
Rajshahi,1986,5,81
Rajshahi,1986,6,175
Rajshahi,1986,7,262
Rajshahi,1986,8,238
Rajshahi,1986,9,406
Rajshahi,1986,10,190
Rajshahi,1986,11,27
Rajshahi,1986,12,4
Rajshahi,1987,1,0
Rajshahi,1987,2,4
Rajshahi,1987,3,12
Rajshahi,1987,4,76
Rajshahi,1987,5,102
Rajshahi,1987,6,160
Rajshahi,1987,7,488
Rajshahi,1987,8,400
Rajshahi,1987,9,193
Rajshahi,1987,10,43
Rajshahi,1987,11,5
Rajshahi,1987,12,4
Rajshahi,1988,1,1
Rajshahi,1988,2,30
Rajshahi,1988,3,36
Rajshahi,1988,4,107
Rajshahi,1988,5,139
Rajshahi,1988,6,404
Rajshahi,1988,7,301
Rajshahi,1988,8,356
Rajshahi,1988,9,89
Rajshahi,1988,10,94
Rajshahi,1988,11,27
Rajshahi,1988,12,0
Rajshahi,1989,1,4
Rajshahi,1989,2,8
Rajshahi,1989,3,5
Rajshahi,1989,4,2
Rajshahi,1989,5,224
Rajshahi,1989,6,190
Rajshahi,1989,7,357
Rajshahi,1989,8,117
Rajshahi,1989,9,332
Rajshahi,1989,10,78
Rajshahi,1989,11,0
Rajshahi,1989,12,8
Rajshahi,1990,1,0
Rajshahi,1990,2,34
Rajshahi,1990,3,46
Rajshahi,1990,4,97
Rajshahi,1990,5,301
Rajshahi,1990,6,263
Rajshahi,1990,7,464
Rajshahi,1990,8,238
Rajshahi,1990,9,180
Rajshahi,1990,10,127
Rajshahi,1990,11,17
Rajshahi,1990,12,0
Rajshahi,1991,1,6
Rajshahi,1991,2,0
Rajshahi,1991,3,19
Rajshahi,1991,4,25
Rajshahi,1991,5,157
Rajshahi,1991,6,211
Rajshahi,1991,7,286
Rajshahi,1991,8,96
Rajshahi,1991,9,484
Rajshahi,1991,10,122
Rajshahi,1991,11,0
Rajshahi,1991,12,92
Rajshahi,1992,1,1
Rajshahi,1992,2,33
Rajshahi,1992,3,0
Rajshahi,1992,4,16
Rajshahi,1992,5,121
Rajshahi,1992,6,85
Rajshahi,1992,7,244
Rajshahi,1992,8,185
Rajshahi,1992,9,124
Rajshahi,1992,10,29
Rajshahi,1992,11,5
Rajshahi,1992,12,0
Rajshahi,1993,1,0
Rajshahi,1993,2,5
Rajshahi,1993,3,55
Rajshahi,1993,4,70
Rajshahi,1993,5,65
Rajshahi,1993,6,477
Rajshahi,1993,7,247
Rajshahi,1993,8,177
Rajshahi,1993,9,316
Rajshahi,1993,10,157
Rajshahi,1993,11,54
Rajshahi,1993,12,0
Rajshahi,1994,1,18
Rajshahi,1994,2,36
Rajshahi,1994,3,5
Rajshahi,1994,4,31
Rajshahi,1994,5,115
Rajshahi,1994,6,237
Rajshahi,1994,7,171
Rajshahi,1994,8,206
Rajshahi,1994,9,171
Rajshahi,1994,10,130
Rajshahi,1994,11,22
Rajshahi,1994,12,0
Rajshahi,1995,1,17
Rajshahi,1995,2,31
Rajshahi,1995,3,9
Rajshahi,1995,4,8
Rajshahi,1995,5,91
Rajshahi,1995,6,291
Rajshahi,1995,7,287
Rajshahi,1995,8,270
Rajshahi,1995,9,370
Rajshahi,1995,10,13
Rajshahi,1995,11,44
Rajshahi,1995,12,1
Rajshahi,1996,1,0
Rajshahi,1996,2,21
Rajshahi,1996,3,4
Rajshahi,1996,4,73
Rajshahi,1996,5,95
Rajshahi,1996,6,284
Rajshahi,1996,7,106
Rajshahi,1996,8,270
Rajshahi,1996,9,298
Rajshahi,1996,10,118
Rajshahi,1996,11,0
Rajshahi,1996,12,0
Rajshahi,1997,1,8
Rajshahi,1997,2,35
Rajshahi,1997,3,19
Rajshahi,1997,4,56
Rajshahi,1997,5,53
Rajshahi,1997,6,242
Rajshahi,1997,7,763
Rajshahi,1997,8,468
Rajshahi,1997,9,348
Rajshahi,1997,10,4
Rajshahi,1997,11,44
Rajshahi,1997,12,22
Rajshahi,1998,1,16
Rajshahi,1998,2,5
Rajshahi,1998,3,52
Rajshahi,1998,4,33
Rajshahi,1998,5,129
Rajshahi,1998,6,92
Rajshahi,1998,7,404
Rajshahi,1998,8,268
Rajshahi,1998,9,310
Rajshahi,1998,10,198
Rajshahi,1998,11,33
Rajshahi,1998,12,0
Rajshahi,1999,1,0
Rajshahi,1999,2,0
Rajshahi,1999,3,0
Rajshahi,1999,4,9
Rajshahi,1999,5,144
Rajshahi,1999,6,348
Rajshahi,1999,7,349
Rajshahi,1999,8,354
Rajshahi,1999,9,502
Rajshahi,1999,10,155
Rajshahi,1999,11,1
Rajshahi,1999,12,0
Rajshahi,2000,1,4
Rajshahi,2000,2,47
Rajshahi,2000,3,27
Rajshahi,2000,4,136
Rajshahi,2000,5,198
Rajshahi,2000,6,244
Rajshahi,2000,7,115
Rajshahi,2000,8,190
Rajshahi,2000,9,644
Rajshahi,2000,10,85
Rajshahi,2000,11,0
Rajshahi,2000,12,0
Rajshahi,2001,1,0
Rajshahi,2001,2,0
Rajshahi,2001,3,9
Rajshahi,2001,4,13
Rajshahi,2001,5,209
Rajshahi,2001,6,324
Rajshahi,2001,7,338
Rajshahi,2001,8,209
Rajshahi,2001,9,95
Rajshahi,2001,10,184
Rajshahi,2001,11,1
Rajshahi,2001,12,0
Rajshahi,2002,1,10
Rajshahi,2002,2,1
Rajshahi,2002,3,20
Rajshahi,2002,4,96
Rajshahi,2002,5,196
Rajshahi,2002,6,222
Rajshahi,2002,7,316
Rajshahi,2002,8,238
Rajshahi,2002,9,281
Rajshahi,2002,10,48
Rajshahi,2002,11,17
Rajshahi,2002,12,0
Rajshahi,2003,1,3
Rajshahi,2003,2,18
Rajshahi,2003,3,64
Rajshahi,2003,4,45
Rajshahi,2003,5,84
Rajshahi,2003,6,280
Rajshahi,2003,7,230
Rajshahi,2003,8,128
Rajshahi,2003,9,262
Rajshahi,2003,10,292
Rajshahi,2003,11,0
Rajshahi,2003,12,6
Rajshahi,2004,1,10
Rajshahi,2004,2,0
Rajshahi,2004,3,0
Rajshahi,2004,4,61
Rajshahi,2004,5,92
Rajshahi,2004,6,507
Rajshahi,2004,7,339
Rajshahi,2004,8,275
Rajshahi,2004,9,349
Rajshahi,2004,10,153
Rajshahi,2004,11,0
Rajshahi,2004,12,0
Rajshahi,2005,1,14
Rajshahi,2005,2,1
Rajshahi,2005,3,104
Rajshahi,2005,4,27
Rajshahi,2005,5,108
Rajshahi,2005,6,92
Rajshahi,2005,7,492
Rajshahi,2005,8,161
Rajshahi,2005,9,131
Rajshahi,2005,10,275
Rajshahi,2005,11,0
Rajshahi,2005,12,0
Rajshahi,2006,1,0
Rajshahi,2006,2,0
Rajshahi,2006,3,7
Rajshahi,2006,4,36
Rajshahi,2006,5,189
Rajshahi,2006,6,188
Rajshahi,2006,7,130
Rajshahi,2006,8,247
Rajshahi,2006,9,302
Rajshahi,2006,10,36
Rajshahi,2006,11,10
Rajshahi,2006,12,0
Rajshahi,2007,1,0
Rajshahi,2007,2,27
Rajshahi,2007,3,59
Rajshahi,2007,4,13
Rajshahi,2007,5,260
Rajshahi,2007,6,313
Rajshahi,2007,7,364
Rajshahi,2007,8,236
Rajshahi,2007,9,309
Rajshahi,2007,10,76
Rajshahi,2007,11,1
Rajshahi,2007,12,0
Rajshahi,2008,1,26
Rajshahi,2008,2,0
Rajshahi,2008,3,0
Rajshahi,2008,4,30
Rajshahi,2008,5,144
Rajshahi,2008,6,247
Rajshahi,2008,7,373
Rajshahi,2008,8,245
Rajshahi,2008,9,129
Rajshahi,2008,10,121
Rajshahi,2008,11,0
Rajshahi,2008,12,0
Rajshahi,2009,1,1
Rajshahi,2009,2,7
Rajshahi,2009,3,28
Rajshahi,2009,4,0
Rajshahi,2009,5,131
Rajshahi,2009,6,126
Rajshahi,2009,7,183
Rajshahi,2009,8,240
Rajshahi,2009,9,282
Rajshahi,2009,10,45
Rajshahi,2009,11,0
Rajshahi,2009,12,0
Rajshahi,2010,1,0
Rajshahi,2010,2,2
Rajshahi,2010,3,2
Rajshahi,2010,4,37
Rajshahi,2010,5,75
Rajshahi,2010,6,211
Rajshahi,2010,7,94
Rajshahi,2010,8,101
Rajshahi,2010,9,101
Rajshahi,2010,10,127
Rajshahi,2010,11,3
Rajshahi,2010,12,39
Rajshahi,2011,1,6
Rajshahi,2011,2,0
Rajshahi,2011,3,10
Rajshahi,2011,4,94
Rajshahi,2011,5,187
Rajshahi,2011,6,341
Rajshahi,2011,7,144
Rajshahi,2011,8,454
Rajshahi,2011,9,203
Rajshahi,2011,10,35
Rajshahi,2011,11,1
Rajshahi,2011,12,0
Rajshahi,2012,1,6
Rajshahi,2012,2,0
Rajshahi,2012,3,6
Rajshahi,2012,4,123
Rajshahi,2012,5,17
Rajshahi,2012,6,137
Rajshahi,2012,7,314
Rajshahi,2012,8,179
Rajshahi,2012,9,178
Rajshahi,2012,10,102
Rajshahi,2012,11,101
Rajshahi,2012,12,1
Rajshahi,2013,1,0
Rajshahi,2013,2,22
Rajshahi,2013,3,12
Rajshahi,2013,4,51
Rajshahi,2013,5,188
Rajshahi,2013,6,178
Rajshahi,2013,7,101
Rajshahi,2013,8,254
Rajshahi,2013,9,238
Rajshahi,2013,10,204
Rajshahi,2013,11,0
Rajshahi,2013,12,0
Rajshahi,2014,1,0
Rajshahi,2014,2,27
Rajshahi,2014,3,12
Rajshahi,2014,4,51
Rajshahi,2014,5,151
Rajshahi,2014,6,188
Rajshahi,2014,7,242
Rajshahi,2014,8,359
Rajshahi,2014,9,153
Rajshahi,2014,10,5
Rajshahi,2014,11,0
Rajshahi,2014,12,0
Rajshahi,2015,1,14
Rajshahi,2015,2,14
Rajshahi,2015,3,39
Rajshahi,2015,4,144
Rajshahi,2015,5,177
Rajshahi,2015,6,285
Rajshahi,2015,7,353
Rajshahi,2015,8,127
Rajshahi,2015,9,254
Rajshahi,2015,10,7
Rajshahi,2015,11,6
Rajshahi,2015,12,1
Rajshahi,2016,1,42
Rajshahi,2016,2,3
Rajshahi,2016,3,25
Rajshahi,2016,4,175
Rajshahi,2016,5,212
Rajshahi,2016,6,109
Rajshahi,2016,7,376
Rajshahi,2016,8,168
Rajshahi,2016,9,170
Rajshahi,2016,10,95
Rajshahi,2016,11,0
Rajshahi,2016,12,0
Rajshahi,2017,1,2
Rajshahi,2017,2,0
Rajshahi,2017,3,45
Rajshahi,2017,4,80
Rajshahi,2017,5,193
Rajshahi,2017,6,141
Rajshahi,2017,7,393
Rajshahi,2017,8,219
Rajshahi,2017,9,132
Rajshahi,2017,10,237
Rajshahi,2017,11,5
Rajshahi,2017,12,20
Rajshahi,2018,1,0
Rajshahi,2018,2,12
Rajshahi,2018,3,9
Rajshahi,2018,4,75
Rajshahi,2018,5,176
Rajshahi,2018,6,139
Rajshahi,2018,7,238
Rajshahi,2018,8,84
Rajshahi,2018,9,119
Rajshahi,2018,10,87
Rajshahi,2018,11,0
Rajshahi,2018,12,17
Rajshahi,2019,1,0
Rajshahi,2019,2,46
Rajshahi,2019,3,67
Rajshahi,2019,4,114
Rajshahi,2019,5,147
Rajshahi,2019,6,121
Rajshahi,2019,7,262
Rajshahi,2019,8,114
Rajshahi,2019,9,187
Rajshahi,2019,10,174
Rajshahi,2019,11,3
Rajshahi,2019,12,0
Rajshahi,2020,1,16
Rajshahi,2020,2,1
Rajshahi,2020,3,27
Rajshahi,2020,4,32
Rajshahi,2020,5,187
Rajshahi,2020,6,283
Rajshahi,2020,7,412
Rajshahi,2020,8,142
Rajshahi,2020,9,213
Rajshahi,2020,10,98
Rajshahi,2020,11,0
Rajshahi,2020,12,0
Rajshahi,2021,1,0
Rajshahi,2021,2,0
Rajshahi,2021,3,0
Rajshahi,2021,4,18
Rajshahi,2021,5,193
Rajshahi,2021,6,233
Rajshahi,2021,7,336
Rajshahi,2021,8,540
Rajshahi,2021,9,148
Rajshahi,2021,10,116
Rajshahi,2021,11,1
Rajshahi,2021,12,1
Rajshahi,2022,1,3
Rajshahi,2022,2,39
Rajshahi,2022,3,0
Rajshahi,2022,4,20
Rajshahi,2022,5,222
Rajshahi,2022,6,70
Rajshahi,2022,7,60
Rajshahi,2022,8,263
Rajshahi,2022,9,329
Rajshahi,2022,10,57
Rajshahi,2022,11,0
Rajshahi,2022,12,1
Rajshahi,2023,1,0
Rajshahi,2023,2,0
Rajshahi,2023,3,29
Rajshahi,2023,4,64
Rajshahi,2023,5,80
Rajshahi,2023,6,113
Rajshahi,2023,7,107
Rajshahi,2023,8,176
Rajshahi,2023,9,281
Rajshahi,2023,10,261
Rajshahi,2023,11,3
Rajshahi,2023,12,37
Rajshahi,2024,1,0
Rajshahi,2024,2,23
Rajshahi,2024,3,23
Rajshahi,2024,4,0
Rajshahi,2024,5,153
Rajshahi,2024,6,15
Rajshahi,2024,7,350
Rajshahi,2024,8,291
Rajshahi,2024,9,160
Rajshahi,2024,10,201
Rajshahi,2024,11,14
Rajshahi,2024,12,0
Ramgati,2023,7,198
Ramgati,2023,8,472
Ramgati,2023,9,225
Ramgati,2023,10,70
Ramgati,2023,11,95
Ramgati,2023,12,12
Rangamati,1957,1,0
Rangamati,1957,2,0
Rangamati,1957,3,0
Rangamati,1957,4,0
Rangamati,1957,5,0
Rangamati,1957,6,0
Rangamati,1957,7,0
Rangamati,1957,8,297
Rangamati,1957,9,354
Rangamati,1957,10,147
Rangamati,1957,11,0
Rangamati,1957,12,0
Rangamati,1958,1,0
Rangamati,1958,2,3
Rangamati,1958,3,18
Rangamati,1958,4,2
Rangamati,1958,5,158
Rangamati,1958,6,206
Rangamati,1958,7,230
Rangamati,1958,8,205
Rangamati,1958,9,322
Rangamati,1958,10,172
Rangamati,1958,11,0
Rangamati,1958,12,0
Rangamati,1959,1,0
Rangamati,1959,2,39
Rangamati,1959,3,105
Rangamati,1959,4,8
Rangamati,1959,5,253
Rangamati,1959,6,359
Rangamati,1959,7,288
Rangamati,1959,8,412
Rangamati,1959,9,174
Rangamati,1959,10,389
Rangamati,1959,11,0
Rangamati,1959,12,49
Rangamati,1960,1,0
Rangamati,1960,2,0
Rangamati,1960,3,10
Rangamati,1960,4,0
Rangamati,1960,5,184
Rangamati,1960,6,419
Rangamati,1960,7,930
Rangamati,1960,8,178
Rangamati,1960,9,344
Rangamati,1960,10,139
Rangamati,1960,11,17
Rangamati,1960,12,4
Rangamati,1961,1,2
Rangamati,1961,2,0
Rangamati,1961,3,18
Rangamati,1961,4,49
Rangamati,1961,5,135
Rangamati,1961,6,1081
Rangamati,1961,7,857
Rangamati,1961,8,660
Rangamati,1961,9,286
Rangamati,1961,10,294
Rangamati,1961,11,4
Rangamati,1961,12,0
Rangamati,1962,1,7
Rangamati,1962,2,1
Rangamati,1962,3,2
Rangamati,1962,4,92
Rangamati,1962,5,210
Rangamati,1962,6,542
Rangamati,1962,7,285
Rangamati,1962,8,530
Rangamati,1962,9,472
Rangamati,1962,10,188
Rangamati,1962,11,0
Rangamati,1962,12,0
Rangamati,1963,1,0
Rangamati,1963,2,0
Rangamati,1963,3,25
Rangamati,1963,4,324
Rangamati,1963,5,317
Rangamati,1963,6,773
Rangamati,1963,7,950
Rangamati,1963,8,240
Rangamati,1963,9,168
Rangamati,1963,10,218
Rangamati,1963,11,0
Rangamati,1963,12,0
Rangamati,1964,1,0
Rangamati,1964,2,1
Rangamati,1964,3,50
Rangamati,1964,4,158
Rangamati,1964,5,133
Rangamati,1964,6,281
Rangamati,1964,7,412
Rangamati,1964,8,412
Rangamati,1964,9,387
Rangamati,1964,10,412
Rangamati,1964,11,63
Rangamati,1964,12,88
Rangamati,1965,1,0
Rangamati,1965,2,4
Rangamati,1965,3,83
Rangamati,1965,4,35
Rangamati,1965,5,239
Rangamati,1965,6,681
Rangamati,1965,7,549
Rangamati,1965,8,402
Rangamati,1965,9,263
Rangamati,1965,10,231
Rangamati,1965,11,8
Rangamati,1965,12,49
Rangamati,1966,1,8
Rangamati,1966,2,0
Rangamati,1966,3,34
Rangamati,1966,4,44
Rangamati,1966,5,183
Rangamati,1966,6,536
Rangamati,1966,7,503
Rangamati,1966,8,287
Rangamati,1966,9,216
Rangamati,1966,10,221
Rangamati,1966,11,25
Rangamati,1966,12,110
Rangamati,1969,1,0
Rangamati,1969,2,0
Rangamati,1969,3,47
Rangamati,1969,4,194
Rangamati,1969,5,657
Rangamati,1969,6,55
Rangamati,1969,7,329
Rangamati,1969,8,740
Rangamati,1969,9,326
Rangamati,1969,10,50
Rangamati,1969,11,41
Rangamati,1969,12,0
Rangamati,1970,1,6
Rangamati,1970,2,54
Rangamati,1970,3,15
Rangamati,1970,4,38
Rangamati,1970,5,111
Rangamati,1970,6,274
Rangamati,1970,7,1276
Rangamati,1970,8,326
Rangamati,1970,9,200
Rangamati,1970,10,155
Rangamati,1970,11,109
Rangamati,1970,12,0
Rangamati,1971,1,5
Rangamati,1971,2,0
Rangamati,1971,3,0
Rangamati,1971,4,103
Rangamati,1971,5,133
Rangamati,1971,6,693
Rangamati,1971,7,399
Rangamati,1971,8,507
Rangamati,1971,9,164
Rangamati,1971,10,72
Rangamati,1971,11,41
Rangamati,1971,12,1
Rangamati,1972,1,0
Rangamati,1972,2,2
Rangamati,1972,3,0
Rangamati,1972,4,37
Rangamati,1972,5,105
Rangamati,1972,6,450
Rangamati,1972,7,315
Rangamati,1972,8,309
Rangamati,1972,9,100
Rangamati,1972,10,53
Rangamati,1972,11,4
Rangamati,1972,12,0
Rangamati,1973,1,0
Rangamati,1973,2,0
Rangamati,1973,3,35
Rangamati,1973,4,181
Rangamati,1973,5,377
Rangamati,1973,6,453
Rangamati,1973,7,608
Rangamati,1973,8,481
Rangamati,1973,9,133
Rangamati,1973,10,138
Rangamati,1973,11,126
Rangamati,1973,12,2
Rangamati,1974,1,1
Rangamati,1974,2,0
Rangamati,1974,3,0
Rangamati,1974,6,441
Rangamati,1974,7,489
Rangamati,1974,8,317
Rangamati,1974,9,401
Rangamati,1974,10,252
Rangamati,1974,11,23
Rangamati,1974,12,0
Rangamati,1975,1,0
Rangamati,1975,2,0
Rangamati,1975,3,6
Rangamati,1975,4,183
Rangamati,1975,5,108
Rangamati,1975,6,508
Rangamati,1975,7,649
Rangamati,1975,8,262
Rangamati,1975,9,220
Rangamati,1975,10,195
Rangamati,1975,11,115
Rangamati,1975,12,0
Rangamati,1976,1,0
Rangamati,1976,2,0
Rangamati,1976,3,0
Rangamati,1976,4,123
Rangamati,1976,5,181
Rangamati,1976,6,874
Rangamati,1976,7,783
Rangamati,1976,8,377
Rangamati,1976,9,389
Rangamati,1976,10,160
Rangamati,1976,11,143
Rangamati,1976,12,0
Rangamati,1977,1,20
Rangamati,1977,2,29
Rangamati,1977,3,0
Rangamati,1977,4,389
Rangamati,1977,5,250
Rangamati,1977,6,502
Rangamati,1977,7,520
Rangamati,1977,8,487
Rangamati,1977,9,164
Rangamati,1977,10,67
Rangamati,1977,11,44
Rangamati,1977,12,0
Rangamati,1978,1,0
Rangamati,1978,2,0
Rangamati,1978,3,0
Rangamati,1978,4,0
Rangamati,1978,5,385
Rangamati,1978,6,713
Rangamati,1978,7,332
Rangamati,1978,8,336
Rangamati,1978,9,441
Rangamati,1978,10,164
Rangamati,1978,11,2
Rangamati,1978,12,0
Rangamati,1979,1,0
Rangamati,1979,2,2
Rangamati,1979,3,0
Rangamati,1979,4,61
Rangamati,1979,5,172
Rangamati,1979,6,519
Rangamati,1979,7,710
Rangamati,1979,8,605
Rangamati,1979,9,355
Rangamati,1979,10,63
Rangamati,1979,11,81
Rangamati,1979,12,36
Rangamati,1980,1,10
Rangamati,1980,2,76
Rangamati,1980,3,90
Rangamati,1980,4,41
Rangamati,1980,5,628
Rangamati,1980,6,435
Rangamati,1980,7,997
Rangamati,1980,8,448
Rangamati,1980,9,249
Rangamati,1980,10,279
Rangamati,1980,11,0
Rangamati,1980,12,0
Rangamati,1981,4,230
Rangamati,1981,5,344
Rangamati,1981,6,337
Rangamati,1981,7,262
Rangamati,1981,8,447
Rangamati,1981,9,371
Rangamati,1981,10,42
Rangamati,1981,11,24
Rangamati,1981,12,0
Rangamati,1982,1,0
Rangamati,1982,2,71
Rangamati,1982,3,0
Rangamati,1982,4,84
Rangamati,1982,5,103
Rangamati,1982,6,308
Rangamati,1982,7,229
Rangamati,1982,8,306
Rangamati,1982,9,299
Rangamati,1982,10,45
Rangamati,1982,11,7
Rangamati,1982,12,0
Rangamati,1983,1,0
Rangamati,1983,2,39
Rangamati,1983,3,101
Rangamati,1983,4,195
Rangamati,1983,5,441
Rangamati,1983,6,259
Rangamati,1983,7,498
Rangamati,1983,8,753
Rangamati,1983,9,199
Rangamati,1983,10,275
Rangamati,1983,11,166
Rangamati,1983,12,37
Rangamati,1984,1,13
Rangamati,1984,2,0
Rangamati,1984,3,0
Rangamati,1984,4,45
Rangamati,1984,5,625
Rangamati,1984,6,449
Rangamati,1984,7,345
Rangamati,1984,8,371
Rangamati,1984,9,200
Rangamati,1984,10,82
Rangamati,1984,11,0
Rangamati,1984,12,1
Rangamati,1985,1,1
Rangamati,1985,2,0
Rangamati,1985,3,56
Rangamati,1985,4,35
Rangamati,1985,5,183
Rangamati,1985,6,413
Rangamati,1985,7,506
Rangamati,1985,8,422
Rangamati,1985,9,103
Rangamati,1985,10,35
Rangamati,1985,11,93
Rangamati,1985,12,6
Rangamati,1986,1,0
Rangamati,1986,2,0
Rangamati,1986,3,0
Rangamati,1986,4,208
Rangamati,1986,5,93
Rangamati,1986,6,341
Rangamati,1986,7,782
Rangamati,1986,8,469
Rangamati,1986,9,283
Rangamati,1986,10,115
Rangamati,1986,11,145
Rangamati,1986,12,0
Rangamati,1987,1,3
Rangamati,1987,2,36
Rangamati,1987,3,96
Rangamati,1987,4,394
Rangamati,1987,5,99
Rangamati,1987,6,331
Rangamati,1987,7,630
Rangamati,1987,8,816
Rangamati,1987,9,435
Rangamati,1987,10,40
Rangamati,1987,11,100
Rangamati,1987,12,14
Rangamati,1988,1,0
