Station_Name,Year,Month,Type,Temp
Feni,2003,10,Minimum,25.5
Feni,2003,11,Maximum,29.9
Feni,2003,11,Minimum,18.8
Feni,2003,12,Maximum,26.8
Feni,2003,12,Minimum,15.8
Feni,2004,1,Maximum,24.3
Feni,2004,1,Minimum,13.5
Feni,2004,2,Maximum,28.3
Feni,2004,2,Minimum,14.5
Feni,2004,3,Maximum,30.6
Feni,2004,3,Minimum,20.9
Feni,2004,4,Maximum,30.7
Feni,2004,4,Minimum,22.9
Feni,2004,5,Maximum,33.5
Feni,2004,5,Minimum,25.6
Feni,2004,6,Maximum,31.1
Feni,2004,6,Minimum,25
Feni,2004,7,Maximum,30.9
Feni,2004,7,Minimum,25.5
Feni,2004,8,Maximum,31.5
Feni,2004,8,Minimum,25.3
Feni,2004,9,Maximum,30.1
Feni,2004,9,Minimum,24.9
Feni,2004,10,Maximum,30.5
Feni,2004,10,Minimum,23.3
Feni,2004,11,Maximum,29.2
Feni,2004,11,Minimum,17.1
Feni,2004,12,Maximum,27.4
Feni,2004,12,Minimum,15
Feni,2005,1,Maximum,25.1
Feni,2005,1,Minimum,12.7
Feni,2005,2,Maximum,29
Feni,2005,2,Minimum,16.6
Feni,2005,3,Maximum,31
Feni,2005,3,Minimum,21.3
Feni,2005,4,Maximum,32.7
Feni,2005,4,Minimum,22.9
Feni,2005,5,Maximum,32
Feni,2005,5,Minimum,23.9
Feni,2005,6,Maximum,32.6
Feni,2005,6,Minimum,26.4
Feni,2005,7,Maximum,30.8
Feni,2005,7,Minimum,25.6
Feni,2005,8,Maximum,30.3
Feni,2005,8,Minimum,25.5
Feni,2005,9,Maximum,32.3
Feni,2005,9,Minimum,25.7
Feni,2005,10,Maximum,31.2
Feni,2005,10,Minimum,24.4
Feni,2005,11,Maximum,29.3
Feni,2005,11,Minimum,19.2
Feni,2005,12,Maximum,27.5
Feni,2005,12,Minimum,14.8
Feni,2006,1,Maximum,26
Feni,2006,1,Minimum,13.6
Feni,2006,2,Maximum,30
Feni,2006,2,Minimum,18.2
Feni,2006,3,Maximum,32.3
Feni,2006,3,Minimum,20.8
Feni,2006,4,Maximum,32.8
Feni,2006,4,Minimum,23.4
Feni,2006,5,Maximum,32.6
Feni,2006,5,Minimum,24.8
Feni,2006,6,Maximum,31.7
Feni,2006,6,Minimum,25.9
Feni,2006,7,Maximum,30.7
Feni,2006,7,Minimum,25.6
Feni,2006,8,Maximum,31.7
Feni,2006,8,Minimum,25.6
Feni,2006,9,Maximum,31.1
Feni,2006,9,Minimum,24.9
Feni,2006,10,Maximum,31.7
Feni,2006,10,Minimum,24.3
Feni,2006,11,Maximum,29.5
Feni,2006,11,Minimum,19.4
Feni,2006,12,Maximum,27
Feni,2006,12,Minimum,14.2
Feni,2007,1,Maximum,25.2
Feni,2007,1,Minimum,11.6
Feni,2007,2,Maximum,27.2
Feni,2007,2,Minimum,16.4
Feni,2007,3,Maximum,31
Feni,2007,3,Minimum,18.4
Feni,2007,4,Maximum,31.8
Feni,2007,4,Minimum,23.1
Feni,2007,5,Maximum,32.7
Feni,2007,5,Minimum,25.2
Feni,2007,6,Maximum,31.1
Feni,2007,6,Minimum,25.6
Feni,2007,7,Maximum,30.1
Feni,2007,7,Minimum,25.5
Feni,2007,8,Maximum,31.3
Feni,2007,8,Minimum,26
Feni,2007,9,Maximum,30.8
Feni,2007,9,Minimum,25.6
Feni,2007,10,Maximum,31
Feni,2007,10,Minimum,23.5
Feni,2007,11,Maximum,29.3
Feni,2007,11,Minimum,21
Feni,2007,12,Maximum,26.2
Feni,2007,12,Minimum,15
Feni,2008,1,Maximum,25.1
Feni,2008,1,Minimum,14
Feni,2008,2,Maximum,26.2
Feni,2008,2,Minimum,14.8
Feni,2008,3,Maximum,30.8
Feni,2008,3,Minimum,21.6
Feni,2008,4,Maximum,33.2
Feni,2008,4,Minimum,23.4
Feni,2008,5,Maximum,33.3
Feni,2008,5,Minimum,24.6
Feni,2008,6,Maximum,30.7
Feni,2008,6,Minimum,25.3
Feni,2008,7,Maximum,29.8
Feni,2008,7,Minimum,25.4
Feni,2008,8,Maximum,30.6
Feni,2008,8,Minimum,25.4
Feni,2008,9,Maximum,32
Feni,2008,9,Minimum,25.4
Feni,2008,10,Maximum,31
Feni,2008,10,Minimum,23.4
Feni,2008,11,Maximum,30
Feni,2008,11,Minimum,18.3
Feni,2008,12,Maximum,26.3
Feni,2008,12,Minimum,16.1
Feni,2009,1,Maximum,26.3
Feni,2009,1,Minimum,13.6
Feni,2009,2,Maximum,29.1
Feni,2009,2,Minimum,16.2
Feni,2009,3,Maximum,31.8
Feni,2009,3,Minimum,21
Feni,2009,4,Maximum,33.2
Feni,2009,4,Minimum,24.9
Feni,2009,5,Maximum,33
Feni,2009,5,Minimum,24.6
Feni,2009,6,Maximum,32.2
Feni,2009,6,Minimum,25.8
Feni,2009,7,Maximum,30.5
Feni,2009,7,Minimum,25.7
Feni,2009,8,Maximum,30.9
Feni,2009,8,Minimum,25.6
Feni,2009,9,Maximum,31.6
Feni,2009,9,Minimum,25.5
Feni,2009,10,Maximum,31.5
Feni,2009,10,Minimum,23.3
Feni,2009,11,Maximum,30.1
Feni,2009,11,Minimum,19.4
Feni,2009,12,Maximum,26.3
Feni,2009,12,Minimum,13.8
Feni,2010,1,Maximum,24.8
Feni,2010,1,Minimum,11.7
Feni,2010,2,Maximum,28.6
Feni,2010,2,Minimum,15.1
Feni,2010,3,Maximum,31.9
Feni,2010,3,Minimum,22.6
Feni,2010,4,Maximum,32.5
Feni,2010,4,Minimum,25.7
Feni,2010,5,Maximum,32.3
Feni,2010,5,Minimum,25.3
Feni,2010,6,Maximum,30.7
Feni,2010,6,Minimum,25.6
Feni,2010,7,Maximum,31.3
Feni,2010,7,Minimum,26.1
Feni,2010,8,Maximum,31.8
Feni,2010,8,Minimum,26
Feni,2010,9,Maximum,31.4
Feni,2010,9,Minimum,25.5
Feni,2010,10,Maximum,31.9
Feni,2010,10,Minimum,24.6
Feni,2010,11,Maximum,30.4
Feni,2010,11,Minimum,20.3
Feni,2010,12,Maximum,26.4
Feni,2010,12,Minimum,14.6
Feni,2011,1,Maximum,24.2
Feni,2011,1,Minimum,11.4
Feni,2011,2,Maximum,28.9
Feni,2011,2,Minimum,15.8
Feni,2011,3,Maximum,31.2
Feni,2011,3,Minimum,19.7
Feni,2011,4,Maximum,32.6
Feni,2011,4,Minimum,22.5
Feni,2011,5,Maximum,32.4
Feni,2011,5,Minimum,24.1
Feni,2011,6,Maximum,31.1
Feni,2011,6,Minimum,25.4
Feni,2011,7,Maximum,31.2
Feni,2011,7,Minimum,25.6
Feni,2011,8,Maximum,30.5
Feni,2011,8,Minimum,25.2
Feni,2011,9,Maximum,31.3
Feni,2011,9,Minimum,25.3
Feni,2011,10,Maximum,32.4
Feni,2011,10,Minimum,24.2
Feni,2011,11,Maximum,30
Feni,2011,11,Minimum,18
Feni,2011,12,Maximum,26.1
Feni,2011,12,Minimum,14.5
Feni,2012,1,Maximum,24.9
Feni,2012,1,Minimum,12.9
Feni,2012,2,Maximum,29.1
Feni,2012,2,Minimum,14.6
Feni,2012,3,Maximum,31.9
Feni,2012,3,Minimum,21.2
Feni,2012,4,Maximum,31.7
Feni,2012,4,Minimum,22.6
Feni,2012,5,Maximum,33.4
Feni,2012,5,Minimum,25.2
Feni,2012,6,Maximum,31.5
Feni,2012,6,Minimum,25.1
Feni,2012,7,Maximum,30.6
Feni,2012,7,Minimum,25.2
Feni,2012,8,Maximum,31.6
Feni,2012,8,Minimum,25.4
Feni,2012,9,Maximum,31.9
Feni,2012,9,Minimum,25.5
Feni,2012,10,Maximum,31.3
Feni,2012,10,Minimum,23.2
Feni,2012,11,Maximum,29.2
Feni,2012,11,Minimum,18.5
Feni,2012,12,Maximum,25.1
Feni,2012,12,Minimum,13.1
Feni,2013,1,Maximum,25.2
Feni,2013,1,Minimum,10.8
Feni,2013,2,Maximum,29.3
Feni,2013,2,Minimum,15.3
Feni,2013,3,Maximum,32.6
Feni,2013,3,Minimum,20.3
Feni,2013,4,Maximum,33.2
Feni,2013,4,Minimum,23.7
Feni,2013,5,Maximum,30.1
Feni,2013,5,Minimum,24.2
Feni,2013,6,Maximum,32.7
Feni,2013,6,Minimum,26.1
Feni,2013,7,Maximum,31.6
Feni,2013,7,Minimum,25.6
Feni,2013,8,Maximum,31.3
Feni,2013,8,Minimum,25.4
Feni,2013,9,Maximum,31.9
Feni,2013,9,Minimum,25.2
Feni,2013,10,Maximum,30.9
Feni,2013,10,Minimum,23.8
Feni,2013,11,Maximum,30
Feni,2013,11,Minimum,17.8
Feni,2013,12,Maximum,26.7
Feni,2013,12,Minimum,14.3
Feni,2014,1,Maximum,25.6
Feni,2014,1,Minimum,12.7
Feni,2014,2,Maximum,27.4
Feni,2014,2,Minimum,15
Feni,2014,3,Maximum,31.7
Feni,2014,3,Minimum,19.2
Feni,2014,4,Maximum,35.6
Feni,2014,4,Minimum,24.3
Feni,2014,5,Maximum,34.4
Feni,2014,5,Minimum,25.6
Feni,2014,6,Maximum,32
Feni,2014,6,Minimum,25.5
Feni,2014,7,Maximum,32.1
Feni,2014,7,Minimum,25.8
Feni,2014,8,Maximum,30.9
Feni,2014,8,Minimum,25.4
Feni,2014,9,Maximum,31.9
Feni,2014,9,Minimum,25.4
Feni,2014,10,Maximum,32.3
Feni,2014,10,Minimum,23.7
Feni,2014,11,Maximum,30.7
Feni,2014,11,Minimum,19
Feni,2014,12,Maximum,26.5
Feni,2014,12,Minimum,14.1
Feni,2015,1,Maximum,26.1
Feni,2015,1,Minimum,13.4
Feni,2015,2,Maximum,28.9
Feni,2015,2,Minimum,15.7
Feni,2015,3,Maximum,32.4
Feni,2015,3,Minimum,19.1
Feni,2015,4,Maximum,32.3
Feni,2015,4,Minimum,22.7
Feni,2015,5,Maximum,33.3
Feni,2015,5,Minimum,25.1
Feni,2015,6,Maximum,31.7
Feni,2015,6,Minimum,25.4
Feni,2015,7,Maximum,30.2
Feni,2015,7,Minimum,25
Feni,2015,8,Maximum,31.5
Feni,2015,8,Minimum,25.8
Feni,2015,9,Maximum,32.1
Feni,2015,9,Minimum,25.6
Feni,2015,10,Maximum,31.7
Feni,2015,10,Minimum,23.6
Feni,2015,11,Maximum,30.2
Feni,2015,11,Minimum,19.4
Feni,2015,12,Maximum,26.3
Feni,2015,12,Minimum,15
Feni,2016,1,Maximum,25.6
Feni,2016,1,Minimum,12.7
Feni,2016,2,Maximum,29.5
Feni,2016,2,Minimum,18.7
Feni,2016,3,Maximum,32.7
Feni,2016,3,Minimum,21.9
Feni,2016,4,Maximum,33
Feni,2016,4,Minimum,25.7
Feni,2016,5,Maximum,33.4
Feni,2016,5,Minimum,24.5
Feni,2016,6,Maximum,33
Feni,2016,6,Minimum,25.7
Feni,2016,7,Maximum,31.3
Feni,2016,7,Minimum,25.5
Feni,2016,8,Maximum,32.4
Feni,2016,8,Minimum,25.5
Feni,2016,9,Maximum,33
Feni,2016,9,Minimum,25.4
Feni,2016,10,Maximum,32.5
Feni,2016,10,Minimum,24.3
Feni,2016,11,Maximum,29.2
Feni,2016,11,Minimum,19
Feni,2016,12,Maximum,28.5
Feni,2016,12,Minimum,15.7
Feni,2017,1,Maximum,27.45
Feni,2017,1,Minimum,12.86
Feni,2017,2,Maximum,30.28
Feni,2017,2,Minimum,16.43
Feni,2017,3,Maximum,29.97
Feni,2017,3,Minimum,19.68
Feni,2017,4,Maximum,31.61
Feni,2017,4,Minimum,23.19
Feni,2017,5,Maximum,34.15
Feni,2017,5,Minimum,25.34
Feni,2017,6,Maximum,32.5
Feni,2017,6,Minimum,25.36
Feni,2017,7,Maximum,31.1
Feni,2017,7,Minimum,25.61
Feni,2017,8,Maximum,32.42
Feni,2017,8,Minimum,25.68
Feni,2017,9,Maximum,32.35
Feni,2017,9,Minimum,25.55
Feni,2017,10,Maximum,31.57
Feni,2017,10,Minimum,23.93
Feni,2017,11,Maximum,30.62
Feni,2017,11,Minimum,19.29
Feni,2017,12,Maximum,27.53
Feni,2017,12,Minimum,15.88
Feni,2018,1,Maximum,25
Feni,2018,1,Minimum,11.99
Feni,2018,2,Maximum,29.39
Feni,2018,2,Minimum,17.42
Feni,2018,3,Maximum,32.82
Feni,2018,3,Minimum,21.2
Feni,2018,4,Maximum,33.45
Feni,2018,4,Minimum,22.32
Feni,2018,5,Maximum,32.25
Feni,2018,5,Minimum,23.42
Feni,2018,6,Maximum,32.38
Feni,2018,6,Minimum,25.23
Feni,2018,7,Maximum,31.79
Feni,2018,7,Minimum,25.69
Feni,2018,8,Maximum,32.7
Feni,2018,8,Minimum,25.58
Feni,2018,9,Maximum,33.41
Feni,2018,9,Minimum,25.59
Feni,2018,10,Maximum,31.19
Feni,2018,10,Minimum,22.79
Feni,2018,11,Maximum,30.74
Feni,2018,11,Minimum,17.93
Feni,2018,12,Maximum,26.85
Feni,2018,12,Minimum,13.73
Feni,2019,1,Maximum,28.2
Feni,2019,1,Minimum,12.4
Feni,2019,2,Maximum,29
Feni,2019,2,Minimum,15.4
Feni,2019,3,Maximum,31.6
Feni,2019,3,Minimum,20
Feni,2019,4,Maximum,34
Feni,2019,4,Minimum,23.1
Feni,2019,5,Maximum,34.4
Feni,2019,5,Minimum,25.7
Feni,2019,6,Maximum,33.8
Feni,2019,6,Minimum,26
Feni,2019,7,Maximum,31.9
Feni,2019,7,Minimum,25.6
Feni,2019,8,Maximum,32.9
Feni,2019,8,Minimum,26.1
Feni,2019,9,Maximum,32.7
Feni,2019,9,Minimum,25.4
Feni,2019,10,Maximum,32.2
Feni,2019,10,Minimum,23.9
Feni,2019,11,Maximum,30.6
Feni,2019,11,Minimum,19.8
Feni,2019,12,Maximum,25.8
Feni,2019,12,Minimum,14.3
Feni,2020,1,Maximum,24.9
Feni,2020,1,Minimum,13.5
Feni,2020,2,Maximum,27.9
Feni,2020,2,Minimum,14.3
Feni,2020,3,Maximum,32.5
Feni,2020,3,Minimum,19.3
Feni,2020,4,Maximum,33.2
Feni,2020,4,Minimum,22.4
Feni,2020,5,Maximum,33.4
Feni,2020,5,Minimum,24.5
Feni,2020,6,Maximum,32.5
Feni,2020,6,Minimum,25.7
Feni,2020,7,Maximum,32.3
Feni,2020,7,Minimum,26.1
Feni,2020,8,Maximum,32.6
Feni,2020,8,Minimum,26.1
Feni,2020,9,Maximum,32.9
Feni,2020,9,Minimum,26.1
Feni,2020,10,Maximum,33.1
Feni,2020,10,Minimum,25
Feni,2020,11,Maximum,30.9
Feni,2020,11,Minimum,19
Feni,2020,12,Maximum,27.1
Feni,2020,12,Minimum,13.8
Feni,2021,1,Maximum,27.4
Feni,2021,1,Minimum,12.9
Feni,2021,2,Maximum,29.8
Feni,2021,2,Minimum,14.7
Feni,2021,3,Maximum,34.3
Feni,2021,3,Minimum,21.2
Feni,2021,4,Maximum,36
Feni,2021,4,Minimum,23.8
Feni,2021,5,Maximum,35.6
Feni,2021,5,Minimum,25
Feni,2021,6,Maximum,32
Feni,2021,6,Minimum,25
Feni,2021,7,Maximum,32.6
Feni,2021,7,Minimum,25.7
Feni,2021,8,Maximum,32.4
Feni,2021,8,Minimum,25.7
Feni,2021,9,Maximum,34.3
Feni,2021,9,Minimum,25.8
Feni,2021,10,Maximum,33.8
Feni,2021,10,Minimum,24.9
Feni,2021,11,Maximum,31
Feni,2021,11,Minimum,18.2
Feni,2021,12,Maximum,27.5
Feni,2021,12,Minimum,14.8
Feni,2022,1,Maximum,26
Feni,2022,1,Minimum,13.4
Feni,2022,2,Maximum,28.5
Feni,2022,2,Minimum,14
Feni,2022,3,Maximum,33.9
Feni,2022,3,Minimum,19.8
Feni,2022,4,Maximum,33.6
Feni,2022,4,Minimum,24.9
Feni,2022,5,Maximum,32.8
Feni,2022,5,Minimum,24.7
Feni,2022,6,Maximum,31.7
Feni,2022,6,Minimum,25.3
Feni,2022,7,Maximum,33.6
Feni,2022,7,Minimum,25.8
Feni,2022,8,Maximum,33.7
Feni,2022,8,Minimum,26
Feni,2022,9,Maximum,32.6
Feni,2022,9,Minimum,25.3
Feni,2022,10,Maximum,32.8
Feni,2022,10,Minimum,23.6
Feni,2022,11,Maximum,31.8
Feni,2022,11,Minimum,19.1
Feni,2022,12,Maximum,28.4
Feni,2022,12,Minimum,14.6
Feni,2023,1,Maximum,27.2
Feni,2023,1,Minimum,12.9
Feni,2023,2,Maximum,30
Feni,2023,2,Minimum,15.8
Feni,2023,3,Maximum,32.1
Feni,2023,3,Minimum,18.9
Feni,2023,4,Maximum,35.7
Feni,2023,4,Minimum,23.1
Feni,2023,5,Maximum,34.5
Feni,2023,5,Minimum,24.1
Feni,2023,6,Maximum,32.5
Feni,2023,6,Minimum,25.6
Feni,2023,7,Maximum,34
Feni,2023,7,Minimum,26.2
Feni,2023,8,Maximum,31.8
Feni,2023,8,Minimum,25.7
Feni,2023,9,Maximum,33.8
Feni,2023,9,Minimum,25.8
Feni,2023,10,Maximum,32.7
Feni,2023,10,Minimum,23.7
Feni,2023,11,Maximum,31.4
Feni,2023,11,Minimum,19.9
Feni,2023,12,Maximum,27.8
Feni,2023,12,Minimum,16.1
Feni,2024,1,Maximum,27.5
Feni,2024,1,Minimum,10
Feni,2024,2,Maximum,32
Feni,2024,2,Minimum,11.4
Feni,2024,3,Maximum,35.5
Feni,2024,3,Minimum,13.5
Feni,2024,4,Maximum,37
Feni,2024,4,Minimum,21
Feni,2024,5,Maximum,38
Feni,2024,5,Minimum,19.2
Feni,2024,6,Maximum,35.8
Feni,2024,6,Minimum,23.5
Feni,2024,7,Maximum,37.6
Feni,2024,7,Minimum,25
Feni,2024,8,Maximum,36.5
Feni,2024,8,Minimum,24
Feni,2024,9,Maximum,37.5
Feni,2024,9,Minimum,23.5
Feni,2024,10,Maximum,36
Feni,2024,10,Minimum,23
Feni,2024,11,Maximum,35
Feni,2024,11,Minimum,15.3
Feni,2024,12,Maximum,31.5
Feni,2024,12,Minimum,11.3
Gazipur,2000,1,Maximum,24.75
Gazipur,2000,1,Minimum,25.59
Gazipur,2000,2,Maximum,25.72
Gazipur,2000,2,Minimum,14.86
Gazipur,2000,3,Maximum,30.88
Gazipur,2000,3,Minimum,19.42
Gazipur,2000,4,Maximum,32.69
Gazipur,2000,4,Minimum,23.09
Gazipur,2000,5,Maximum,32.33
Gazipur,2000,5,Minimum,24.19
Gazipur,2000,6,Maximum,32.53
Gazipur,2000,6,Minimum,26.34
Gazipur,2000,7,Maximum,31.93
Gazipur,2000,7,Minimum,26.7
Gazipur,2000,8,Maximum,32.42
Gazipur,2000,8,Minimum,26.36
Gazipur,2000,9,Maximum,31.94
Gazipur,2000,9,Minimum,25.75
Gazipur,2000,10,Maximum,31.7
Gazipur,2000,10,Minimum,24.24
Gazipur,2000,11,Maximum,29.72
Gazipur,2000,11,Minimum,24.36
Gazipur,2000,12,Maximum,26.35
Gazipur,2000,12,Minimum,13.59
Gazipur,2001,1,Maximum,24.56
Gazipur,2001,1,Minimum,11.22
Gazipur,2001,2,Maximum,28.65
Gazipur,2001,2,Minimum,15.55
Gazipur,2001,3,Maximum,33.14
Gazipur,2001,3,Minimum,18.97
Gazipur,2001,4,Maximum,34.25
Gazipur,2001,4,Minimum,23.61
Gazipur,2001,5,Maximum,32.11
Gazipur,2001,5,Minimum,23.86
Gazipur,2001,6,Maximum,31.53
Gazipur,2001,6,Minimum,25.89
Gazipur,2001,7,Maximum,31.99
Gazipur,2001,7,Minimum,26.47
Gazipur,2001,8,Maximum,32.72
Gazipur,2001,8,Minimum,26.7
Gazipur,2001,9,Maximum,32.78
Gazipur,2001,9,Minimum,25.97
Gazipur,2001,10,Maximum,32.25
Gazipur,2001,10,Minimum,24.39
Gazipur,2001,11,Maximum,29.3
Gazipur,2001,11,Minimum,20.16
Gazipur,2001,12,Maximum,25.93
Gazipur,2001,12,Minimum,13.45
Gazipur,2002,1,Maximum,25.51
Gazipur,2002,1,Minimum,13.31
Gazipur,2002,2,Maximum,29.06
Gazipur,2002,2,Minimum,14.94
Gazipur,2002,3,Maximum,31.94
Gazipur,2002,3,Minimum,19.06
Gazipur,2002,4,Maximum,31.96
Gazipur,2002,4,Minimum,22.48
Gazipur,2002,5,Maximum,32.2
Gazipur,2002,5,Minimum,24.28
Gazipur,2002,6,Maximum,32
Gazipur,2002,6,Minimum,25.87
Gazipur,2002,7,Maximum,31.62
Gazipur,2002,7,Minimum,25.85
Gazipur,2002,8,Maximum,31.94
Gazipur,2002,8,Minimum,26.22
Gazipur,2002,9,Maximum,32.99
Gazipur,2002,9,Minimum,26.1
Gazipur,2002,10,Maximum,32.03
Gazipur,2002,10,Minimum,23.4
Gazipur,2002,11,Maximum,29.47
Gazipur,2002,11,Minimum,18.93
Gazipur,2002,12,Maximum,26.45
Gazipur,2002,12,Minimum,14.38
Gazipur,2003,1,Maximum,22.2
Gazipur,2003,1,Minimum,10.57
Gazipur,2003,2,Maximum,28.36
Gazipur,2003,2,Minimum,15.59
Gazipur,2003,3,Maximum,30.13
Gazipur,2003,3,Minimum,18.31
Gazipur,2003,4,Maximum,34.07
Gazipur,2003,4,Minimum,23.83
Gazipur,2003,5,Maximum,33.96
Gazipur,2003,5,Minimum,24.25
Gazipur,2003,6,Maximum,31.33
Gazipur,2003,6,Minimum,25.7
Gazipur,2003,7,Maximum,32.31
Gazipur,2003,7,Minimum,26.49
Gazipur,2003,8,Maximum,32.71
Gazipur,2003,8,Minimum,26.78
Gazipur,2003,9,Maximum,32.01
Gazipur,2003,9,Minimum,26.09
Gazipur,2003,10,Maximum,31.79
Gazipur,2003,10,Minimum,24.59
Gazipur,2003,11,Maximum,29.81
Gazipur,2003,11,Minimum,17.94
Gazipur,2003,12,Maximum,26.17
Gazipur,2003,12,Minimum,14.9
Gazipur,2004,1,Maximum,24.05
Gazipur,2004,1,Minimum,12.73
Gazipur,2004,2,Maximum,28.51
Gazipur,2004,2,Minimum,14.42
Gazipur,2004,3,Maximum,32.78
Gazipur,2004,3,Minimum,21.56
Gazipur,2004,4,Maximum,32.41
Gazipur,2004,4,Minimum,23.51
Gazipur,2004,5,Maximum,35.23
Gazipur,2004,5,Minimum,26.02
Gazipur,2004,6,Maximum,32.35
Gazipur,2004,6,Minimum,25.12
Gazipur,2004,7,Maximum,31.78
Gazipur,2004,7,Minimum,26.09
Gazipur,2004,8,Maximum,32.5
Gazipur,2004,8,Minimum,26.62
Gazipur,2004,9,Maximum,30.81
Gazipur,2004,9,Minimum,25.51
Gazipur,2004,10,Maximum,31.44
Gazipur,2004,10,Minimum,23.12
Gazipur,2004,11,Maximum,29.6
Gazipur,2004,11,Minimum,17.68
Gazipur,2004,12,Maximum,27.15
Gazipur,2004,12,Minimum,14.93
Gazipur,2005,1,Maximum,24.91
Gazipur,2005,1,Minimum,13.02
Gazipur,2005,2,Maximum,29.16
Gazipur,2005,2,Minimum,16.96
Gazipur,2005,3,Maximum,32.25
Gazipur,2005,3,Minimum,21.22
Gazipur,2005,4,Maximum,33.85
Gazipur,2005,4,Minimum,23.37
Gazipur,2005,5,Maximum,32.89
Gazipur,2005,5,Minimum,23.48
Gazipur,2005,6,Maximum,33.4
Gazipur,2005,6,Minimum,26.73
Gazipur,2005,7,Maximum,31.61
Gazipur,2005,7,Minimum,26.25
Gazipur,2005,8,Maximum,32.67
Gazipur,2005,8,Minimum,26.75
Gazipur,2005,9,Maximum,33.22
Gazipur,2005,9,Minimum,25.9
Gazipur,2005,10,Maximum,31.24
Gazipur,2005,10,Minimum,23.98
Gazipur,2005,11,Maximum,29.51
Gazipur,2005,11,Minimum,18.78
Gazipur,2005,12,Maximum,27.55
Gazipur,2005,12,Minimum,14.43
Gazipur,2006,1,Maximum,25.55
Gazipur,2006,1,Minimum,12.43
Gazipur,2006,2,Maximum,31.19
Gazipur,2006,2,Minimum,18.45
Gazipur,2006,3,Maximum,33.66
Gazipur,2006,3,Minimum,20.19
Gazipur,2006,4,Maximum,33.66
Gazipur,2006,4,Minimum,22.84
Gazipur,2006,5,Maximum,33.97
Gazipur,2006,5,Minimum,24.87
Gazipur,2006,6,Maximum,32.18
Gazipur,2006,6,Minimum,25.95
Gazipur,2006,7,Maximum,32.2
Gazipur,2006,7,Minimum,26.74
Gazipur,2006,8,Maximum,32.8
Gazipur,2006,8,Minimum,26.27
Gazipur,2006,9,Maximum,32.18
Gazipur,2006,9,Minimum,25.64
Gazipur,2006,10,Maximum,32.67
Gazipur,2006,10,Minimum,24.39
Gazipur,2006,11,Maximum,29.99
Gazipur,2006,11,Minimum,19.3
Gazipur,2006,12,Maximum,27.38
Gazipur,2006,12,Minimum,14.33
Gazipur,2007,1,Maximum,24.84
Gazipur,2007,1,Minimum,11.38
Gazipur,2007,2,Maximum,27.18
Gazipur,2007,2,Minimum,15.91
Gazipur,2007,3,Maximum,31.37
Gazipur,2007,3,Minimum,17.84
Gazipur,2007,4,Maximum,33.02
Gazipur,2007,4,Minimum,22.75
Gazipur,2007,5,Maximum,34.85
Gazipur,2007,5,Minimum,25.44
Gazipur,2007,6,Maximum,32.33
Gazipur,2007,6,Minimum,25.56
Gazipur,2007,7,Maximum,31.64
Gazipur,2007,7,Minimum,25.69
Gazipur,2007,8,Maximum,32.36
Gazipur,2007,8,Minimum,26.73
Gazipur,2007,9,Maximum,32.08
Gazipur,2007,9,Minimum,26.32
Gazipur,2007,10,Maximum,32.13
Gazipur,2007,10,Minimum,23.54
Gazipur,2007,11,Maximum,29.41
Gazipur,2007,11,Minimum,19.51
Gazipur,2007,12,Maximum,26.09
Gazipur,2007,12,Minimum,13.81
Gazipur,2008,1,Maximum,24.64
Gazipur,2008,1,Minimum,13.47
Gazipur,2008,2,Maximum,25.97
Gazipur,2008,2,Minimum,14.56
Gazipur,2008,3,Maximum,31.13
Gazipur,2008,3,Minimum,21.32
Gazipur,2008,4,Maximum,34.03
Gazipur,2008,4,Minimum,23.98
Gazipur,2008,5,Maximum,33.84
Gazipur,2008,5,Minimum,24.28
Gazipur,2008,6,Maximum,31.46
Gazipur,2008,6,Minimum,25.8
Gazipur,2008,7,Maximum,31.03
Gazipur,2008,7,Minimum,26.1
Gazipur,2008,8,Maximum,31.28
Gazipur,2008,8,Minimum,25.95
Gazipur,2008,9,Maximum,32.32
Gazipur,2008,9,Minimum,25.81
Gazipur,2008,10,Maximum,31.45
Gazipur,2008,10,Minimum,23.42
Gazipur,2008,11,Maximum,29.72
Gazipur,2008,11,Minimum,18.15
Gazipur,2008,12,Maximum,25.78
Gazipur,2008,12,Minimum,16.27
Gazipur,2009,1,Maximum,26.07
Gazipur,2009,1,Minimum,13.84
Gazipur,2009,2,Maximum,29.9
Gazipur,2009,2,Minimum,15.95
Gazipur,2009,3,Maximum,32.99
Gazipur,2009,3,Minimum,19.8
Gazipur,2009,4,Maximum,35.18
Gazipur,2009,4,Minimum,24.43
Gazipur,2009,5,Maximum,33.68
Gazipur,2009,5,Minimum,24.37
Gazipur,2009,6,Maximum,33.9
Gazipur,2009,6,Minimum,25.9
Gazipur,2009,7,Maximum,32.26
Gazipur,2009,7,Minimum,26.55
Gazipur,2009,8,Maximum,32.83
Gazipur,2009,8,Minimum,25.92
Gazipur,2009,9,Maximum,32.52
Gazipur,2009,9,Minimum,25.99
Gazipur,2009,10,Maximum,31.69
Gazipur,2009,10,Minimum,23.74
Gazipur,2009,11,Maximum,29.67
Gazipur,2009,11,Minimum,19.06
Gazipur,2009,12,Maximum,25.1
Gazipur,2009,12,Minimum,14.4
Gazipur,2010,1,Maximum,24.29
Gazipur,2010,1,Minimum,11.81
Gazipur,2010,2,Maximum,28.87
Gazipur,2010,2,Minimum,13.92
Gazipur,2010,3,Maximum,33.83
Gazipur,2010,3,Minimum,22.25
